"mean" "min" "max" "2.5%" "5%" "25%" "50%" "75%" "90%" "97.5%" "CV"
"1" 2.26330512228208 1.37096135358585 3.05549824633794 1.60527461226611 1.80525213709121 2.05421470962272 2.26416386083053 2.47501832508704 2.6299754161549 2.84321301700603 0.133215530814131
"2" 1.27531942687834 0.604380422327713 2.03874254049446 0.809569371344408 0.897050479726551 1.12740758145363 1.29367172675522 1.43225420321637 1.54246084483407 1.66773197530895 0.177998347847868
"3" 1.81885451462782 0.888648648648649 2.66485507246377 1.08373731617106 1.18599524236778 1.57054283732223 1.84886953664147 2.0312413602433 2.25863022373342 2.46981921687974 0.189623393741884
"4" 2.46654494878225 1.55368852459016 3.33112975849366 1.91989578936121 1.99307768906021 2.25492134831461 2.45983870967742 2.67159450530343 2.81962211912057 3.10378822019151 0.12302545764558
"5" 2.45036480265856 1.5574068835455 3.41216169876022 1.73230315283186 1.84587252890899 2.20743293762838 2.46293947740239 2.69432000728539 2.92786398650682 3.18980808465239 0.149682700404308
"6" 1.620937359828 0.587388059701493 2.36576136118889 1.13127107000142 1.19412475505668 1.43774952580485 1.63152560251647 1.79078787651448 1.96682434762603 2.12007128052302 0.166065499452404
"7" 1.8406404224543 1.16726633165829 3.77607120743034 1.28734991197953 1.45678508264758 1.67782592448695 1.82874308570501 1.99212710050854 2.14786274149297 2.47399626655343 0.151676139986434
"8" 2.03042839416763 1.27459490740741 2.91412853470437 1.53181575456931 1.59556969290401 1.86109655224044 2.00928649942031 2.19805435202037 2.3684135788863 2.59460558767242 0.129998398037338
"9" 0.927120747897952 0.53955360782715 1.50777692307692 0.674654253145939 0.699642224879977 0.83403097538361 0.922465916502504 1.01663816060296 1.09921501891563 1.189071741425 0.147772126127035
"10" 0.939012660970617 0.577251548215866 1.51006286145336 0.67858840282471 0.716021474790199 0.84837562635454 0.932907453736372 1.0232129482251 1.12854981331068 1.2165466250352 0.150022244497536
"11" 1.13772424030041 0.724097636977408 1.98858347876672 0.798057988721227 0.846058756376263 1.02507973604314 1.13773319045051 1.24424765885815 1.34882236059012 1.47998576478189 0.15638119074131
"12" 0.627939535011509 0.362822863305473 0.88011423131842 0.469414006334036 0.487152315898887 0.564364844775112 0.622457895890882 0.685076998531306 0.757923893645497 0.82332020038603 0.147278049243963
"13" 0.84244692618279 0.476334541062802 1.28905569007264 0.575483999417599 0.621997084548105 0.76373367380513 0.839820069835314 0.926170469756606 1.01108570464786 1.1182946095213 0.162808341100023
"14" 0.870132475410654 0.447783631893221 1.16595147219193 0.593475718225241 0.641420369219403 0.781803307680428 0.870007932152207 0.968196566204882 1.03296490507553 1.10853139038971 0.152043368260462
"15" 0.599258155294233 0.313794153471376 0.935714617169373 0.410518838801701 0.439379992333482 0.535336547520292 0.594375656095395 0.664382021983167 0.712713684060025 0.81311001245431 0.162706149764802
"16" 0.542671036986707 0.275424315898857 0.84230732331308 0.354415307837634 0.396762192066923 0.48551306980286 0.537519019178319 0.602953149979518 0.667423664706108 0.719289718182503 0.16900182416262
"17" 1.24238109851232 0.755298442906574 2.09798387096774 0.878637640875783 0.922003138446766 1.09878316715088 1.23701116550005 1.37754295577068 1.49734708725999 1.65524768192802 0.161905060224971
"18" 0.384966330573401 0.220516220696188 0.565639713408393 0.263905931486952 0.289631333380568 0.342739854414272 0.387359980308645 0.428184694393716 0.464722656811581 0.49817294713392 0.157191402396396
"19" 0.457080955213875 0.25976821192053 0.673898858075041 0.315772982949874 0.341212965456652 0.400623785859499 0.452640013980192 0.507119297533321 0.56079857936266 0.604440290853173 0.166986638814529
