"mean" "min" "max" "2.5%" "5%" "25%" "50%" "75%" "90%" "97.5%" "CV"
"1" 1.83062386207545 0.680613075553294 2.54838211215718 1.19016373324443 1.33942161692478 1.60913657045691 1.85711025280899 2.04363537128977 2.20930936084446 2.37856166315935 0.170418621721718
"2" 0.761906854026855 0.38595211948166 1.26828142695357 0.472074828673737 0.513867415084179 0.656280744235865 0.770022740193292 0.862962406013707 0.945626909771858 1.05771350638606 0.19991980698323
"3" 1.20633714756926 0.557986870897155 2.15080745341615 0.695564618771791 0.795465549879553 1.04622785844262 1.21117021276596 1.33960648736591 1.48817712874226 1.68973162574266 0.198089644700121
"4" 2.3302049035093 1.48386739760033 3.2681989134977 1.71908824580944 1.84431402025492 2.13242527289646 2.3378932484977 2.53319394094275 2.71478906444024 2.90844148448924 0.130315987672849
"5" 2.16580791554411 1.27356893880713 2.99684782608696 1.42064529949125 1.60155216345714 1.97350102351706 2.18451885845404 2.39212931009261 2.58402927563893 2.78209197455477 0.152205867576923
"6" 1.50654907557203 0.764411764705882 2.36052101253379 0.979323459689092 1.04815828679461 1.30822364387342 1.51392013498313 1.69380786568257 1.859282419974 2.01895390110732 0.181730394794261
"7" 1.67455418741165 0.907102478839178 2.74131663268278 1.11706946179434 1.17385547177964 1.47557320475257 1.68745450460571 1.86834615662648 2.06961206102493 2.28544346286886 0.184863696472448
"8" 2.00957515448831 1.27191503708699 3.05919294990724 1.46755837491089 1.55309536016457 1.79339117595473 1.9923396424816 2.15730285425247 2.3960780864033 2.74856012825986 0.155193010659811
"9" 0.875753001921002 0.534767236299352 1.30035269709544 0.640680648413361 0.679764394543122 0.780693313192247 0.869416927899687 0.957053171663366 1.03640793898045 1.13493022272671 0.146293264126605
"10" 0.987248326202207 0.624568288854003 1.38520014169323 0.700349527101214 0.748948606324906 0.882614156331648 0.993153918791313 1.07802696509121 1.17160227196512 1.25247128378378 0.143983478405459
"11" 1.04479184181123 0.568200822481151 1.54203786191537 0.739210627166089 0.789822693870075 0.938711134901589 1.04386273397618 1.15568653540761 1.2503778207608 1.35800903616732 0.156357886731895
"12" 0.44919065462289 0.259508506616257 0.626031132958801 0.332724544469432 0.347627895685884 0.406259598363507 0.442864180154821 0.4944319630978 0.532672515414208 0.584639548630905 0.1427648366685
"13" 0.828919084360758 0.450169491525424 1.25527391659853 0.533004374919835 0.609673286976507 0.732409183645165 0.825156412930136 0.918465118388861 1.01762199329374 1.16251019293438 0.176197760777027
"14" 0.820896544288864 0.466689075630252 1.17438328530259 0.602008511919662 0.644629851124251 0.743063889810407 0.80840178058587 0.89709678834795 0.98076884057971 1.09787423045693 0.149897389011559
"15" 0.690634867335929 0.398620689655172 1.00055747126437 0.457053130322275 0.503318204816591 0.613061044701112 0.68795985060691 0.765283094516222 0.833878418555331 0.912300305331231 0.163839576654676
"16" 0.558359013087577 0.27657917019475 0.884705882352941 0.354896987963849 0.382142150594365 0.490360175344658 0.556375802997859 0.62808472118747 0.695368621128108 0.770940367279389 0.189775778062546
"17" 0.979760199007449 0.518233695652174 1.40582924064979 0.68913801839044 0.7311756530039 0.883470301608073 0.967991848832901 1.07632071342658 1.18634618917971 1.28053801996183 0.15125186221359
"18" 0.431042527665163 0.244114939505523 0.705308270676692 0.292420212579205 0.316368919719221 0.383943785750934 0.431676724137931 0.473017306475936 0.522298112687044 0.581198467167721 0.166810605906545
"19" 0.400256459236112 0.254491075735649 0.730599435825106 0.280546100494024 0.294546104271166 0.353461506833206 0.39255246350365 0.442205141898078 0.488358395776567 0.545885181514814 0.172559920081916
