"mean" "min" "max" "2.5%" "5%" "25%" "50%" "75%" "90%" "97.5%" "CV"
"1" 2.36548067338184 1.12810455764075 3.4082900044823 1.54460742360664 1.73663119014887 2.16647114309452 2.36019466614756 2.60503616459224 2.83568267157804 3.03594199041672 0.155629830792396
"2" 0.907550186280128 0.47479797979798 1.46889217824868 0.596012571530607 0.630181854513582 0.78267625 0.902117647058823 1.0168500214276 1.12290206496753 1.26994058489846 0.193752410555782
"3" 1.20795015212105 0.580344393112138 1.9759936055091 0.713721784359626 0.787159200899598 1.04998215891833 1.21594481873596 1.37214874603318 1.5317074921385 1.68980231466209 0.203557035495311
"4" 2.35435544295558 1.1698014764565 3.33824538685659 1.542078835023 1.70680401662491 2.13498736191784 2.37007336552749 2.61275870367283 2.80745762441165 3.08835886338009 0.161286946428593
"5" 1.61303023436058 0.675409537677466 2.53471470160116 0.983285654514867 1.10335434404537 1.42365330015298 1.60618837863168 1.7921606073789 1.98136483937735 2.14680971924604 0.177351486073877
"6" 0.692536138478083 0.328483463296585 1.51780701754386 0.39038791036692 0.438633531193535 0.582948165169001 0.672412959381044 0.788767432631954 0.893373003455518 1.06654331457977 0.245673444008638
"7" 0.796467824662125 0.443872802481903 1.30707606420098 0.538968343062416 0.561719802862753 0.683162117642891 0.777430966469428 0.898211632767785 1.01329499745288 1.14777327191114 0.201325602447319
"8" 1.20683143015512 0.647838302752294 1.81025402726146 0.86190618547995 0.937105791918445 1.07515091801452 1.19770773638968 1.32040538746419 1.43148007838422 1.58102715258933 0.151439620153033
"9" 0.561420086115741 0.326191577973161 0.817281048985651 0.390732652138293 0.413981493837457 0.492283170701238 0.550573951434879 0.628343214036958 0.694581520630871 0.749246127576232 0.171128801387929
"10" 0.594785445147034 0.328059811431939 0.893924093527618 0.409845241177909 0.446549522098232 0.528661295468805 0.590250329380764 0.657302032971512 0.714353400696005 0.805720961967946 0.161827617832422
"11" 0.940998151601563 0.528430485155684 1.39169829527179 0.653146353083485 0.684763455391133 0.843645523344352 0.935681884268683 1.04175774754346 1.1369490941581 1.25983814814815 0.16109060084534
"12" 0.61254108348018 0.400358225406448 0.939174261253797 0.449084940517801 0.469426867786212 0.552232123340321 0.605944785276074 0.671248745336779 0.736613935481577 0.793642728639127 0.149684164237573
"13" 0.720668200609981 0.306032482598608 1.21042062415197 0.402106818242256 0.474951756369667 0.630129297724339 0.725631067961165 0.813584075592937 0.892360539536799 1.0008380425262 0.202360676647877
"14" 1.00226901192307 0.593466705607477 1.65154929577465 0.73624026593961 0.764230211397707 0.879359971858864 0.991494604841062 1.10716787167604 1.21431614899171 1.38406778294945 0.167551628419737
"15" 0.854256323404345 0.525839104954715 1.253977191732 0.612142810997478 0.633429391145101 0.769628807605653 0.853549600376117 0.940052425644654 1.01399101303413 1.08770519687252 0.147258673729931
"16" 0.812142363343707 0.465935212794795 1.18237096774194 0.585190178069864 0.616337625031345 0.733527461174231 0.814793577981651 0.88934864241603 0.945049457583721 1.05814141157992 0.142805920346733
"17" 1.07334962614243 0.707570224719101 1.55587248322148 0.749028286082326 0.824303726463507 0.958411159034554 1.07199818758496 1.18450705411475 1.28760867746994 1.39480051399415 0.152148126334242
"18" 0.610313769668113 0.32673768115942 0.894848071013998 0.443261571729226 0.459583580084672 0.542588634857522 0.610211674150096 0.672521009259415 0.728030145143859 0.794519206299541 0.154855324573583
"19" 0.501362744530998 0.273570887035633 0.727280534351145 0.363552105306714 0.376747257366854 0.453254758757964 0.498598890942699 0.547396280917769 0.600924694657515 0.65201682856142 0.145793119846306
