"mean" "min" "max" "2.5%" "5%" "25%" "50%" "75%" "90%" "97.5%" "CV"
"1" 1.82371915062549 0.836778918755663 2.52911791507199 1.24033770496172 1.40411792234499 1.64743909349035 1.81201484391504 2.00947852972985 2.19146828473309 2.32834220658474 0.151381636139515
"2" 0.849486481374453 0.403959379777244 1.27857706025906 0.534727524119203 0.574536308000756 0.746056774236548 0.850591106708209 0.962227620600862 1.06315547407268 1.15078009542862 0.19027293945495
"3" 1.27794236274758 0.533071698113208 2.14145355850422 0.724673912642117 0.839924177485042 1.11468253140434 1.29138567945471 1.449020486671 1.55949748219338 1.78209308970108 0.196880174970914
"4" 2.37931135217049 1.48010712372791 3.22856235107228 1.79021549914729 1.92936471990763 2.17668528620215 2.35797562851512 2.59202091679394 2.75878562972853 3.00794540807103 0.12793611534961
"5" 2.15344350822296 1.08890088321884 3.18737512242899 1.50939883526788 1.57403510943992 1.94953390605008 2.15244353624435 2.34818254603683 2.56769767169759 2.85129329541659 0.157418775236942
"6" 1.51236272473766 0.914640421574705 2.242630407911 1.02334588539617 1.07024886463166 1.34734874386799 1.52348145556333 1.68197356828194 1.84441731704201 1.98475353191489 0.168165612879444
"7" 1.76379731975575 1.05460707269155 2.64716386554622 1.30686779473543 1.35727761014146 1.57687781672509 1.73437787594331 1.94101704334939 2.12908448201269 2.29582248748388 0.153144740352269
"8" 1.94737456706813 1.34274908200734 2.9980289034565 1.49166548440462 1.56078925831011 1.77746524448706 1.92810942843185 2.09341123595506 2.26375884617794 2.52759872822827 0.129327910275226
"9" 0.871734789898758 0.524125799573561 1.27875469336671 0.63323861596756 0.663090746675406 0.781038581449727 0.872616341030195 0.959830220713073 1.04436417635627 1.13541494738943 0.149558771525068
"10" 0.936767708533707 0.403274450667816 1.41500181620051 0.651487709803082 0.689108355811337 0.83369495694957 0.929977571291253 1.04400432120994 1.1276547732362 1.23353467927418 0.165642984588203
"11" 1.12727957878678 0.672049739921977 1.73621923620934 0.784760215852525 0.859518441229031 1.00052870461237 1.12182648401826 1.2366403734707 1.35036644716064 1.4702358020345 0.155142189479019
"12" 0.478212194851739 0.293921378306236 0.758470886075949 0.356567577810557 0.375256417809421 0.427385466034755 0.472813534768212 0.527231394462789 0.575259199092052 0.625354350003202 0.150344084021456
"13" 0.84835985808254 0.481577581733264 1.2994135645079 0.573155271284401 0.595635306343556 0.751771289537713 0.843715666327569 0.950382585751979 1.04015531104528 1.13622591651543 0.174034193946311
"14" 0.843463322931959 0.519572506286672 1.22234008866371 0.640736872222013 0.660239613515567 0.758168316831683 0.835656344203891 0.920057512580877 0.997370564959347 1.08262578658561 0.13930919443279
"15" 0.678232647594347 0.407837837837838 0.976069518716577 0.497346698764445 0.527407373999838 0.602917015926236 0.67452657807309 0.732536799248356 0.813905962424204 0.896085071949353 0.149419024104106
"16" 0.540599135935788 0.264533333333333 0.789377990430622 0.349226851029958 0.384784002370484 0.466763684913218 0.538609756097561 0.606324916759157 0.671894071482301 0.73217115755357 0.182892232112719
"17" 1.1275386642411 0.681256843065693 1.72058299389002 0.812520530367346 0.861124935739603 1.00216654650324 1.13206256109482 1.24499389995933 1.33727152066822 1.45752958266407 0.154698571857877
"18" 0.467972993558525 0.297995633187773 0.72566736916052 0.33131769742909 0.351985945867183 0.411970239735464 0.464314014752371 0.516999182338512 0.568008768878517 0.616511349150614 0.159679806662972
"19" 0.458448844899678 0.267953216374269 0.727554744525547 0.313530484385451 0.329727502554916 0.405252475247525 0.453554097056484 0.511531933899062 0.568570990695129 0.627956670273941 0.174636169243405
