description,StatusQuo,June,MaxWater,MaxWater_noSMSCG,MaxDS_Even,MaxDS_Hist,SummerFall_Even,Summer_Even,Summer_Even_AltSMSCG,SummerFall_Hist,Summer_Hist
mean_all_years,0.985157395710071,0.9469049289223,0.960571256901509,0.958925921791839,1.04458429926919,1.03466879157691,0.953879698055325,0.966400794747424,0.967343144744164,0.945440516957819,0.958756901658218
mean_2007_2014,0.607486572315196,0.590280809191339,0.605053032629722,0.590784006488556,0.613601896737133,0.592217982489787,0.594944057323138,0.597030561261866,0.593449769889147,0.580663694795005,0.588106645956645
mean_2005_2014,0.673589551183506,0.652050217921787,0.665796766356576,0.650551906233429,0.672864475768576,0.65823985664416,0.65511480749712,0.656478516676312,0.653284559469605,0.643250426076909,0.65315582957884
mean_1995_2006,1.40026523007174,1.33529567199544,1.34437216174734,1.36386529910764,1.53810081841367,1.55250819757742,1.3446127452567,1.37174745334798,1.38008346594757,1.34773585484279,1.36796156929558
mean_AN_W,1.19557768578426,1.16678248000225,1.17174288223922,1.20011941921893,1.42834930636761,1.39044861285233,1.16933077061833,1.20045846947912,1.20960483388245,1.1458811690638,1.19266579181543
mean_D_C,0.919820953148983,0.869022651657558,0.901412226077659,0.875545418706878,0.88658906807918,0.870882647886552,0.874022035167783,0.895039004422819,0.88436886882448,0.879026117791619,0.873257564007164
mean_1997_2014,0.962950266319678,0.923299682387872,0.937409728205586,0.931025545606993,0.988950444808014,0.982532773531169,0.928056807874211,0.943471347560713,0.941745967805614,0.921707630237582,0.934247666921367
L95CL,0.407757612030229,0.397796996503953,0.39180445578808,0.399560010665578,0.386304700187132,0.394079237913124,0.420775142285489,0.396408572226763,0.398218265104152,0.387448355074995,0.398713230591509
U95CL,2.27529192419195,2.17436640276852,2.1802345772022,2.17910126227793,2.33091456727798,2.34935860350296,2.15468122109598,2.17280156369051,2.18666150502964,2.15421023672244,2.19140252816923
