Date,WY_type_SAC,RockSlough_chloride,JerseyPoint_EC,scenario,year,month
11/30/1920,NA,NA,NA,StatusQuo,1920,11
12/31/1920,NA,NA,NA,StatusQuo,1920,12
1/31/1921,NA,NA,NA,StatusQuo,1921,1
2/28/1921,NA,NA,NA,StatusQuo,1921,2
3/31/1921,5,NA,NA,StatusQuo,1921,3
4/30/1921,5,NA,NA,StatusQuo,1921,4
5/31/1921,2,NA,NA,StatusQuo,1921,5
6/30/1921,2,NA,NA,StatusQuo,1921,6
7/31/1921,2,NA,NA,StatusQuo,1921,7
8/31/1921,2,NA,NA,StatusQuo,1921,8
9/30/1921,2,NA,NA,StatusQuo,1921,9
10/31/1921,2,NA,NA,StatusQuo,1921,10
11/30/1921,2,34.9333744,249.55716,StatusQuo,1921,11
12/31/1921,2,56.7566965,849.4999,StatusQuo,1921,12
1/31/1922,2,227.5729171,1310.2081,StatusQuo,1922,1
2/28/1922,3,70.30207675,447.96115,StatusQuo,1922,2
3/31/1922,3,60.7583245,271.3863,StatusQuo,1922,3
4/30/1922,2,38.904724,239.23682,StatusQuo,1922,4
5/31/1922,2,28.6729575,232.1971,StatusQuo,1922,5
6/30/1922,2,21.8000205,214.04214,StatusQuo,1922,6
7/31/1922,2,18.7638705,201.81924,StatusQuo,1922,7
8/31/1922,2,19.4915385,259.44318,StatusQuo,1922,8
9/30/1922,2,27.5584305,703.17816,StatusQuo,1922,9
10/31/1922,2,33.5247334,393.90652,StatusQuo,1922,10
11/30/1922,2,20.9648025,276.63248,StatusQuo,1922,11
12/31/1922,2,30.743236,565.2174,StatusQuo,1922,12
1/31/1923,2,51.5174389,422.99786,StatusQuo,1923,1
2/28/1923,2,29.0536695,227.34586,StatusQuo,1923,2
3/31/1923,3,31.2690268,234.63152,StatusQuo,1923,3
4/30/1923,4,30.9665905,246.15216,StatusQuo,1923,4
5/31/1923,3,32.7614236,242.71512,StatusQuo,1923,5
6/30/1923,3,28.13589,222.12314,StatusQuo,1923,6
7/31/1923,3,27.281337,262.6224,StatusQuo,1923,7
8/31/1923,3,28.967724,702.6464,StatusQuo,1923,8
9/30/1923,3,77.18254675,1225.3656,StatusQuo,1923,9
10/31/1923,3,140.4901981,1674.8589,StatusQuo,1923,10
11/30/1923,3,128.5529161,1498.1608,StatusQuo,1923,11
12/31/1923,3,146.5777411,1761.3934,StatusQuo,1923,12
1/31/1924,3,207.2149225,1710.3754,StatusQuo,1924,1
2/29/1924,5,171.015847,1414.5448,StatusQuo,1924,2
3/31/1924,5,106.047304,750.5311,StatusQuo,1924,3
4/30/1924,5,81.235147,415.25098,StatusQuo,1924,4
5/31/1924,5,69.920533,587.0126,StatusQuo,1924,5
6/30/1924,5,87.0399643,1048.094,StatusQuo,1924,6
7/31/1924,5,157.993114,1435.8188,StatusQuo,1924,7
8/31/1924,5,159.3030595,1466.7847,StatusQuo,1924,8
9/30/1924,5,165.311629,1461.8254,StatusQuo,1924,9
10/31/1924,5,187.2697105,1508.4943,StatusQuo,1924,10
11/30/1924,5,203.04694,2187.202,StatusQuo,1924,11
12/31/1924,5,222.3505315,2322.8625,StatusQuo,1924,12
1/31/1925,5,208.5492213,1592.1246,StatusQuo,1925,1
2/28/1925,5,126.6457075,1036.5706,StatusQuo,1925,2
3/31/1925,4,67.7408872,443.27725,StatusQuo,1925,3
4/30/1925,4,27.992592,245.8436,StatusQuo,1925,4
5/31/1925,4,29.210682,246.00064,StatusQuo,1925,5
6/30/1925,4,29.204925,235.56816,StatusQuo,1925,6
7/31/1925,4,26.179155,259.0036,StatusQuo,1925,7
8/31/1925,4,30.031068,625.98517,StatusQuo,1925,8
9/30/1925,4,75.8128282,1075.7365,StatusQuo,1925,9
10/31/1925,4,139.011031,1762.5823,StatusQuo,1925,10
11/30/1925,4,175.3365781,1694.4299,StatusQuo,1925,11
12/31/1925,4,167.7048025,1749.9778,StatusQuo,1925,12
1/31/1926,4,201.27595,1600.8636,StatusQuo,1926,1
2/28/1926,5,142.2418195,1024.0228,StatusQuo,1926,2
3/31/1926,4,61.78652755,326.15918,StatusQuo,1926,3
4/30/1926,5,51.6395215,244.30878,StatusQuo,1926,4
5/31/1926,4,40.51344355,246.269,StatusQuo,1926,5
6/30/1926,4,27.6701295,254.74763,StatusQuo,1926,6
7/31/1926,4,26.908452,375.45285,StatusQuo,1926,7
8/31/1926,4,46.692064,924.63464,StatusQuo,1926,8
9/30/1926,4,99.0226525,1269.863,StatusQuo,1926,9
10/31/1926,4,137.7615454,1761.3411,StatusQuo,1926,10
11/30/1926,4,177.7387405,1758.6368,StatusQuo,1926,11
12/31/1926,4,137.4029299,1258.5872,StatusQuo,1926,12
1/31/1927,4,115.1445895,909.8063,StatusQuo,1927,1
2/28/1927,3,81.735664,629.835,StatusQuo,1927,2
3/31/1927,1,26.7465495,240.81564,StatusQuo,1927,3
4/30/1927,1,24.267258,233.78331,StatusQuo,1927,4
5/31/1927,1,29.510088,221.96088,StatusQuo,1927,5
6/30/1927,1,24.9848925,214.22084,StatusQuo,1927,6
7/31/1927,1,21.799707,208.41023,StatusQuo,1927,7
8/31/1927,1,21.755145,357.65665,StatusQuo,1927,8
9/30/1927,1,52.6926193,749.3776,StatusQuo,1927,9
10/31/1927,1,46.696282,559.2603,StatusQuo,1927,10
11/30/1927,1,22.725567,298.8365,StatusQuo,1927,11
12/31/1927,1,35.991682,541.9507,StatusQuo,1927,12
1/31/1928,1,125.78857,1041.8412,StatusQuo,1928,1
2/29/1928,3,144.0920965,733.3271,StatusQuo,1928,2
3/31/1928,3,45.5104426,281.7688,StatusQuo,1928,3
4/30/1928,2,24.51918,232.87679,StatusQuo,1928,4
5/31/1928,2,26.70258,222.15324,StatusQuo,1928,5
6/30/1928,2,27.369045,236.7111,StatusQuo,1928,6
7/31/1928,2,24.7655775,298.48743,StatusQuo,1928,7
8/31/1928,2,25.3263885,435.61438,StatusQuo,1928,8
9/30/1928,2,42.9094699,847.4862,StatusQuo,1928,9
10/31/1928,2,58.5254749,501.94843,StatusQuo,1928,10
11/30/1928,2,22.8160815,253.08925,StatusQuo,1928,11
12/31/1928,2,33.92053,721.26587,StatusQuo,1928,12
1/31/1929,2,194.4945318,1575.694,StatusQuo,1929,1
2/28/1929,4,218.484136,1357.1693,StatusQuo,1929,2
3/31/1929,5,97.88822995,535.81934,StatusQuo,1929,3
4/30/1929,5,47.9768041,335.84177,StatusQuo,1929,4
5/31/1929,5,56.6345455,368.61148,StatusQuo,1929,5
6/30/1929,5,60.3151438,603.7711,StatusQuo,1929,6
7/31/1929,5,107.411847,1158.8787,StatusQuo,1929,7
8/31/1929,5,147.562969,1391.6423,StatusQuo,1929,8
9/30/1929,5,138.214855,1346.6428,StatusQuo,1929,9
10/31/1929,5,162.2403835,1723.7161,StatusQuo,1929,10
11/30/1929,5,204.082288,2045.7031,StatusQuo,1929,11
12/31/1929,5,218.970232,2065.4192,StatusQuo,1929,12
1/31/1930,5,179.7306055,1296.4081,StatusQuo,1930,1
2/28/1930,4,79.9069102,495.75497,StatusQuo,1930,2
3/31/1930,4,37.4431813,268.7395,StatusQuo,1930,3
4/30/1930,4,27.554292,242.19516,StatusQuo,1930,4
5/31/1930,4,30.0353895,243.25076,StatusQuo,1930,5
6/30/1930,4,30.080145,288.2517,StatusQuo,1930,6
7/31/1930,4,28.816818,426.86087,StatusQuo,1930,7
8/31/1930,4,43.908526,800.85223,StatusQuo,1930,8
9/30/1930,4,74.06188795,991.69037,StatusQuo,1930,9
10/31/1930,4,114.7881856,1499.491,StatusQuo,1930,10
11/30/1930,4,169.4060958,1819.3701,StatusQuo,1930,11
12/31/1930,4,209.009026,1933.3954,StatusQuo,1930,12
1/31/1931,4,202.7594434,1573.9917,StatusQuo,1931,1
2/28/1931,5,176.588794,1234.355,StatusQuo,1931,2
3/31/1931,5,113.8867249,876.13513,StatusQuo,1931,3
4/30/1931,5,103.491253,728.0592,StatusQuo,1931,4
5/31/1931,5,89.3467315,831.88885,StatusQuo,1931,5
6/30/1931,5,109.144513,1263.3174,StatusQuo,1931,6
7/31/1931,5,155.21256,1423.763,StatusQuo,1931,7
8/31/1931,5,139.859134,1498.4858,StatusQuo,1931,8
9/30/1931,5,167.51143,1697.8062,StatusQuo,1931,9
10/31/1931,5,202.6386006,1551.903,StatusQuo,1931,10
11/30/1931,5,211.8760006,1874.5637,StatusQuo,1931,11
12/31/1931,5,226.571809,1950.3151,StatusQuo,1931,12
1/31/1932,5,173.07976,1024.5944,StatusQuo,1932,1
2/29/1932,4,54.7390903,384.5214,StatusQuo,1932,2
3/31/1932,5,41.1873973,278.01572,StatusQuo,1932,3
4/30/1932,5,32.624578,249.87253,StatusQuo,1932,4
5/31/1932,5,61.905649,287.41245,StatusQuo,1932,5
6/30/1932,5,38.4660235,265.7326,StatusQuo,1932,6
7/31/1932,5,29.7279555,379.41916,StatusQuo,1932,7
8/31/1932,5,53.2728565,908.05164,StatusQuo,1932,8
9/30/1932,5,113.3358655,1244.8083,StatusQuo,1932,9
10/31/1932,5,158.2649328,1568.3575,StatusQuo,1932,10
11/30/1932,5,189.3715285,2036.9952,StatusQuo,1932,11
12/31/1932,5,223.478476,2268.381,StatusQuo,1932,12
1/31/1933,5,231.684652,1798.4535,StatusQuo,1933,1
2/28/1933,5,173.534677,1163.2234,StatusQuo,1933,2
3/31/1933,5,133.837825,866.3978,StatusQuo,1933,3
4/30/1933,5,96.8570686,568.6902,StatusQuo,1933,4
5/31/1933,5,81.97344805,585.3909,StatusQuo,1933,5
6/30/1933,5,85.78247875,798.42786,StatusQuo,1933,6
7/31/1933,5,123.5746188,1336.8378,StatusQuo,1933,7
8/31/1933,5,177.2740195,1699.1622,StatusQuo,1933,8
9/30/1933,5,172.2612685,1670.3516,StatusQuo,1933,9
10/31/1933,5,190.6114068,1575.2572,StatusQuo,1933,10
11/30/1933,5,194.2891665,1955.0493,StatusQuo,1933,11
12/31/1933,5,225.1999758,2152.6108,StatusQuo,1933,12
1/31/1934,5,226.9335481,1655.6957,StatusQuo,1934,1
2/28/1934,5,126.280765,770.40955,StatusQuo,1934,2
3/31/1934,5,56.0186605,358.0766,StatusQuo,1934,3
4/30/1934,5,31.450948,306.1241,StatusQuo,1934,4
5/31/1934,5,49.81904125,434.79996,StatusQuo,1934,5
6/30/1934,5,66.791803,925.07947,StatusQuo,1934,6
7/31/1934,5,150.5718565,1781.9574,StatusQuo,1934,7
8/31/1934,5,200.8644841,1950.706,StatusQuo,1934,8
9/30/1934,5,179.6091784,1696.2407,StatusQuo,1934,9
10/31/1934,5,200.090578,1723.9281,StatusQuo,1934,10
11/30/1934,5,220.574611,2086.9863,StatusQuo,1934,11
12/31/1934,5,229.4927028,1863.6458,StatusQuo,1934,12
1/31/1935,5,193.1849425,1710.5623,StatusQuo,1935,1
2/28/1935,4,134.327398,666.54663,StatusQuo,1935,2
3/31/1935,4,40.3667968,252.3713,StatusQuo,1935,3
4/30/1935,4,29.03088,256.5943,StatusQuo,1935,4
5/31/1935,3,28.20762,238.40643,StatusQuo,1935,5
6/30/1935,3,28.0899495,226.64488,StatusQuo,1935,6
7/31/1935,3,23.926248,258.15732,StatusQuo,1935,7
8/31/1935,3,23.0821425,500.94577,StatusQuo,1935,8
9/30/1935,3,62.7843838,1015.31995,StatusQuo,1935,9
10/31/1935,3,138.4700155,1713.2993,StatusQuo,1935,10
11/30/1935,3,178.5933273,1469.9174,StatusQuo,1935,11
12/31/1935,3,145.67815,1759.709,StatusQuo,1935,12
1/31/1936,3,190.0564006,1592.8984,StatusQuo,1936,1
2/29/1936,3,90.8935348,479.88583,StatusQuo,1936,2
3/31/1936,2,45.2530705,235.80548,StatusQuo,1936,3
4/30/1936,3,35.8414015,234.01767,StatusQuo,1936,4
5/31/1936,3,31.8785734,220.20877,StatusQuo,1936,5
6/30/1936,3,25.095435,233.79874,StatusQuo,1936,6
7/31/1936,3,25.843266,275.91797,StatusQuo,1936,7
8/31/1936,3,30.4827802,733.26056,StatusQuo,1936,8
9/30/1936,3,88.9187926,1302.718,StatusQuo,1936,9
10/31/1936,3,129.148663,1753.0525,StatusQuo,1936,10
11/30/1936,3,122.4679296,1255.4612,StatusQuo,1936,11
12/31/1936,3,114.854944,1485.9042,StatusQuo,1936,12
1/31/1937,3,200.9562769,1733.9673,StatusQuo,1937,1
2/28/1937,4,163.010482,1188.3707,StatusQuo,1937,2
3/31/1937,4,100.5276235,420.39975,StatusQuo,1937,3
4/30/1937,3,58.0224898,243.01059,StatusQuo,1937,4
5/31/1937,3,30.8652616,227.03543,StatusQuo,1937,5
6/30/1937,3,25.241316,230.6807,StatusQuo,1937,6
7/31/1937,3,25.003557,275.64566,StatusQuo,1937,7
8/31/1937,3,26.948589,590.68024,StatusQuo,1937,8
9/30/1937,3,79.8623305,1207.6737,StatusQuo,1937,9
10/31/1937,3,145.2697735,1715.0059,StatusQuo,1937,10
11/30/1937,3,151.1615785,1686.4816,StatusQuo,1937,11
12/31/1937,3,162.504265,1536.9939,StatusQuo,1937,12
1/31/1938,3,70.8147262,458.11707,StatusQuo,1938,1
2/28/1938,2,27.0921255,223.77322,StatusQuo,1938,2
3/31/1938,1,26.216418,211.90096,StatusQuo,1938,3
4/30/1938,1,16.3054185,195.38698,StatusQuo,1938,4
5/31/1938,1,15.4292655,172.41695,StatusQuo,1938,5
6/30/1938,1,13.222053,168.65976,StatusQuo,1938,6
7/31/1938,1,13.34811,169.7945,StatusQuo,1938,7
8/31/1938,1,17.031951,198.65854,StatusQuo,1938,8
9/30/1938,1,23.888025,407.43768,StatusQuo,1938,9
10/31/1938,1,26.524782,454.76077,StatusQuo,1938,10
11/30/1938,1,22.5568755,349.20187,StatusQuo,1938,11
12/31/1938,1,54.776203,954.527,StatusQuo,1938,12
1/31/1939,1,219.1307725,1728.0306,StatusQuo,1939,1
2/28/1939,4,196.5360466,1443.1085,StatusQuo,1939,2
3/31/1939,4,139.355026,926.3556,StatusQuo,1939,3
4/30/1939,4,104.4126153,528.8101,StatusQuo,1939,4
5/31/1939,4,60.4598725,406.70468,StatusQuo,1939,5
6/30/1939,4,41.0123503,325.33957,StatusQuo,1939,6
7/31/1939,4,35.977033,576.78455,StatusQuo,1939,7
8/31/1939,4,74.90960905,1207.9529,StatusQuo,1939,8
9/30/1939,4,113.119807,1491.121,StatusQuo,1939,9
10/31/1939,4,166.0584573,1881.1129,StatusQuo,1939,10
11/30/1939,4,185.554096,1792.1259,StatusQuo,1939,11
12/31/1939,4,180.867556,1703.3745,StatusQuo,1939,12
1/31/1940,4,207.432406,1945.8204,StatusQuo,1940,1
2/29/1940,3,135.5180055,605.4454,StatusQuo,1940,2
3/31/1940,2,52.94750905,241.65315,StatusQuo,1940,3
4/30/1940,1,33.5735881,231.8259,StatusQuo,1940,4
5/31/1940,1,32.1565738,220.87848,StatusQuo,1940,5
6/30/1940,1,26.5776345,222.91293,StatusQuo,1940,6
7/31/1940,1,23.641674,257.02283,StatusQuo,1940,7
8/31/1940,1,26.051001,455.63687,StatusQuo,1940,8
9/30/1940,1,38.5396105,744.2754,StatusQuo,1940,9
10/31/1940,1,52.6625575,476.9481,StatusQuo,1940,10
11/30/1940,1,19.723551,244.5934,StatusQuo,1940,11
12/31/1940,1,34.03433905,761.01074,StatusQuo,1940,12
1/31/1941,1,84.3192517,495.072,StatusQuo,1941,1
2/28/1941,1,38.7545575,224.33162,StatusQuo,1941,2
3/31/1941,1,30.72860695,205.36626,StatusQuo,1941,3
4/30/1941,1,25.007208,207.06364,StatusQuo,1941,4
5/31/1941,1,24.165171,181.59091,StatusQuo,1941,5
6/30/1941,1,18.682233,183.24046,StatusQuo,1941,6
7/31/1941,1,18.068502,178.7674,StatusQuo,1941,7
8/31/1941,1,18.552408,238.99199,StatusQuo,1941,8
9/30/1941,1,26.2276995,472.67776,StatusQuo,1941,9
10/31/1941,1,29.5283805,507.29742,StatusQuo,1941,10
11/30/1941,1,23.581719,334.19452,StatusQuo,1941,11
12/31/1941,1,53.6730649,859.9151,StatusQuo,1941,12
1/31/1942,1,68.8048606,465.034,StatusQuo,1942,1
2/28/1942,1,27.778545,211.02942,StatusQuo,1942,2
3/31/1942,1,25.893342,215.37418,StatusQuo,1942,3
4/30/1942,1,29.189175,214.8109,StatusQuo,1942,4
5/31/1942,1,28.9116675,210.54494,StatusQuo,1942,5
6/30/1942,1,22.6093275,189.3151,StatusQuo,1942,6
7/31/1942,1,18.913125,174.80997,StatusQuo,1942,7
8/31/1942,1,18.956895,246.37308,StatusQuo,1942,8
9/30/1942,1,28.795551,530.03864,StatusQuo,1942,9
10/31/1942,1,35.77349455,510.6206,StatusQuo,1942,10
11/30/1942,1,22.3764975,262.29172,StatusQuo,1942,11
12/31/1942,1,35.6049541,698.62854,StatusQuo,1942,12
1/31/1943,1,80.19764155,552.58826,StatusQuo,1943,1
2/28/1943,1,31.69130845,216.18399,StatusQuo,1943,2
3/31/1943,1,25.492047,220.07632,StatusQuo,1943,3
4/30/1943,1,24.06384,201.88211,StatusQuo,1943,4
5/31/1943,1,20.714862,205.79071,StatusQuo,1943,5
6/30/1943,1,20.0697915,206.61629,StatusQuo,1943,6
7/31/1943,1,22.788759,258.10437,StatusQuo,1943,7
8/31/1943,1,24.845478,434.58505,StatusQuo,1943,8
9/30/1943,1,37.65429505,639.8671,StatusQuo,1943,9
10/31/1943,1,37.1212681,534.38544,StatusQuo,1943,10
11/30/1943,1,21.4550835,266.4562,StatusQuo,1943,11
12/31/1943,1,42.296851,894.6159,StatusQuo,1943,12
1/31/1944,1,208.4279965,1751.9077,StatusQuo,1944,1
2/29/1944,4,165.23713,1110.6323,StatusQuo,1944,2
3/31/1944,4,71.2852156,334.8092,StatusQuo,1944,3
4/30/1944,4,29.9678745,235.69833,StatusQuo,1944,4
5/31/1944,4,34.9127689,260.5525,StatusQuo,1944,5
6/30/1944,4,31.5272425,315.7969,StatusQuo,1944,6
7/31/1944,4,29.8790775,348.32895,StatusQuo,1944,7
8/31/1944,4,48.2399218,1019.5561,StatusQuo,1944,8
9/30/1944,4,127.1606911,1569.6992,StatusQuo,1944,9
10/31/1944,4,172.2319705,1882.8573,StatusQuo,1944,10
11/30/1944,4,176.322148,1724.3019,StatusQuo,1944,11
12/31/1944,4,153.9034609,1709.503,StatusQuo,1944,12
1/31/1945,4,153.359755,1096.451,StatusQuo,1945,1
2/28/1945,4,79.43342545,701.5974,StatusQuo,1945,2
3/31/1945,3,56.74751095,333.19208,StatusQuo,1945,3
4/30/1945,3,42.3952615,242.34357,StatusQuo,1945,4
5/31/1945,3,31.4946499,237.39598,StatusQuo,1945,5
6/30/1945,3,27.5234805,247.29245,StatusQuo,1945,6
7/31/1945,3,27.049407,328.658,StatusQuo,1945,7
8/31/1945,3,39.4842259,758.4715,StatusQuo,1945,8
9/30/1945,3,86.07488875,1227.3584,StatusQuo,1945,9
10/31/1945,3,134.2255191,1685.6102,StatusQuo,1945,10
11/30/1945,3,148.7698443,1737.9321,StatusQuo,1945,11
12/31/1945,3,147.0242905,1750.3888,StatusQuo,1945,12
1/31/1946,3,69.1839505,457.45816,StatusQuo,1946,1
2/28/1946,2,22.9429845,197.11873,StatusQuo,1946,2
3/31/1946,2,26.380353,223.71584,StatusQuo,1946,3
4/30/1946,2,29.817018,240.29013,StatusQuo,1946,4
5/31/1946,3,28.6871295,237.90404,StatusQuo,1946,5
6/30/1946,3,26.465556,243.29631,StatusQuo,1946,6
7/31/1946,3,27.1223595,296.30975,StatusQuo,1946,7
8/31/1946,3,34.97324305,716.55853,StatusQuo,1946,8
9/30/1946,3,82.1628106,1281.5623,StatusQuo,1946,9
10/31/1946,3,149.097637,1694.7836,StatusQuo,1946,10
11/30/1946,3,146.6138535,1707.3035,StatusQuo,1946,11
12/31/1946,3,149.2446685,1719.8961,StatusQuo,1946,12
1/31/1947,3,210.7110745,1513.9626,StatusQuo,1947,1
2/28/1947,4,160.42519,1359.9868,StatusQuo,1947,2
3/31/1947,4,143.7826036,716.0829,StatusQuo,1947,3
4/30/1947,4,44.69826955,273.75864,StatusQuo,1947,4
5/31/1947,5,29.859855,257.00043,StatusQuo,1947,5
6/30/1947,5,31.31532505,332.75104,StatusQuo,1947,6
7/31/1947,5,34.7373229,462.9741,StatusQuo,1947,7
8/31/1947,5,43.4779822,663.0124,StatusQuo,1947,8
9/30/1947,5,77.5233925,1041.8549,StatusQuo,1947,9
10/31/1947,5,132.096076,1672.8131,StatusQuo,1947,10
11/30/1947,5,199.529413,2172.2183,StatusQuo,1947,11
12/31/1947,5,215.8879,2243.6824,StatusQuo,1947,12
1/31/1948,5,224.3797144,1713.7706,StatusQuo,1948,1
2/29/1948,4,151.0727013,1177.9431,StatusQuo,1948,2
3/31/1948,5,79.7865034,579.0196,StatusQuo,1948,3
4/30/1948,4,47.1637675,364.07443,StatusQuo,1948,4
5/31/1948,3,31.51708795,240.3973,StatusQuo,1948,5
6/30/1948,3,26.85486,220.9086,StatusQuo,1948,6
7/31/1948,3,21.7619295,222.45096,StatusQuo,1948,7
8/31/1948,3,22.954356,483.35443,StatusQuo,1948,8
9/30/1948,3,93.4946386,1291.0302,StatusQuo,1948,9
10/31/1948,3,167.5312261,1657.3088,StatusQuo,1948,10
11/30/1948,3,156.5160559,1676.4504,StatusQuo,1948,11
12/31/1948,3,161.2243129,1749.392,StatusQuo,1948,12
1/31/1949,3,195.2506225,1378.2734,StatusQuo,1949,1
2/28/1949,4,143.4813586,1236.7029,StatusQuo,1949,2
3/31/1949,5,138.518323,730.309,StatusQuo,1949,3
4/30/1949,4,45.2280475,267.77576,StatusQuo,1949,4
5/31/1949,4,26.7846495,243.07895,StatusQuo,1949,5
6/30/1949,4,28.124148,273.10074,StatusQuo,1949,6
7/31/1949,4,25.88559,354.36862,StatusQuo,1949,7
8/31/1949,4,30.7654318,585.0619,StatusQuo,1949,8
9/30/1949,4,59.29523995,878.4519,StatusQuo,1949,9
10/31/1949,4,126.0052954,1802.9136,StatusQuo,1949,10
11/30/1949,4,180.8347098,1810.1104,StatusQuo,1949,11
12/31/1949,4,169.8282235,1798.8917,StatusQuo,1949,12
1/31/1950,4,196.672573,1729.7709,StatusQuo,1950,1
2/28/1950,4,125.3620105,718.1267,StatusQuo,1950,2
3/31/1950,4,42.63840355,273.62405,StatusQuo,1950,3
4/30/1950,4,26.060433,242.84464,StatusQuo,1950,4
5/31/1950,4,27.945282,246.81377,StatusQuo,1950,5
6/30/1950,4,27.150522,267.31723,StatusQuo,1950,6
7/31/1950,4,25.768236,303.17746,StatusQuo,1950,7
8/31/1950,4,42.026956,887.791,StatusQuo,1950,8
9/30/1950,4,125.1938035,1631.435,StatusQuo,1950,9
10/31/1950,4,156.2486575,1714.4713,StatusQuo,1950,10
11/30/1950,4,160.8997036,1733.8062,StatusQuo,1950,11
12/31/1950,4,108.757084,923.172,StatusQuo,1950,12
1/31/1951,4,38.1854353,228.9373,StatusQuo,1951,1
2/28/1951,1,27.8465475,201.00844,StatusQuo,1951,2
3/31/1951,1,26.518749,209.98283,StatusQuo,1951,3
4/30/1951,1,26.3961435,214.0475,StatusQuo,1951,4
5/31/1951,1,25.228248,221.22598,StatusQuo,1951,5
6/30/1951,1,23.5869075,218.77036,StatusQuo,1951,6
7/31/1951,1,23.464014,268.88507,StatusQuo,1951,7
8/31/1951,1,24.970035,440.19342,StatusQuo,1951,8
9/30/1951,1,33.75315805,673.3527,StatusQuo,1951,9
10/31/1951,1,45.0943882,506.67014,StatusQuo,1951,10
11/30/1951,1,20.0885535,286.05905,StatusQuo,1951,11
12/31/1951,1,42.7926541,837.3293,StatusQuo,1951,12
1/31/1952,1,96.3569791,519.6046,StatusQuo,1952,1
2/29/1952,1,43.092913,221.55022,StatusQuo,1952,2
3/31/1952,1,29.619699,224.42064,StatusQuo,1952,3
4/30/1952,1,27.61791,208.46414,StatusQuo,1952,4
5/31/1952,1,21.1164645,198.37724,StatusQuo,1952,5
6/30/1952,1,16.88451,176.2992,StatusQuo,1952,6
7/31/1952,1,14.782473,169.07368,StatusQuo,1952,7
8/31/1952,1,15.8075985,187.25417,StatusQuo,1952,8
9/30/1952,1,20.13507,278.81406,StatusQuo,1952,9
10/31/1952,1,23.033769,320.27066,StatusQuo,1952,10
11/30/1952,1,21.005958,277.0486,StatusQuo,1952,11
12/31/1952,1,30.0679095,737.8055,StatusQuo,1952,12
1/31/1953,1,55.27782295,408.80453,StatusQuo,1953,1
2/28/1953,1,22.329855,211.23817,StatusQuo,1953,2
3/31/1953,2,22.692591,224.38057,StatusQuo,1953,3
4/30/1953,2,27.618345,240.5434,StatusQuo,1953,4
5/31/1953,2,29.5732275,238.7643,StatusQuo,1953,5
6/30/1953,2,27.08832,217.21628,StatusQuo,1953,6
7/31/1953,2,23.350641,205.7625,StatusQuo,1953,7
8/31/1953,2,20.8774635,348.02228,StatusQuo,1953,8
9/30/1953,2,54.7444939,873.3777,StatusQuo,1953,9
10/31/1953,2,58.493686,822.44543,StatusQuo,1953,10
11/30/1953,2,27.0208005,341.76498,StatusQuo,1953,11
12/31/1953,2,62.0681959,992.68646,StatusQuo,1953,12
1/31/1954,2,212.7842643,1556.5095,StatusQuo,1954,1
2/28/1954,2,132.619849,706.44293,StatusQuo,1954,2
3/31/1954,2,29.16465,240.04489,StatusQuo,1954,3
4/30/1954,2,24.116643,238.48964,StatusQuo,1954,4
5/31/1954,2,28.087953,230.97768,StatusQuo,1954,5
6/30/1954,2,26.744925,236.39944,StatusQuo,1954,6
7/31/1954,2,24.737688,308.16257,StatusQuo,1954,7
8/31/1954,2,24.9437715,456.22922,StatusQuo,1954,8
9/30/1954,2,30.7738336,691.7745,StatusQuo,1954,9
10/31/1954,2,51.443128,535.9259,StatusQuo,1954,10
11/30/1954,2,21.4223625,283.055,StatusQuo,1954,11
12/31/1954,2,40.6626496,769.38495,StatusQuo,1954,12
1/31/1955,2,111.4821115,703.92413,StatusQuo,1955,1
2/28/1955,3,35.0966965,323.5693,StatusQuo,1955,2
3/31/1955,4,29.8406655,282.02292,StatusQuo,1955,3
4/30/1955,4,28.973382,290.773,StatusQuo,1955,4
5/31/1955,4,43.26605905,295.46204,StatusQuo,1955,5
6/30/1955,4,41.37782005,304.41937,StatusQuo,1955,6
7/31/1955,4,36.8251189,401.69818,StatusQuo,1955,7
8/31/1955,4,38.6223802,697.8762,StatusQuo,1955,8
9/30/1955,4,71.98619305,1043.6091,StatusQuo,1955,9
10/31/1955,4,138.0893895,1766.1763,StatusQuo,1955,10
11/30/1955,4,178.369246,1716.023,StatusQuo,1955,11
12/31/1955,4,163.935327,1794.8094,StatusQuo,1955,12
1/31/1956,4,95.981674,548.16583,StatusQuo,1956,1
2/29/1956,1,33.6018373,191.20291,StatusQuo,1956,2
3/31/1956,1,27.274566,192.45366,StatusQuo,1956,3
4/30/1956,1,23.8378665,212.04768,StatusQuo,1956,4
5/31/1956,1,22.1623005,216.57085,StatusQuo,1956,5
6/30/1956,1,19.3301835,193.33974,StatusQuo,1956,6
7/31/1956,1,19.2571425,180.60063,StatusQuo,1956,7
8/31/1956,1,18.67959,245.76672,StatusQuo,1956,8
9/30/1956,1,26.793366,470.20792,StatusQuo,1956,9
10/31/1956,1,29.8859025,459.26755,StatusQuo,1956,10
11/30/1956,1,23.012478,327.81238,StatusQuo,1956,11
12/31/1956,1,51.6387349,866.7911,StatusQuo,1956,12
1/31/1957,1,204.5529228,1735.3357,StatusQuo,1957,1
2/28/1957,3,173.7613945,1366.4795,StatusQuo,1957,2
3/31/1957,3,92.287846,458.1785,StatusQuo,1957,3
4/30/1957,3,35.0744665,234.87904,StatusQuo,1957,4
5/31/1957,3,30.113223,240.32175,StatusQuo,1957,5
6/30/1957,3,29.701899,245.15288,StatusQuo,1957,6
