Date,WY_type_SAC,RockSlough_chloride,JerseyPoint_EC,scenario,year,month
11/30/1920,NA,NA,NA,StatusQuo,1920,11
12/31/1920,NA,NA,NA,StatusQuo,1920,12
1/31/1921,NA,NA,NA,StatusQuo,1921,1
2/28/1921,NA,NA,NA,StatusQuo,1921,2
3/31/1921,5,NA,NA,StatusQuo,1921,3
4/30/1921,5,NA,NA,StatusQuo,1921,4
5/31/1921,2,NA,NA,StatusQuo,1921,5
6/30/1921,2,NA,NA,StatusQuo,1921,6
7/31/1921,2,NA,NA,StatusQuo,1921,7
8/31/1921,2,NA,NA,StatusQuo,1921,8
9/30/1921,2,NA,NA,StatusQuo,1921,9
10/31/1921,2,NA,NA,StatusQuo,1921,10
11/30/1921,2,30.4763905,222.66362,StatusQuo,1921,11
12/31/1921,2,22.999992,522.97845,StatusQuo,1921,12
1/31/1922,2,73.63774525,669.4961,StatusQuo,1922,1
2/28/1922,3,39.2580955,269.47595,StatusQuo,1922,2
3/31/1922,3,50.69506,252.44026,StatusQuo,1922,3
4/30/1922,2,32.32721755,238.12404,StatusQuo,1922,4
5/31/1922,2,27.496152,219.80232,StatusQuo,1922,5
6/30/1922,2,21.578061,218.11894,StatusQuo,1922,6
7/31/1922,2,21.9486285,227.64644,StatusQuo,1922,7
8/31/1922,2,26.008626,406.11896,StatusQuo,1922,8
9/30/1922,2,38.3901907,768.5419,StatusQuo,1922,9
10/31/1922,2,35.768983,505.05496,StatusQuo,1922,10
11/30/1922,2,22.121484,282.6973,StatusQuo,1922,11
12/31/1922,2,30.220647,589.3279,StatusQuo,1922,12
1/31/1923,2,49.7409655,391.1771,StatusQuo,1923,1
2/28/1923,3,31.48753345,219.91809,StatusQuo,1923,2
3/31/1923,3,33.40119445,231.82487,StatusQuo,1923,3
4/30/1923,4,37.3872415,246.5238,StatusQuo,1923,4
5/31/1923,3,36.3633334,243.26039,StatusQuo,1923,5
6/30/1923,3,28.6393845,225.31966,StatusQuo,1923,6
7/31/1923,3,27.918612,306.39194,StatusQuo,1923,7
8/31/1923,3,30.3811948,728.6972,StatusQuo,1923,8
9/30/1923,3,71.70946375,1180.4684,StatusQuo,1923,9
10/31/1923,3,139.2739036,1656.0902,StatusQuo,1923,10
11/30/1923,3,132.7368415,1588.7635,StatusQuo,1923,11
12/31/1923,3,173.7698875,1762.9226,StatusQuo,1923,12
1/31/1924,3,180.4358238,1497.8242,StatusQuo,1924,1
2/29/1924,5,154.9893565,1393.158,StatusQuo,1924,2
3/31/1924,5,103.4016775,737.9479,StatusQuo,1924,3
4/30/1924,5,74.21148445,359.44055,StatusQuo,1924,4
5/31/1924,5,72.27949795,478.7584,StatusQuo,1924,5
6/30/1924,5,76.0410505,905.8576,StatusQuo,1924,6
7/31/1924,5,154.934551,1651.2113,StatusQuo,1924,7
8/31/1924,5,210.6469039,1720.6693,StatusQuo,1924,8
9/30/1924,5,181.1823841,1471.0726,StatusQuo,1924,9
10/31/1924,5,189.303385,1492.9075,StatusQuo,1924,10
11/30/1924,5,201.654088,2128.9197,StatusQuo,1924,11
12/31/1924,5,218.3558005,2284.6357,StatusQuo,1924,12
1/31/1925,5,203.912884,1532.9745,StatusQuo,1925,1
2/28/1925,5,116.2859661,895.10724,StatusQuo,1925,2
3/31/1925,4,65.13023305,392.43256,StatusQuo,1925,3
4/30/1925,4,29.316087,245.31795,StatusQuo,1925,4
5/31/1925,4,29.239956,245.24992,StatusQuo,1925,5
6/30/1925,4,32.9921767,240.71338,StatusQuo,1925,6
7/31/1925,4,27.6509955,295.93292,StatusQuo,1925,7
8/31/1925,4,36.9511801,707.2287,StatusQuo,1925,8
9/30/1925,4,80.3838634,1160.3441,StatusQuo,1925,9
10/31/1925,4,136.7284546,1757.4952,StatusQuo,1925,10
11/30/1925,4,176.163745,1632.0664,StatusQuo,1925,11
12/31/1925,4,172.7630965,1745.3699,StatusQuo,1925,12
1/31/1926,4,185.354197,1513.7567,StatusQuo,1926,1
2/28/1926,5,126.5188255,910.1634,StatusQuo,1926,2
3/31/1926,4,57.36747145,315.2608,StatusQuo,1926,3
4/30/1926,5,55.1012113,244.9728,StatusQuo,1926,4
5/31/1926,4,40.3284985,246.14072,StatusQuo,1926,5
6/30/1926,4,25.8852465,250.18544,StatusQuo,1926,6
7/31/1926,4,24.714864,346.7994,StatusQuo,1926,7
8/31/1926,4,36.1949668,676.6947,StatusQuo,1926,8
9/30/1926,4,77.327341,1039.639,StatusQuo,1926,9
10/31/1926,4,127.3172815,1747.0237,StatusQuo,1926,10
11/30/1926,4,169.650925,1782.3894,StatusQuo,1926,11
12/31/1926,4,131.6209639,1009.68024,StatusQuo,1926,12
1/31/1927,4,53.7222559,460.63208,StatusQuo,1927,1
2/28/1927,3,32.46596125,334.06955,StatusQuo,1927,2
3/31/1927,2,27.315111,238.88628,StatusQuo,1927,3
4/30/1927,2,26.736822,228.25288,StatusQuo,1927,4
5/31/1927,1,36.77776045,219.27197,StatusQuo,1927,5
6/30/1927,1,25.855818,223.32063,StatusQuo,1927,6
7/31/1927,1,24.05574,250.29347,StatusQuo,1927,7
8/31/1927,1,26.3661825,452.94467,StatusQuo,1927,8
9/30/1927,1,43.7905018,740.9817,StatusQuo,1927,9
10/31/1927,1,45.3619975,445.20303,StatusQuo,1927,10
11/30/1927,1,20.125941,286.97806,StatusQuo,1927,11
12/31/1927,1,45.6706582,833.66907,StatusQuo,1927,12
1/31/1928,1,218.895277,1405.8586,StatusQuo,1928,1
2/29/1928,3,165.7913695,847.33856,StatusQuo,1928,2
3/31/1928,3,47.11838695,293.16003,StatusQuo,1928,3
4/30/1928,2,25.759893,237.28958,StatusQuo,1928,4
5/31/1928,2,26.28741,221.41298,StatusQuo,1928,5
6/30/1928,2,25.983183,231.12862,StatusQuo,1928,6
7/31/1928,2,23.6010435,296.2244,StatusQuo,1928,7
8/31/1928,2,25.5414435,433.82098,StatusQuo,1928,8
9/30/1928,2,42.2735779,849.17444,StatusQuo,1928,9
10/31/1928,2,57.02738095,491.4577,StatusQuo,1928,10
11/30/1928,2,23.280045,255.11496,StatusQuo,1928,11
12/31/1928,2,31.4473855,663.8665,StatusQuo,1928,12
1/31/1929,2,174.3333895,1360.2166,StatusQuo,1929,1
2/28/1929,4,198.7961451,1430.3246,StatusQuo,1929,2
3/31/1929,4,117.7673961,552.9354,StatusQuo,1929,3
4/30/1929,5,49.6652695,294.94656,StatusQuo,1929,4
5/31/1929,5,54.695719,336.3841,StatusQuo,1929,5
6/30/1929,5,55.49165275,616.10443,StatusQuo,1929,6
7/31/1929,5,108.2489575,1120.1948,StatusQuo,1929,7
8/31/1929,5,135.939301,1325.4635,StatusQuo,1929,8
9/30/1929,5,129.899866,1263.9185,StatusQuo,1929,9
10/31/1929,5,153.4208191,1788.9395,StatusQuo,1929,10
11/30/1929,5,200.724076,2121.753,StatusQuo,1929,11
12/31/1929,5,221.3737795,1924.2612,StatusQuo,1929,12
1/31/1930,5,162.470806,939.90247,StatusQuo,1930,1
2/28/1930,4,50.3071351,330.81888,StatusQuo,1930,2
3/31/1930,4,42.74496505,247.46732,StatusQuo,1930,3
4/30/1930,4,33.9017884,238.35617,StatusQuo,1930,4
5/31/1930,4,30.8834845,243.81606,StatusQuo,1930,5
6/30/1930,4,30.0013275,282.2919,StatusQuo,1930,6
7/31/1930,4,29.143905,450.65192,StatusQuo,1930,7
8/31/1930,4,53.2176463,954.6324,StatusQuo,1930,8
9/30/1930,4,91.9010212,1296.1106,StatusQuo,1930,9
10/31/1930,4,139.9872985,1742.9784,StatusQuo,1930,10
11/30/1930,4,187.5867616,1830.3483,StatusQuo,1930,11
12/31/1930,4,187.893433,1841.175,StatusQuo,1930,12
1/31/1931,4,213.088744,1838.6318,StatusQuo,1931,1
2/28/1931,5,177.4828105,1110.5017,StatusQuo,1931,2
3/31/1931,5,82.0934815,524.70557,StatusQuo,1931,3
4/30/1931,5,74.5379605,518.11865,StatusQuo,1931,4
5/31/1931,5,80.1457003,785.15076,StatusQuo,1931,5
6/30/1931,5,101.889553,1282.4539,StatusQuo,1931,6
7/31/1931,5,155.7609085,1409.95,StatusQuo,1931,7
8/31/1931,5,141.5406625,1501.024,StatusQuo,1931,8
9/30/1931,5,174.535369,1732.185,StatusQuo,1931,9
10/31/1931,5,204.140941,1629.9218,StatusQuo,1931,10
11/30/1931,5,220.097749,1998.4196,StatusQuo,1931,11
12/31/1931,5,224.7498895,1647.696,StatusQuo,1931,12
1/31/1932,5,111.223759,619.53876,StatusQuo,1932,1
2/29/1932,4,38.1291706,264.89377,StatusQuo,1932,2
3/31/1932,4,40.65651925,246.4501,StatusQuo,1932,3
4/30/1932,5,32.86749775,247.2271,StatusQuo,1932,4
5/31/1932,5,36.9265048,282.64154,StatusQuo,1932,5
6/30/1932,5,31.38768655,277.01404,StatusQuo,1932,6
7/31/1932,5,43.109785,399.22757,StatusQuo,1932,7
8/31/1932,5,64.7970823,931.8423,StatusQuo,1932,8
9/30/1932,5,127.5464586,1402.322,StatusQuo,1932,9
10/31/1932,5,187.9975606,2124.9072,StatusQuo,1932,10
11/30/1932,5,226.190479,2212.7244,StatusQuo,1932,11
12/31/1932,5,218.871907,2253.148,StatusQuo,1932,12
1/31/1933,5,205.9507338,1524.3534,StatusQuo,1933,1
2/28/1933,5,118.1620384,800.2697,StatusQuo,1933,2
3/31/1933,5,71.8107043,459.40567,StatusQuo,1933,3
4/30/1933,5,55.26722095,357.81168,StatusQuo,1933,4
5/31/1933,5,66.5860216,401.68713,StatusQuo,1933,5
6/30/1933,5,66.90753295,691.98224,StatusQuo,1933,6
7/31/1933,5,111.6397165,1278.4244,StatusQuo,1933,7
8/31/1933,5,176.0066359,1691.4103,StatusQuo,1933,8
9/30/1933,5,168.9768544,1666.9379,StatusQuo,1933,9
10/31/1933,5,185.1955204,1646.1957,StatusQuo,1933,10
11/30/1933,5,200.153848,2103.9321,StatusQuo,1933,11
12/31/1933,5,225.2838541,1943.093,StatusQuo,1933,12
1/31/1934,5,222.4242696,1417.5505,StatusQuo,1934,1
2/28/1934,5,95.3053975,537.6008,StatusQuo,1934,2
3/31/1934,5,41.3961541,289.05597,StatusQuo,1934,3
4/30/1934,5,28.88742,269.46793,StatusQuo,1934,4
5/31/1934,5,46.8224629,380.69223,StatusQuo,1934,5
6/30/1934,5,57.0786895,916.90875,StatusQuo,1934,6
7/31/1934,5,131.112256,1456.0577,StatusQuo,1934,7
8/31/1934,5,155.29804,1594.5322,StatusQuo,1934,8
9/30/1934,5,166.6854145,1691.6658,StatusQuo,1934,9
10/31/1934,5,193.4379741,1946.6333,StatusQuo,1934,10
11/30/1934,5,226.8519469,2163.134,StatusQuo,1934,11
12/31/1934,5,226.0008771,1826.4214,StatusQuo,1934,12
1/31/1935,5,208.4785555,1611.2532,StatusQuo,1935,1
2/28/1935,4,120.4688455,607.9699,StatusQuo,1935,2
3/31/1935,4,41.3397355,248.96017,StatusQuo,1935,3
4/30/1935,4,29.2759605,252.06804,StatusQuo,1935,4
5/31/1935,3,27.0120255,236.0699,StatusQuo,1935,5
6/30/1935,3,27.7250055,227.59795,StatusQuo,1935,6
7/31/1935,3,23.7502905,288.86584,StatusQuo,1935,7
8/31/1935,3,31.232923,734.56323,StatusQuo,1935,8
9/30/1935,3,81.08223025,1261.8302,StatusQuo,1935,9
10/31/1935,3,148.5723535,1712.9017,StatusQuo,1935,10
11/30/1935,3,134.3886331,1629.7238,StatusQuo,1935,11
12/31/1935,3,157.8277086,1776.8744,StatusQuo,1935,12
1/31/1936,3,174.4322988,1511.2217,StatusQuo,1936,1
2/29/1936,3,87.8449981,487.8963,StatusQuo,1936,2
3/31/1936,2,42.7550113,228.2217,StatusQuo,1936,3
4/30/1936,3,29.25372,228.85773,StatusQuo,1936,4
5/31/1936,3,29.228979,206.66318,StatusQuo,1936,5
6/30/1936,3,27.1624695,239.01654,StatusQuo,1936,6
7/31/1936,3,29.047065,383.66888,StatusQuo,1936,7
8/31/1936,3,35.39568145,733.38257,StatusQuo,1936,8
9/30/1936,3,79.85336725,1277.5393,StatusQuo,1936,9
10/31/1936,3,157.6223433,1728.9556,StatusQuo,1936,10
11/30/1936,3,150.824167,1744.6018,StatusQuo,1936,11
12/31/1936,3,164.577526,1762.0721,StatusQuo,1936,12
1/31/1937,3,209.2285045,1445.9894,StatusQuo,1937,1
2/28/1937,4,132.880054,908.57385,StatusQuo,1937,2
3/31/1937,4,72.158011,323.4577,StatusQuo,1937,3
4/30/1937,4,45.3322207,242.24547,StatusQuo,1937,4
5/31/1937,3,32.848531,220.86586,StatusQuo,1937,5
6/30/1937,3,25.2431145,236.77197,StatusQuo,1937,6
7/31/1937,3,24.957408,298.66895,StatusQuo,1937,7
8/31/1937,3,32.6505643,750.4078,StatusQuo,1937,8
9/30/1937,3,88.97968,1301.7948,StatusQuo,1937,9
10/31/1937,3,148.1756991,1728.0223,StatusQuo,1937,10
11/30/1937,3,157.708855,1677.2747,StatusQuo,1937,11
12/31/1937,3,143.6970295,1271.2473,StatusQuo,1937,12
1/31/1938,3,49.674817,305.35806,StatusQuo,1938,1
2/28/1938,2,26.529597,209.70525,StatusQuo,1938,2
3/31/1938,1,24.212373,213.73145,StatusQuo,1938,3
4/30/1938,1,15.892755,182.81137,StatusQuo,1938,4
5/31/1938,1,15.878277,173.18863,StatusQuo,1938,5
6/30/1938,1,14.07963,175.79704,StatusQuo,1938,6
7/31/1938,1,20.207475,211.82588,StatusQuo,1938,7
8/31/1938,1,25.50378,303.86996,StatusQuo,1938,8
9/30/1938,1,27.7594845,546.7251,StatusQuo,1938,9
10/31/1938,1,33.11025505,595.92755,StatusQuo,1938,10
11/30/1938,1,23.601603,301.30463,StatusQuo,1938,11
12/31/1938,1,48.746572,928.46783,StatusQuo,1938,12
1/31/1939,1,216.590767,1731.6954,StatusQuo,1939,1
2/28/1939,4,190.6293048,1437.8375,StatusQuo,1939,2
3/31/1939,4,131.3679295,841.44135,StatusQuo,1939,3
4/30/1939,4,94.7760613,505.68414,StatusQuo,1939,4
5/31/1939,4,58.55426275,388.22656,StatusQuo,1939,5
6/30/1939,4,41.694133,335.7094,StatusQuo,1939,6
7/31/1939,4,39.3089395,503.04895,StatusQuo,1939,7
8/31/1939,4,60.6508852,887.56226,StatusQuo,1939,8
9/30/1939,4,88.525561,1265.3804,StatusQuo,1939,9
10/31/1939,4,148.6942195,1906.9607,StatusQuo,1939,10
11/30/1939,4,184.4235124,1831.8434,StatusQuo,1939,11
12/31/1939,4,187.8174805,1881.4088,StatusQuo,1939,12
1/31/1940,4,220.518543,1875.2966,StatusQuo,1940,1
2/29/1940,4,125.5423956,547.3952,StatusQuo,1940,2
3/31/1940,2,54.75818245,237.05069,StatusQuo,1940,3
4/30/1940,2,36.0546841,223.22781,StatusQuo,1940,4
5/31/1940,2,32.2842595,216.42636,StatusQuo,1940,5
6/30/1940,2,25.24023,219.6591,StatusQuo,1940,6
7/31/1940,2,23.701725,281.48355,StatusQuo,1940,7
8/31/1940,2,24.830709,448.37244,StatusQuo,1940,8
9/30/1940,2,37.388068,826.55054,StatusQuo,1940,9
10/31/1940,2,60.5520187,527.24634,StatusQuo,1940,10
11/30/1940,2,21.857298,258.2523,StatusQuo,1940,11
12/31/1940,2,45.3410785,864.6302,StatusQuo,1940,12
1/31/1941,2,99.095128,493.6055,StatusQuo,1941,1
2/28/1941,1,38.4827815,225.73666,StatusQuo,1941,2
3/31/1941,1,33.1815307,212.92136,StatusQuo,1941,3
4/30/1941,1,28.4197725,211.14296,StatusQuo,1941,4
5/31/1941,1,26.44176,184.54329,StatusQuo,1941,5
6/30/1941,1,19.061946,188.14578,StatusQuo,1941,6
7/31/1941,1,19.058787,202.1541,StatusQuo,1941,7
8/31/1941,1,24.3166905,353.7345,StatusQuo,1941,8
9/30/1941,1,36.2973445,639.63635,StatusQuo,1941,9
10/31/1941,1,38.82072595,673.2106,StatusQuo,1941,10
11/30/1941,1,24.7215405,365.1172,StatusQuo,1941,11
12/31/1941,1,58.8419275,950.4717,StatusQuo,1941,12
1/31/1942,1,64.40485105,426.68335,StatusQuo,1942,1
2/28/1942,1,28.852149,208.81635,StatusQuo,1942,2
3/31/1942,1,26.14737,209.04576,StatusQuo,1942,3
4/30/1942,1,28.075215,206.84248,StatusQuo,1942,4
5/31/1942,1,28.9189275,215.54147,StatusQuo,1942,5
6/30/1942,1,23.2869945,201.31526,StatusQuo,1942,6
7/31/1942,1,19.8969225,209.68904,StatusQuo,1942,7
8/31/1942,1,24.412164,429.72775,StatusQuo,1942,8
9/30/1942,1,40.9130164,704.78516,StatusQuo,1942,9
10/31/1942,1,40.29451225,501.75983,StatusQuo,1942,10
11/30/1942,1,20.786946,251.8373,StatusQuo,1942,11
12/31/1942,1,28.5489945,555.35565,StatusQuo,1942,12
1/31/1943,1,54.9358315,415.19302,StatusQuo,1943,1
2/28/1943,1,35.4646543,203.11641,StatusQuo,1943,2
3/31/1943,1,25.4828505,214.66724,StatusQuo,1943,3
4/30/1943,1,22.9815,192.31506,StatusQuo,1943,4
5/31/1943,1,18.609825,206.72147,StatusQuo,1943,5
6/30/1943,1,21.295818,218.53267,StatusQuo,1943,6
7/31/1943,1,23.9348115,287.43625,StatusQuo,1943,7
8/31/1943,1,24.07614,448.06973,StatusQuo,1943,8
9/30/1943,1,38.9172526,652.4973,StatusQuo,1943,9
10/31/1943,1,40.458829,470.7025,StatusQuo,1943,10
11/30/1943,1,19.7466255,275.1197,StatusQuo,1943,11
12/31/1943,1,40.1084785,885.0062,StatusQuo,1943,12
1/31/1944,1,189.3837351,1610.5526,StatusQuo,1944,1
2/29/1944,4,175.8316915,1128.7015,StatusQuo,1944,2
3/31/1944,4,75.4523944,334.6509,StatusQuo,1944,3
4/30/1944,4,30.775441,238.94278,StatusQuo,1944,4
5/31/1944,4,32.6803012,247.7421,StatusQuo,1944,5
6/30/1944,4,45.7176091,289.85568,StatusQuo,1944,6
7/31/1944,4,34.2900553,382.58865,StatusQuo,1944,7
8/31/1944,4,42.7003198,744.11896,StatusQuo,1944,8
9/30/1944,4,82.7783935,1121.5125,StatusQuo,1944,9
10/31/1944,4,135.5725345,1834.1886,StatusQuo,1944,10
11/30/1944,4,185.5683745,1850.9819,StatusQuo,1944,11
12/31/1944,4,156.5250306,1731.6704,StatusQuo,1944,12
1/31/1945,4,145.2878824,1011.61993,StatusQuo,1945,1
2/28/1945,4,68.98363825,618.1558,StatusQuo,1945,2
3/31/1945,4,50.7835525,318.9168,StatusQuo,1945,3
4/30/1945,3,39.7069933,243.07661,StatusQuo,1945,4
5/31/1945,4,30.4018858,240.24966,StatusQuo,1945,5
6/30/1945,4,28.35843,273.80203,StatusQuo,1945,6
7/31/1945,4,30.309352,437.0434,StatusQuo,1945,7
8/31/1945,4,66.3358714,1085.6499,StatusQuo,1945,8
9/30/1945,4,118.282582,1638.4342,StatusQuo,1945,9
10/31/1945,4,135.3450304,1718.2148,StatusQuo,1945,10
11/30/1945,4,145.1416945,1678.8986,StatusQuo,1945,11
12/31/1945,4,143.6006425,1786.638,StatusQuo,1945,12
1/31/1946,4,73.80723475,431.25043,StatusQuo,1946,1
2/28/1946,2,24.166152,194.74387,StatusQuo,1946,2
3/31/1946,2,26.3413905,218.44589,StatusQuo,1946,3
4/30/1946,2,29.0152545,236.29341,StatusQuo,1946,4
5/31/1946,3,28.9181445,236.08914,StatusQuo,1946,5
6/30/1946,3,27.10434,255.0526,StatusQuo,1946,6
7/31/1946,3,28.51458,375.03946,StatusQuo,1946,7
8/31/1946,3,41.95620475,768.72284,StatusQuo,1946,8
9/30/1946,3,88.7342038,1331.405,StatusQuo,1946,9
10/31/1946,3,150.641311,1705.609,StatusQuo,1946,10
11/30/1946,3,142.595476,1727.5186,StatusQuo,1946,11
12/31/1946,3,157.877746,1730.3627,StatusQuo,1946,12
1/31/1947,3,215.3825238,1525.2539,StatusQuo,1947,1
2/28/1947,4,164.7099798,1305.5966,StatusQuo,1947,2
3/31/1947,4,140.916826,689.28955,StatusQuo,1947,3
4/30/1947,5,46.40160625,273.68463,StatusQuo,1947,4
5/31/1947,5,35.20404175,277.48416,StatusQuo,1947,5
6/30/1947,5,36.2918041,412.3357,StatusQuo,1947,6
7/31/1947,5,48.3162676,465.72382,StatusQuo,1947,7
8/31/1947,5,48.995605,693.97974,StatusQuo,1947,8
9/30/1947,5,83.3944381,1124.6204,StatusQuo,1947,9
10/31/1947,5,141.2815833,1844.4138,StatusQuo,1947,10
11/30/1947,5,193.632991,2155.3494,StatusQuo,1947,11
12/31/1947,5,192.7823515,2214.1013,StatusQuo,1947,12
1/31/1948,5,225.183061,1617.8593,StatusQuo,1948,1
2/29/1948,5,144.068698,1178.48,StatusQuo,1948,2
3/31/1948,5,91.1014195,624.20905,StatusQuo,1948,3
4/30/1948,5,52.7633905,373.83035,StatusQuo,1948,4
5/31/1948,3,31.4294704,244.43448,StatusQuo,1948,5
6/30/1948,3,26.694498,222.30652,StatusQuo,1948,6
7/31/1948,3,22.0162605,242.97188,StatusQuo,1948,7
8/31/1948,3,32.0156185,757.4471,StatusQuo,1948,8
9/30/1948,3,100.1470345,1271.1494,StatusQuo,1948,9
10/31/1948,3,151.4369341,1673.0314,StatusQuo,1948,10
11/30/1948,3,162.8039026,1700.097,StatusQuo,1948,11
12/31/1948,3,171.7199395,1769.8406,StatusQuo,1948,12
1/31/1949,3,199.7462125,1385.225,StatusQuo,1949,1
2/28/1949,5,144.032275,1158.362,StatusQuo,1949,2
3/31/1949,5,130.193188,728.88904,StatusQuo,1949,3
4/30/1949,4,45.0406201,272.30356,StatusQuo,1949,4
5/31/1949,4,27.082485,241.77426,StatusQuo,1949,5
6/30/1949,4,27.7209825,273.17276,StatusQuo,1949,6
7/31/1949,4,25.3925925,400.76086,StatusQuo,1949,7
8/31/1949,4,35.088973,638.2406,StatusQuo,1949,8
9/30/1949,4,65.82902455,999.92816,StatusQuo,1949,9
10/31/1949,4,133.1161879,1877.967,StatusQuo,1949,10
11/30/1949,4,180.009535,1824.4503,StatusQuo,1949,11
12/31/1949,4,172.0722109,1797.9833,StatusQuo,1949,12
1/31/1950,4,196.3520763,1697.0287,StatusQuo,1950,1
2/28/1950,4,115.5580561,640.79126,StatusQuo,1950,2
3/31/1950,4,39.84278725,258.1509,StatusQuo,1950,3
4/30/1950,4,26.948034,242.73294,StatusQuo,1950,4
5/31/1950,4,28.0451205,244.7669,StatusQuo,1950,5
6/30/1950,4,26.1995265,260.00082,StatusQuo,1950,6
7/31/1950,4,25.4763675,333.59232,StatusQuo,1950,7
8/31/1950,4,49.3628845,955.4197,StatusQuo,1950,8
9/30/1950,4,111.790416,1432.9949,StatusQuo,1950,9
10/31/1950,4,142.602886,1768.3019,StatusQuo,1950,10
11/30/1950,4,160.606621,1716.4956,StatusQuo,1950,11
12/31/1950,4,54.1294297,508.42606,StatusQuo,1950,12
1/31/1951,4,28.17369,187.2966,StatusQuo,1951,1
2/28/1951,1,24.782442,192.98338,StatusQuo,1951,2
3/31/1951,1,25.136895,199.54915,StatusQuo,1951,3
4/30/1951,1,23.8551015,222.01033,StatusQuo,1951,4
5/31/1951,1,26.8695375,242.40604,StatusQuo,1951,5
6/30/1951,1,28.037439,266.13705,StatusQuo,1951,6
7/31/1951,1,27.776733,305.95572,StatusQuo,1951,7
8/31/1951,1,26.2388055,447.85004,StatusQuo,1951,8
9/30/1951,1,51.7041025,886.26794,StatusQuo,1951,9
10/31/1951,1,50.338924,504.77847,StatusQuo,1951,10
11/30/1951,1,19.56399,290.0158,StatusQuo,1951,11
12/31/1951,1,46.9033402,914.99005,StatusQuo,1951,12
1/31/1952,1,94.2681343,471.3216,StatusQuo,1952,1
2/29/1952,1,37.0249495,223.44484,StatusQuo,1952,2
3/31/1952,1,28.4822475,232.2194,StatusQuo,1952,3
4/30/1952,1,32.3772037,214.09196,StatusQuo,1952,4
5/31/1952,1,25.8021375,202.05844,StatusQuo,1952,5
6/30/1952,1,18.5348415,178.65594,StatusQuo,1952,6
7/31/1952,1,16.8897495,176.73831,StatusQuo,1952,7
8/31/1952,1,21.647997,262.80292,StatusQuo,1952,8
9/30/1952,1,36.16021105,610.70074,StatusQuo,1952,9
10/31/1952,1,41.98302895,575.9621,StatusQuo,1952,10
11/30/1952,1,23.051628,279.3055,StatusQuo,1952,11
12/31/1952,1,38.7181345,798.22595,StatusQuo,1952,12
1/31/1953,1,69.5847745,443.421,StatusQuo,1953,1
2/28/1953,1,24.655953,211.86058,StatusQuo,1953,2
3/31/1953,2,24.028125,223.57133,StatusQuo,1953,3
4/30/1953,2,27.846474,242.4179,StatusQuo,1953,4
5/31/1953,2,29.98005,239.70973,StatusQuo,1953,5
6/30/1953,2,27.376227,222.35976,StatusQuo,1953,6
7/31/1953,2,23.9275545,227.3311,StatusQuo,1953,7
8/31/1953,2,24.099372,450.2395,StatusQuo,1953,8
9/30/1953,2,62.2510975,966.06055,StatusQuo,1953,9
10/31/1953,2,62.42612455,880.667,StatusQuo,1953,10
11/30/1953,2,28.305876,316.67938,StatusQuo,1953,11
12/31/1953,2,45.657286,885.6119,StatusQuo,1953,12
1/31/1954,2,191.0305705,1743.525,StatusQuo,1954,1
2/28/1954,3,145.1627076,814.85986,StatusQuo,1954,2
3/31/1954,3,28.9886625,245.60165,StatusQuo,1954,3
4/30/1954,2,24.24576,239.78397,StatusQuo,1954,4
5/31/1954,2,27.792915,229.4926,StatusQuo,1954,5
6/30/1954,2,26.349372,232.05754,StatusQuo,1954,6
7/31/1954,2,24.109575,308.68372,StatusQuo,1954,7
8/31/1954,2,25.0879125,455.1564,StatusQuo,1954,8
9/30/1954,2,30.9168637,673.49384,StatusQuo,1954,9
10/31/1954,2,48.6916867,509.38776,StatusQuo,1954,10
11/30/1954,2,21.931023,267.90607,StatusQuo,1954,11
12/31/1954,2,41.1493726,832.0023,StatusQuo,1954,12
1/31/1955,2,123.356494,749.96045,StatusQuo,1955,1
2/28/1955,3,36.4420105,306.54483,StatusQuo,1955,2
3/31/1955,4,30.6258901,268.21115,StatusQuo,1955,3
4/30/1955,4,31.3769335,297.2892,StatusQuo,1955,4
5/31/1955,4,44.74427995,297.85986,StatusQuo,1955,5
6/30/1955,4,39.77057395,308.07474,StatusQuo,1955,6
7/31/1955,4,32.2467649,373.57562,StatusQuo,1955,7
8/31/1955,4,33.352981,641.1225,StatusQuo,1955,8
9/30/1955,4,70.886683,1078.2992,StatusQuo,1955,9
10/31/1955,4,137.7869275,1809.4344,StatusQuo,1955,10
11/30/1955,4,184.8704095,1832.7864,StatusQuo,1955,11
12/31/1955,4,170.4774535,1791.2743,StatusQuo,1955,12
1/31/1956,4,81.5341804,442.8186,StatusQuo,1956,1
2/29/1956,1,26.64111,190.68153,StatusQuo,1956,2
3/31/1956,1,25.551579,182.91173,StatusQuo,1956,3
4/30/1956,1,19.9617525,202.19868,StatusQuo,1956,4
5/31/1956,1,22.398333,233.02235,StatusQuo,1956,5
6/30/1956,1,22.9635105,232.03087,StatusQuo,1956,6
7/31/1956,1,22.4425365,221.77718,StatusQuo,1956,7
8/31/1956,1,26.0307855,365.123,StatusQuo,1956,8
9/30/1956,1,33.8627206,633.11096,StatusQuo,1956,9
10/31/1956,1,35.6037799,588.97845,StatusQuo,1956,10
11/30/1956,1,21.793242,280.1449,StatusQuo,1956,11
12/31/1956,1,48.2516353,929.2001,StatusQuo,1956,12
1/31/1957,1,202.3626265,1743.804,StatusQuo,1957,1
2/28/1957,3,166.7582035,1370.3948,StatusQuo,1957,2
3/31/1957,3,96.31599895,515.31177,StatusQuo,1957,3
4/30/1957,3,39.8184055,243.72128,StatusQuo,1957,4
5/31/1957,3,30.47461495,240.90628,StatusQuo,1957,5
