"mean" "min" "max" "2.5%" "5%" "25%" "50%" "75%" "90%" "97.5%" "CV"
"1" 2.16612904216894 1.30794779618631 2.95025940337224 1.5123639772011 1.5976784870995 1.95785283486969 2.17245193346295 2.40614109177671 2.56482783079606 2.74135582576266 0.149037495187649
"2" 1.2326112659425 0.682848392036754 1.82695044021585 0.831036739512522 0.90336441473712 1.1026670395412 1.23458756898054 1.36201067305858 1.46872687435264 1.6524552099374 0.164815350836319
"3" 1.83807830275444 0.751015004413062 2.87606543336759 1.21066227362677 1.28760514247539 1.64180125746682 1.85158371040724 2.05038520408163 2.19099608879219 2.49979720668081 0.175374624881397
"4" 2.49807304329748 1.55293762125056 3.64187539632213 1.89888848021449 1.99372595027029 2.29607731980722 2.47852537722908 2.68923855000609 2.91501866064471 3.14063923442529 0.129902864224166
"5" 2.38625982018934 1.21411782850093 3.4505158578525 1.71026145801292 1.79190230076692 2.16507638888889 2.39552335210335 2.62929094592489 2.83406299006796 3.054578068944 0.149887549638175
"6" 1.6036354665673 0.844207573632539 2.35868124867275 1.09554091882101 1.17491493705342 1.42548205128205 1.61147826086957 1.76618447785453 1.93212309820194 2.14533523537803 0.164237853525747
"7" 1.8678521440254 1.09484926234766 2.83426246185147 1.42640966093823 1.47581729567608 1.67844631483167 1.83023228253141 2.04598641655886 2.25088906497623 2.47548644192012 0.148390068273384
"8" 2.05826460111524 1.47611776203274 2.9902463559844 1.58643140215135 1.643061861521 1.86657649667406 2.04404605263158 2.22188280581694 2.40510664146868 2.69257789243898 0.13414977987823
"9" 1.08217819799178 0.680410582010582 1.68535331905782 0.798891964285714 0.826866710154381 0.988021839563209 1.06625990491284 1.18289227785614 1.29217869860796 1.41773177570093 0.144201892752095
"10" 0.941407637011486 0.452450918302723 1.48571658097686 0.644475842198582 0.692414673474872 0.842375462567606 0.939891446507978 1.04284549092028 1.11888276262333 1.23411092985318 0.162967712005674
"11" 1.24627996802853 0.715269554378311 1.87687371813654 0.872276657060519 0.914202265754071 1.12327340359578 1.24972051160587 1.36350316717158 1.50728586723769 1.61765625 0.154304053436141
"12" 0.551623415198072 0.319054726368159 0.85073879231473 0.398802017654477 0.410196821289965 0.491599812558575 0.553696457990115 0.61083850931677 0.648930829660855 0.718022974607013 0.156705814895694
"13" 0.807264696099973 0.471983753740915 1.34183341311632 0.538636363636364 0.599944979367263 0.712853671706264 0.806835836354221 0.886373436826218 0.993650047036689 1.07897641746111 0.172772872869655
"14" 0.873465897283671 0.571501244124965 1.24718867924528 0.620818242790074 0.655545482018737 0.783381190727081 0.858477576711251 0.953571428571429 1.06638808331136 1.16745932415519 0.154589290067658
"15" 0.60346965348894 0.381002349256069 1.01338414634146 0.436109874826147 0.454323295257875 0.540772493183884 0.593088489457311 0.661480530016225 0.732442693409742 0.807305007587253 0.163205264605398
"16" 0.550196833118775 0.270994914176732 0.847255813953488 0.383521104411298 0.412992545260916 0.482023121387283 0.550842893562779 0.618580423583286 0.673066600397614 0.726911459875629 0.168385181058705
"17" 0.980553149094381 0.603930242450021 1.72251893939394 0.688506241928541 0.720591379886402 0.885352480417755 0.973414019162885 1.07394789579158 1.16905590893873 1.30299342105263 0.165603396223936
"18" 0.436769490955457 0.215313852813853 0.706088199879591 0.304581151832461 0.318821376281113 0.380898384004382 0.43080649526387 0.485450121654501 0.536276346604216 0.593700475435816 0.17863744865919
"19" 0.433666711205537 0.237905027932961 0.642246649916248 0.298390933572711 0.322732394366197 0.381030927835052 0.430135483870968 0.482335958005249 0.5274375 0.591622641509434 0.169351588764608
