"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-6567.93706661697,8332.985,89.17653,89.97917,13600.627
1921-12-31,18013.270575265,-5290.32258064516,13600.627,89.97917,77.82903,3301.7014
1922-01-31,17656.1172092836,-4343.38709677419,3301.7014,77.82903,68.58503,2155.8416
1922-02-28,61023.087811998,-4266.86497526768,2155.8416,68.58503,56.01006,983.1264
1922-03-31,43831.1288012531,-3500,983.1264,56.01006,56.888527,336.7035
1922-04-30,33147.8685822522,-3995,336.7035,56.888527,59.689785,534.5601
1922-05-31,31674.0597218517,-3979.09528455384,534.5601,59.689785,60.659122,671.773
1922-06-30,8895.84265653062,-4207.21244763425,671.773,60.659122,72.97249,2375.447
1922-07-31,8162.634408613,-9971.59832976452,2375.447,72.97249,81.57145,2907.5435
1922-08-31,4000,-11164.9465177691,2907.5435,81.57145,86.38444,5354.595
1922-09-30,4644.8743882173,-8009.74519655547,5354.595,86.38444,88.194405,11766.045
1922-10-31,4760.96398604154,-9645.25871584184,11766.045,88.194405,89.421425,7799.4263
1922-11-30,7409.17138538036,-8154.77519471615,7799.4263,89.421425,88.034996,6916.6646
1922-12-31,43397.2468824877,-5290.32258064516,6916.6646,88.034996,61.58128,3287.3486
1923-01-31,31861.9570410557,-4343.38709677419,3287.3486,61.58128,60.16307,667.3691
1923-02-28,19448.4448338337,-4030.35714285714,667.3691,60.16307,64.86695,1171.133
1923-03-31,12025.807,-2693.16606711565,1171.133,64.86695,72.06267,2716.0098
1923-04-30,24465.1116256554,-3065.83982946108,2716.0098,72.06267,66.00995,2886.343
1923-05-31,12124.193,-3441.25307569799,2886.343,66.00995,71.63848,2639.2449
1923-06-30,6718.75,-4475,2639.2449,71.63848,80.99696,5385.6694
1923-07-31,8654.72081017414,-10403.6683838119,5385.6694,80.99696,82.86447,3800.4404
1923-08-31,4000,-9834.88844346524,3800.4404,82.86447,86.711655,5288.1807
1923-09-30,4887.35341934312,-7536.87500982772,5288.1807,86.711655,88.18242,12079.972
1923-10-31,4000.70926134045,-7203.36528953462,12079.972,88.18242,90.17717,8857.366
1923-11-30,7128.04535972572,-6950.95266858391,8857.366,90.17717,88.97527,8066.6265
1923-12-31,6125.52263926426,-3430.92662038197,8066.6265,88.97527,86.89955,11259.523
1924-01-31,9531.1953128131,-4775,11259.523,86.89955,84.74753,5700.3823
1924-02-29,13481.346065912,-4625,5700.3823,84.74753,79.172165,2689.4712
1924-03-31,7103.74852001313,-1549.17916688744,2689.4712,79.172165,80.51296,4614.275
1924-04-30,4834.23743823724,-697.300685805268,4614.275,80.51296,85.883675,9822.39
1924-05-31,4260.21505378065,-1407.74895421571,9822.39,85.883675,90.682945,7980.643
1924-06-30,3000,-1455.2215052754,7980.643,90.682945,93.19812,12986.012
1924-07-31,3000,-1878.14402742222,12986.012,93.19812,94.23866,17414.076
1924-08-31,3000,-1722.42363178726,17414.076,94.23866,94.01692,19191.123
1924-09-30,3677.17743828344,-2219.02036185069,19191.123,94.01692,92.703384,11776.433
1924-10-31,3679.87044300582,-5014.77362381608,11776.433,92.703384,93.1908,11141.521
1924-11-30,5694.30519277197,-2598.82823067396,11141.521,93.1908,92.28812,11210.691
1924-12-31,9057.04303715669,-3638.84844687087,11210.691,92.28812,87.44181,7471.276
1925-01-31,8523.38478663723,-4625,7471.276,87.44181,84.37859,8137.9907
1925-02-28,78282.9391482218,-4035.71428571429,8137.9907,84.37859,55.98727,892.5187
1925-03-31,16842.9386496584,-3905,892.5187,55.98727,64.83662,949.2428
1925-04-30,27288.6495722488,-2516.38699583831,949.2428,64.83662,63.148697,1373.0645
1925-05-31,13246.3138996507,-2231.57622753832,1373.0645,63.148697,69.87373,2177.6619
1925-06-30,6779.1665,-4400,2177.6619,69.87373,80.41136,5495.532
1925-07-31,5000,-6911.46333676502,5495.532,80.41136,85.3706,9833.478
1925-08-31,3500,-4838.06507339372,9833.478,85.3706,88.687965,13545.517
1925-09-30,3480.26681169679,-7004.8479435469,13545.517,88.687965,91.77576,9370.652
1925-10-31,4000,-3903.09354340856,9370.652,91.77576,92.31192,9648.8545
1925-11-30,5514.03379678211,-4427.44496387591,9648.8545,92.31192,91.8079,9387.752
1925-12-31,6297.71616893317,-3071.94389805739,9387.752,91.8079,90.686356,8105.4775
1926-01-31,15113.1715950224,-4055,8105.4775,90.686356,80.24146,3131.5073
1926-02-28,43655.7230216175,-3808.03571428571,3131.5073,80.24146,59.63358,956.77423
1926-03-31,17663.307,-1241.72324894884,956.77423,59.63358,65.206505,992.6537
1926-04-30,20974.7665918089,-2391.82538095162,992.6537,65.206505,66.02195,1816.9519
1926-05-31,11487.097,-3223.75298422935,1816.9519,66.02195,73.11669,2925.8552
1926-06-30,7100,-4400,2925.8552,73.11669,81.15226,5952.053
1926-07-31,5000,-5801.59218274458,5952.053,81.15226,85.345436,10511.173
1926-08-31,3500,-3683.77500306393,10511.173,85.345436,88.99368,13745.9795
1926-09-30,3000,-5421.62115183074,13745.9795,88.99368,92.41065,10432.489
1926-10-31,4001.30447314428,-3897.85851370176,10432.489,92.41065,92.797035,10690.716
1926-11-30,16289.5271784277,-8491.04225116054,10690.716,92.797035,80.11152,3867.699
1926-12-31,13345.8967185154,-5290.32258064516,3867.699,80.11152,73.531715,3129.4248
1927-01-31,36417.2442220801,-3875.96774193548,3129.4248,73.531715,61.31063,1937.1948
1927-02-28,172992.196873687,-4175,1937.1948,61.31063,51.554974,292.5637
1927-03-31,51040.8680501569,-3575,292.5637,51.554974,55.869873,237.441
1927-04-30,49282.4662576049,-3917.33826384983,237.441,55.869873,56.267296,286.99207
1927-05-31,16399.193,-3960.00443251541,286.99207,56.267296,66.26759,1051.807
1927-06-30,7140.05408904601,-4505,1051.807,66.26759,78.34333,3937.9045
1927-07-31,9762.76480358102,-10298.462833521,3937.9045,78.34333,80.68702,7835.0225
1927-08-31,4000,-11434.8724123154,7835.0225,80.68702,84.158195,9565.989
1927-09-30,3724.54953470741,-9194.08154540385,9565.989,84.158195,88.29589,13616.388
1927-10-31,4364.30108677053,-6017.9010122843,13616.388,88.29589,90.12804,9485.831
1927-11-30,6909.61241162734,-7808.38470602143,9485.831,90.12804,89.433685,7812.968
1927-12-31,5545.29172383243,-7919.85691516087,7812.968,89.433685,88.17471,9598.8955
1928-01-31,16905.2226269638,-3645.16129032258,9598.8955,88.17471,77.552246,2854.834
1928-02-29,20487.9812808421,-4040.51724137931,2854.834,77.552246,67.28427,1834.4562
1928-03-31,97933.7956993346,-3500,1834.4562,67.28427,53.855267,438.34338
1928-04-30,30411.0852158282,-3221.15772140162,438.34338,53.855267,59.93476,425.32135
1928-05-31,12510.081,-3265.44244698347,425.32135,59.93476,70.341896,2019.6425
1928-06-30,7863.69779974324,-4490,2019.6425,70.341896,79.48006,5431.471
1928-07-31,10320.2496448647,-8647.60800687063,5431.471,79.48006,80.77628,3213.8005
1928-08-31,4000,-11205.4695539977,3213.8005,80.77628,85.428185,4830.2876
1928-09-30,3529.06604740996,-6281.7288514804,4830.2876,85.428185,89.797104,8481.071
1928-10-31,4000.71731145644,-5420.03700280931,8481.071,89.797104,91.75333,9471.429
1928-11-30,7660.71716440206,-8142.74799428059,9471.429,91.75333,89.24002,7832.479
1928-12-31,6257.90337367796,-6483.40466177807,7832.479,89.24002,88.17839,5881.256
1929-01-31,8511.09754419639,-4745,5881.256,88.17839,86.40682,5407.6196
1929-02-28,16277.8873188501,-3580.35714285714,5407.6196,86.40682,77.34884,2357.011
1929-03-31,11400,-2817.48765472871,2357.011,77.34884,74.50877,2822.0183
1929-04-30,7184.37190114492,-1046.50655515508,2822.0183,74.50877,80.69982,6073.8223
1929-05-31,4000,-2148.1277197454,6073.8223,80.69982,87.43584,10011.727
1929-06-30,4000,-1644.57339329252,10011.727,87.43584,89.98382,13746.394
1929-07-31,4000,-3331.47565836777,13746.394,89.98382,91.97228,15903.304
1929-08-31,3004.25759516359,-3149.75012601366,15903.304,91.97228,92.85161,17059.318
1929-09-30,3000,-4257.79324859863,17059.318,92.85161,93.210106,11287.8
1929-10-31,3000,-1960.94751075278,11287.8,93.210106,94.19919,11637.479
1929-11-30,4813.98910599867,-558.465873349084,11637.479,94.19919,93.66087,11354.702
1929-12-31,14320.3006990619,-5290.32258064516,11354.702,93.66087,82.80429,3989.1177
1930-01-31,26692.002400359,-4262.09677419355,3989.1177,82.80429,65.271416,1577.97
1930-02-28,18535.715,-2403.75182124018,1577.97,65.271416,65.866844,1528.5089
1930-03-31,30041.8215159134,-3905,1528.5089,65.866844,61.981224,1259.2406
1930-04-30,12262.643732595,-2093.19782466358,1259.2406,61.981224,70.00207,1847.7542
1930-05-31,7562.62614249068,-2629.52956567213,1847.7542,70.00207,80.33871,5172.59
1930-06-30,7112.33315778486,-4400,5172.59,80.33871,83.67162,8190.0454
1930-07-31,5000,-9697.19821875033,8190.0454,83.67162,85.97663,10786.08
1930-08-31,3500,-7210.64572753543,10786.08,85.97663,90.27212,13336.876
1930-09-30,3173.07554757974,-5782.58364972098,13336.876,90.27212,92.350296,9652.649
1930-10-31,4502.35956745338,-2078.97305119927,9652.649,92.350296,92.0586,9841.0205
1930-11-30,5404.51882700245,-4047.50137200049,9841.0205,92.0586,91.30786,9840.364
1930-12-31,4556.03571081837,-2130.76165175264,9840.364,91.30786,92.25397,9188.47
1931-01-31,12907.6676893931,-2324.80322901543,9188.47,92.25397,84.108696,4935.1177
1931-02-28,8441.7303216338,-4625,4935.1177,84.108696,80.88529,5278.079
1931-03-31,7287.3125191364,-1608.77591988595,5278.079,80.88529,83.01596,3942.4802
1931-04-30,4057.88501629069,-756.783909787176,3942.4802,83.01596,87.95907,6345.3706
1931-05-31,4765.11556199273,-1821.55381755792,6345.3706,87.95907,90.56636,9542.193
1931-06-30,4625.71090278343,-1680.87239235563,9542.193,90.56636,91.91394,13838.984
