"Date","OUTFLOW","OMR","MTZ_EC_prev","X2_prev","X2_current","MTZ_EC_current"
1953-08-31,4062.78130538051,-11097.1963217441,18234.498,79.29958,85.92085,23533.443
1953-09-30,6664.90510105523,-10194.1169860916,23533.443,85.92085,86.12058,22399.76
1953-10-31,4000,-9431.70064343102,22399.76,86.12058,88.46819,24043.688
1953-11-30,5987.07929138931,-6395.74573858662,24043.688,88.46819,89.496475,21395.459
1953-12-31,6528.03130777718,-6031.22465827774,21395.459,89.496475,88.81564,21006.236
1954-01-31,26373.343897055,-3505.32258064516,21006.236,88.81564,69.065155,7657.875
1954-02-28,58962.0389247703,-3741.07142857143,7657.875,69.065155,55.90231,2823.9949
1954-03-31,49170.8123956127,-3575,2823.9949,55.90231,56.215626,3251.614
1954-04-30,31117.1858221433,-2515.15140658702,3251.614,56.215626,60.12294,5305.726
1954-05-31,12570.564,-3193.44548104603,5305.726,60.12294,70.052025,13714.767
1954-06-30,8380.94051815173,-4490,13714.767,70.052025,79.104485,18833.021
1954-07-31,11826.8630695413,-9602.84624959019,18833.021,79.104485,79.426,16866.295
1954-08-31,4000,-11524.4549633656,16866.295,79.426,84.48094,22571.314
1954-09-30,4250.45600519352,-8150.68974594285,22571.314,84.48094,88.04595,24249.225
1954-10-31,4000,-7262.404240277,24249.225,88.04595,90.604866,24338.498
1954-11-30,6824.07070179911,-6151.84782732809,24338.498,90.604866,89.61874,22904.59
1954-12-31,17008.7518747311,-5290.32258064516,22904.59,89.61874,78.14847,11844.944
1955-01-31,15270.5088834599,-4745,11844.944,78.14847,70.717735,12570.326
1955-02-28,11400,-4023.18187371902,12570.326,70.717735,74.32917,14480.799
1955-03-31,8104.74995628218,-3469.17879436161,14480.799,74.32917,79.52814,18572.668
1955-04-30,11976.4430826811,-1564.1753176282,18572.668,79.52814,78.024536,15750.196
1955-05-31,9989.33031527251,-2351.83042295982,15750.196,78.024536,78.33277,16488.615
1955-06-30,7243.3335,-3835.39625780981,16488.615,78.33277,81.94941,19466.145
1955-07-31,5000,-5496.62964283252,19466.145,81.94941,86.52548,22459.7
1955-08-31,3500,-4198.11022508354,22459.7,86.52548,90.74635,24870.63
1955-09-30,3065.80703519977,-5628.32307145705,24870.63,90.74635,92.39938,25600.545
1955-10-31,4000,-4081.53675480914,25600.545,92.39938,93.01225,24975.057
1955-11-30,5528.44253838945,-3740.60888246261,24975.057,93.01225,92.20341,25134.049
1955-12-31,69382.9425793271,-5290.32258064516,25134.049,92.20341,58.171158,2643.6707
1956-01-31,176494.806586654,-3042.48751977936,2643.6707,58.171158,51.63668,1916.1809
1956-02-29,78173.8324525098,-5000,1916.1809,51.63668,53.536747,2567.3591
1956-03-31,49358.0891201313,-3650,2567.3591,53.536747,55.9896,3340.5874
1956-04-30,29133.7586758021,-4130,3340.5874,55.9896,60.8807,6197.241
1956-05-31,48406.6919518054,-4413.91863961393,6197.241,60.8807,56.939075,3716.4644
1956-06-30,26054.1835945038,-4505,3716.4644,56.939075,61.88481,6825.0146
1956-07-31,9170.27284947315,-9421.6174658836,6825.0146,61.88481,73.71937,16656.162
1956-08-31,4000,-10577.2948951816,16656.162,73.71937,84.128624,22184.713
1956-09-30,6716.82217114583,-10323.2623092667,22184.713,84.128624,84.67468,21630.166
1956-10-31,6940.48825225295,-8950.90979976457,21630.166,84.67468,83.63007,19383.094
1956-11-30,4636.35079904497,-9493.55989827583,19383.094,83.63007,86.93955,22151.15
1956-12-31,4891.9996766528,-5393.15842644411,22151.15,86.93955,88.92099,23351.828
1957-01-31,9934.24209392363,-3567.08389831819,23351.828,88.92099,86.416176,20110.092
1957-02-28,32988.9354606551,-3625.89285714286,20110.092,86.416176,64.95536,5228.946
1957-03-31,51710.7033685895,-3500,5228.946,64.95536,56.261436,3049.113
1957-04-30,13071.0902527739,-2468.77817290137,3049.113,56.261436,68.0555,12501.514
1957-05-31,17460.3341857492,-3094.73477233363,12501.514,68.0555,70.37415,10900.233
1957-06-30,6921.875,-4475,10900.233,70.37415,78.46119,19866.441
1957-07-31,8778.45194870718,-11089.5561466736,19866.441,78.46119,82.283485,19429.861
1957-08-31,4602.03131143234,-10584.1953132837,19429.861,82.283485,85.74187,23059.389
1957-09-30,4499.98588208029,-8408.56338991867,23059.389,85.74187,87.91844,24081.568
1957-10-31,17012.3816069092,-1299.0264581266,24081.568,87.91844,76.43694,11485.378
1957-11-30,4500,-7091.05016044883,11485.378,76.43694,81.02164,21524.584
1957-12-31,14031.8868936334,-5290.32258064516,21524.584,81.02164,78.49852,13512.42
1958-01-31,39262.7167459165,-4363.70967741936,13512.42,78.49852,60.286705,4295.9478
1958-02-28,195217.971299006,-4223.21428571428,4295.9478,60.286705,51.278873,1791.517
1958-03-31,114642.964848259,-4550,1791.517,51.278873,52.68203,2119.9443
1958-04-30,104393.123281402,-1200.92211647454,2119.9443,52.68203,52.973156,2279.7659
1958-05-31,53800.5336953391,-5000,2279.7659,52.973156,55.3528,3398.0867
1958-06-30,40424.6727904049,-5000,3398.0867,55.3528,57.723457,4163.6284
1958-07-31,9664.93383218864,-9453.17917774352,4163.6284,57.723457,71.64092,16527.936
1958-08-31,6895.4286081591,-9672.86744483421,16527.936,71.64092,81.38674,19159.637
1958-09-30,10419.4405300626,-9921.14795975487,19159.637,81.38674,79.431,16493.588
1958-10-31,7315.46370279695,-9252.79987340349,16493.588,79.431,81.067764,19584.053
1958-11-30,4500,-9603.99866478492,19584.053,81.067764,86.608,23194.803
1958-12-31,5756.563155534,-6150.27523784471,23194.803,86.608,88.740616,22361.744
1959-01-31,22110.8569053105,-3645.16129032258,22361.744,88.740616,73.09191,8924.394
1959-02-28,53373.9661120595,-4030.35714285714,8924.394,73.09191,56.889893,3052.2402
1959-03-31,15232.2104520741,-3500,3052.2402,56.889893,66.477554,11142.913
1959-04-30,9484.72255556666,-2353.62853964928,11142.913,66.477554,76.892654,17463.896
1959-05-31,9741.70250386297,-2768.77864337997,17463.896,76.892654,79.9715,16372.85
1959-06-30,7498.04604092412,-4475,16372.85,79.9715,81.90234,19367.455
1959-07-31,8900.16771267188,-9619.95806796237,19367.455,81.90234,82.76413,18985.723
1959-08-31,4092.91024203532,-9613.5049467624,18985.723,82.76413,86.93997,23592.826
1959-09-30,5660.24832806765,-6644.49740338795,23592.826,86.93997,87.87766,23784.498
1959-10-31,4000,-7211.9069678456,23784.498,87.87766,89.46381,23689.928
1959-11-30,4500,-3948.20179820425,23689.928,89.46381,91.95127,23860.4
1959-12-31,5285.25917978961,-1917.15807700608,23860.4,91.95127,91.1241,24104.059
1960-01-31,9667.63576948338,-2895.06920083055,24104.059,91.1241,86.16095,19625.156
1960-02-29,27188.3974140242,-3676.72413793103,19625.156,86.16095,67.12338,7140.4053
1960-03-31,17076.1803515865,-3905,7140.4053,67.12338,66.531525,9765.677
1960-04-30,8238.08267026714,-1933.14050650035,9765.677,66.531525,77.15713,17249.85
1960-05-31,10281.01727029,-2809.43358495208,17249.85,77.15713,80.238266,16434.598
1960-06-30,7100,-4400,16434.598,80.238266,81.94337,20301.924
1960-07-31,5104.97169678049,-10796.5532045834,20301.924,81.94337,85.7206,22961.324
1960-08-31,3751.56682030843,-5332.97657262359,22961.324,85.7206,90.20237,24910.545
1960-09-30,3519.03128010441,-4688.86715589799,24910.545,90.20237,92.09507,26063.402
1960-10-31,4000,-4288.90655074676,26063.402,92.09507,92.10584,25233.494
1960-11-30,6691.12787300496,-4844.55991442154,25233.494,92.10584,90.99892,22988.873
1960-12-31,8108.81965255015,-5290.32258064516,22988.873,90.99892,86.60554,19530.99
1961-01-31,7800.07875798336,-4055,19530.99,86.60554,85.52876,20581.062
1961-02-28,32942.2799274625,-3982.14285714286,20581.062,85.52876,65.0798,5158.3936
1961-03-31,13467.5492335496,-3905,5158.3936,65.0798,68.361565,12401.818
1961-04-30,10166.667,-2173.15561670752,12401.818,68.361565,76.78076,15391.431
1961-05-31,9144.80957721944,-2634.99148801365,15391.431,76.78076,80.156906,16837.299
1961-06-30,7100,-4044.39594499962,16837.299,80.156906,82.772514,20209.826
1961-07-31,5000,-6050.44777803718,20209.826,82.772514,86.05051,22978.625
1961-08-31,3500,-4672.11404817799,22978.625,86.05051,89.79316,25063.877
1961-09-30,3000,-4697.34372267448,25063.877,89.79316,92.43677,26496.041
1961-10-31,4000,-4013.32045558938,26496.041,92.43677,92.759674,26214.035
1961-11-30,5234.48140579202,-3136.6898157804,26214.035,92.759674,92.24182,25216.732
1961-12-31,8641.31596634576,-5813.44222772863,25216.732,92.24182,87.92009,17731.412
1962-01-31,6000,-4055,17731.412,87.92009,87.16772,21801.873
1962-02-28,61601.5120869557,-3580.35714285714,21801.873,87.16772,58.656532,2859.9219
1962-03-31,22205.433042106,-3500,2859.9219,58.656532,62.68565,7923.011
1962-04-30,11764.0072232639,-3493.56363158114,7923.011,62.68565,72.019745,14167.476
1962-05-31,11161.29,-3355.70067899623,14167.476,72.019745,76.932274,14961.072
1962-06-30,7673.3335,-4475,14961.072,76.932274,81.01041,18777.365
1962-07-31,6720.67042453521,-8960.39212520407,18777.365,81.01041,84.542404,21063.629
1962-08-31,4000,-8158.37649859796,21063.629,84.542404,88.63872,24063.488
1962-09-30,3227.41614204051,-5301.6253745841,24063.488,88.63872,91.43779,25200.074
1962-10-31,21316.1923305726,-10026.9347700262,25200.074,91.43779,73.36026,8018.325
1962-11-30,4500,-8950.89053089065,8018.325,73.36026,79.378006,20844.082
1962-12-31,16372.4974881309,-5290.32258064516,20844.082,79.378006,76.18449,13560.713
1963-01-31,13293.2802270041,-4363.70967741936,13560.713,76.18449,72.357216,14331.203
1963-02-28,76949.6425412831,-4223.21428571429,14331.203,72.357216,55.28107,2594.0583
1963-03-31,32566.0994115489,-3500,2594.0583,55.28107,59.36644,5159.2344
1963-04-30,99763.5157454068,-3736.67468565919,5159.2344,59.36644,53.377647,2445.0112
1963-05-31,35491.6244579452,-3872.37022133662,2445.0112,53.377647,58.744347,4895.913
1963-06-30,13271.7438270529,-4505,4895.913,58.744347,68.849945,12748.372
1963-07-31,8023.79869175627,-11349.3540575355,12748.372,68.849945,78.66054,17482.709
1963-08-31,4000,-11645.0661932075,17482.709,78.66054,85.011505,23413.676
1963-09-30,5524.52626772346,-10835.2527997521,23413.676,85.011505,86.560455,22766.562
1963-10-31,6550.42743659952,-9095.09984548718,22766.562,86.560455,85.87462,21664.629
1963-11-30,16409.5266147801,-9068.95350373667,21664.629,85.87462,75.531006,12955.728
1963-12-31,4500,-9711.25844511795,12955.728,75.531006,80.98852,22051.615
1964-01-31,15430.387900398,-3645.16129032258,22051.615,80.98852,77.72866,14273.497
1964-02-29,11173.455785456,-3875,14273.497,77.72866,74.70179,15442.428
1964-03-31,9490.322,-3357.88068942282,15442.428,74.70179,77.94487,16311.409
1964-04-30,10083.856468215,-2299.86097598868,16311.409,77.94487,78.840164,16577.535
1964-05-31,9260.17742892523,-2840.73052863251,16577.535,78.840164,80.336205,16913.14
1964-06-30,7112.48842011718,-4400,16913.14,80.336205,82.70899,20426.006
1964-07-31,5000,-10875.9905980849,20426.006,82.70899,87.08431,22371.15
1964-08-31,3500,-6540.51622091043,22371.15,87.08431,91.40328,24585.287
1964-09-30,3425.77551771426,-4823.02604872495,24585.287,91.40328,92.47425,25908.416
1964-10-31,4000,-4586.48797868803,25908.416,92.47425,92.59307,25742.764
1964-11-30,7819.55097022804,-5684.77914432115,25742.764,92.59307,89.207886,21595.955
1964-12-31,59265.7427999638,-5290.32258064516,21595.955,89.207886,58.54781,2908.7036
1965-01-31,128142.576217262,-4262.09677419355,2908.7036,58.54781,52.290142,2248.41
1965-02-28,36131.5048889385,-4464.28571428572,2248.41,52.290142,58.381195,4798.4917
1965-03-31,23181.3755028839,-3650,4798.4917,58.381195,63.232365,7493.4062
1965-04-30,56140.3218067053,-4124.87618902782,7493.4062,63.232365,56.224506,3011.6672
1965-05-31,25333.6599139548,-4192.92364796479,3011.6672,56.224506,62.100857,6957.977
1965-06-30,15323.1011716292,-4505,6957.977,62.100857,68.512566,12652.366
1965-07-31,8186.34688397133,-10408.9292796943,12652.366,68.512566,77.90571,18788.889
1965-08-31,4000,-10847.5069799885,18788.889,77.90571,84.8547,23362.37
1965-09-30,4033.86963264425,-10871.2047398206,23362.37,84.8547,87.39918,24190.527
1965-10-31,4109.71709952285,-9320.72594511877,24190.527,87.39918,89.89763,24266.332
1965-11-30,14788.0369144895,-8125.66131256187,24266.332,89.89763,80.89054,15355.461
1965-12-31,6284.6718905199,-9823.38372500881,15355.461,80.89054,81.344765,20283.842
1966-01-31,19079.5288541242,-3645.16129032258,20283.842,81.344765,72.278175,10348.055
1966-02-28,25891.9322172293,-3741.07142857143,10348.055,72.278175,63.79134,7201.5713
1966-03-31,20441.7924527089,-3500,7201.5713,63.79134,65.13047,9006.477
1966-04-30,13095.3620491039,-2664.52305001261,9006.477,65.13047,70.85015,13709.157
1966-05-31,10683.871,-3124.68945258949,13709.157,70.85015,76.77643,15512.236
1966-06-30,7121.74638938716,-4475,15512.236,76.77643,81.69626,19582.22
1966-07-31,8609.12153256301,-10222.5292091857,19582.22,81.69626,83.14654,19891.658
1966-08-31,4536.95445118422,-10827.4584683938,19891.658,83.14654,86.86,23574.035
1966-09-30,3344.80478403585,-5895.9958815444,23574.035,86.86,90.35029,24959.525
1966-10-31,4000.7228523739,-5337.16363811186,24959.525,90.35029,91.86634,24634.156
1966-11-30,7261.50706810909,-6771.23013699711,24634.156,91.86634,89.54927,21924.174
1966-12-31,23323.2402406823,-5290.32258064516,21924.174,89.54927,70.56301,9769.42
1967-01-31,51508.2051228371,-4363.70967741936,9769.42,70.56301,56.879124,3287.1782
1967-02-28,49269.2338337249,-4464.28571428571,3287.1782,56.879124,56.32411,3436.926
1967-03-31,66359.1369384236,-4025,3436.926,56.32411,54.54245,2685.1223
1967-04-30,52023.0796563897,-2298.32351482801,2685.1223,54.54245,55.8003,3240.5422
1967-05-31,51589.6504628547,-5000,3240.5422,55.8003,55.931023,3749.7317
1967-06-30,53962.027185235,-3445.01775549793,3749.7317,55.931023,55.55763,3002.8667
1967-07-31,18182.8424772624,-6682.65145841175,3002.8667,55.55763,64.98486,10642.828
1967-08-31,8783.80294417576,-8935.26863122642,10642.828,64.98486,75.808044,16758.527
1967-09-30,8678.38087479782,-9737.78183461249,16758.527,75.808044,79.898834,18251.48
1967-10-31,6543.07788350005,-9275.90415135177,18251.48,79.898834,82.475266,20553.543
1967-11-30,4675.5975648687,-9476.6575180375,20553.543,82.475266,86.796425,22906.316
1967-12-31,7351.99416522574,-6373.82970505432,22906.316,86.796425,87.41007,21592.814
1968-01-31,22363.8966294028,-3645.16129032258,21592.814,87.41007,72.25519,10591.955
1968-02-29,60319.3560843945,-4040.51724137931,10591.955,72.25519,56.051216,2883.6948
1968-03-31,34186.7092190509,-3500,2883.6948,56.051216,59.004604,4745.2744
1968-04-30,10515.4003674252,-2720.23756476344,4745.2744,59.004604,71.38415,14577.851
1968-05-31,8958.13253448463,-2764.36728657909,14577.851,71.38415,79.953865,17879.33
1968-06-30,8061.56265148305,-4475,17879.33,79.953865,83.40557,20036.902
1968-07-31,9825.47011813671,-10408.5857668508,20036.902,83.40557,81.954636,18140.957
1968-08-31,4000,-10816.1013173203,18140.957,81.954636,85.4187,22784.982
1968-09-30,3000,-6296.67799359418,22784.982,85.4187,89.379555,25601.502
1968-10-31,4000,-6121.6719083301,25601.502,89.379555,91.46545,24568.223
1968-11-30,6534.63866456419,-5222.27217453253,24568.223,91.46545,90.69722,22426.229
1968-12-31,17262.717171165,-5290.32258064516,22426.229,90.69722,76.30055,12287.752
1969-01-31,140192.239713857,-322.255963807646,12287.752,76.30055,52.646915,2076.7952
1969-02-28,132624.281157682,2359.58123258668,2076.7952,52.646915,52.402622,2139.5942
1969-03-31,67830.810386784,597.203672921965,2139.5942,52.402622,54.1735,2727.1401
1969-04-30,61194.7549975664,61.5779014421526,2727.1401,54.1735,54.74685,2804.1284
1969-05-31,62352.9828249079,395.724372335866,2804.1284,54.74685,54.671658,2933.388
1969-06-30,40630.5340513811,1507.21849720521,2933.388,54.671658,57.72187,4043.642
1969-07-31,9184.87885616892,-8085.9329202756,4043.642,57.72187,71.889656,17433.645
1969-08-31,5020.1974151317,-9307.99478922029,17433.645,71.889656,83.27589,21882.803
1969-09-30,9656.00660167071,-9719.6087393086,21882.803,83.27589,81.18545,18258.594
1969-10-31,6466.83917647582,-8907.33916739509,18258.594,81.18545,82.05522,21460.19
1969-11-30,5347.69488961851,-9048.48659421647,21460.19,82.05522,86.07287,22937.2
1969-12-31,46648.7224497943,-5290.32258064516,22937.2,86.07287,60.97291,3335.129
1970-01-31,226317.77789452,-689.721501540861,3335.129,60.97291,50.530567,1495.5465
1970-02-28,82524.7980131764,-4464.28571428571,1495.5465,50.530567,53.369503,2316.6216
1970-03-31,42863.0215182113,-3650,2316.6216,53.369503,57.11254,3822.2563
1970-04-30,12508.937091495,-3635.67494567697,3822.2563,57.11254,68.568344,13258.694
1970-05-31,8715.4492458236,-3561.48945854695,13258.694,68.568344,78.98158,17143.027
1970-06-30,10041.4797799849,-4505,17143.027,78.98158,80.178795,17052.436
1970-07-31,9471.17161394644,-11326.3104313253,17052.436,80.178795,79.62959,18237.332
1970-08-31,4000,-11359.0006861391,18237.332,79.62959,84.67484,23527.174
1970-09-30,3499.15673612049,-7160.93378996423,23527.174,84.67484,89.27708,24935.928
1970-10-31,4620.61374748015,-6162.82873653182,24935.928,89.27708,90.548676,24230.951
1970-11-30,11355.4987632741,-8410.69586695918,24230.951,90.548676,84.570656,17584.994
1970-12-31,60187.2159218729,-5290.32258064516,17584.994,84.570656,57.812485,3203.981
1971-01-31,48176.4517868097,-4516.12903225806,3203.981,57.812485,56.366035,3703.9163
1971-02-28,21717.5322849591,-4464.28571428571,3703.9163,56.366035,63.28593,8551.039
1971-03-31,57772.9598114146,-3650,8551.039,63.28593,56.161945,2943.853
1971-04-30,23223.9916894405,-2932.13358832574,2943.853,56.161945,62.802364,8225.599
1971-05-31,30782.0376116146,-3580.45250062316,8225.599,62.802364,61.512943,5514.6104
1971-06-30,20379.460790344,-4505,5514.6104,61.512943,64.93791,8960.41
1971-07-31,8185.56100135483,-11415.2066159206,8960.41,64.93791,75.8967,17232.014
1971-08-31,4000,-11497.9354435118,17232.014,75.8967,84.603676,23295.45
1971-09-30,5417.33871656706,-11374.4749494661,23295.45,84.603676,85.94326,24293.92
1971-10-31,4761.2491014096,-10070.3340337038,24293.92,85.94326,88.1773,22363.371
1971-11-30,5263.906585975,-4767.32894886813,22363.371,88.1773,89.50038,22886.44
1971-12-31,13515.6428740229,-5290.32258064516,22886.44,89.50038,82.47253,14996.581
1972-01-31,6735.02010589264,-5000,14996.581,82.47253,81.78571,21955.615
1972-02-29,15836.3071000314,-4040.51724137931,21955.615,81.78571,77.41137,12581.002
1972-03-31,24124.0091961299,-3500,12581.002,77.41137,65.12541,6781.944
1972-04-30,13037.2255682278,-2592.88603712812,6781.944,65.12541,70.55459,13035.901
1972-05-31,8404.7165933165,-2639.98769457845,13035.901,70.55459,78.922264,18756.86
1972-06-30,8479.74331243336,-4475,18756.86,78.922264,82.490326,20026.38
1972-07-31,9390.24015693609,-10975.0238569716,20026.38,82.490326,82.0396,17725.768
1972-08-31,4000,-11365.5302831909,17725.768,82.0396,85.464615,22703.246
1972-09-30,3206.23946253732,-7192.13586401122,22703.246,85.464615,89.200096,25438.088
1972-10-31,4585.59476363425,-6363.58436267097,25438.088,89.200096,90.706314,23485.486
1972-11-30,10132.5009559387,-8225.12569777493,23485.486,90.706314,86.28211,17465.23
1972-12-31,20003.5915478016,-5290.32258064516,17465.23,86.28211,71.09929,9230.081
1973-01-31,86170.1886461176,-4516.12903225806,9230.081,71.09929,54.164223,2478.6335
1973-02-28,89323.3244251997,-4223.21428571428,2478.6335,54.164223,53.28715,2397.117
1973-03-31,59009.3453033977,-3575,2397.117,53.28715,54.868423,2871.0212
1973-04-30,15160.1286428623,-4110.350763191,2871.0212,54.868423,66.09435,10687.425
1973-05-31,14938.3317220694,-4054.58016966386,10687.425,66.09435,71.58087,12015.383
1973-06-30,10828.0555555667,-4490,12015.383,71.58087,75.775635,16653.674
1973-07-31,8854.4218475859,-10203.2529470872,16653.674,75.775635,80.89295,18689.814
1973-08-31,4000,-10045.751940083,18689.814,80.89295,85.81733,23126.207
1973-09-30,5058.39137768681,-9428.86066455753,23126.207,85.81733,87.35163,23402.8
1973-10-31,4872.92561961388,-7305.64752982062,23402.8,87.35163,87.82324,24475.443
1973-11-30,27086.2638011981,-8871.35632729283,24475.443,87.82324,68.69844,7436.992
1973-12-31,53612.5090752708,-5290.32258064516,7436.992,68.69844,56.48228,3212.4316
1974-01-31,158126.008159087,-4343.38709677419,3212.4316,56.48228,51.863186,2024.6456
1974-02-28,45569.0165172631,-4464.28571428572,2024.6456,51.863186,56.583153,3751.7522
1974-03-31,132325.123005959,-4550,3751.7522,56.583153,52.685867,2138.6577
1974-04-30,75239.1624247054,-4656.5221876852,2138.6577,52.685867,53.69818,2565.188
1974-05-31,29825.968939673,-4394.48100711067,2565.188,53.69818,60.161884,5571.522
1974-06-30,22977.7336639563,-4505,5571.522,60.161884,63.85903,7952.507
1974-07-31,10216.3254758899,-10881.0611703438,7952.507,63.85903,73.27162,16297.427
1974-08-31,4822.92224721937,-11154.0549177884,16297.427,73.27162,82.83356,21534.326
1974-09-30,8905.57679719247,-11016.9306567729,21534.326,82.83356,81.946304,18955.848
1974-10-31,7902.37433527776,-9166.21439579176,18955.848,81.946304,81.247,18500.26
1974-11-30,4969.16784251671,-9514.13298780803,18500.26,81.247,85.592354,22242.436
1974-12-31,7141.72985934837,-9840.76894746983,22242.436,85.592354,85.83306,23080.996
1975-01-31,7886.82144008949,-5000,23080.996,85.83306,85.98525,21383.639
1975-02-28,71208.2312613849,-3762.5,21383.639,85.98525,57.592617,2565.6545
1975-03-31,92429.273655822,-3500,2565.6545,57.592617,53.391117,2354.8398
1975-04-30,20282.1238406587,-3995,2354.8398,53.391117,63.370975,9218.075
1975-05-31,27333.1633048038,-4320.41189013776,9218.075,63.370975,62.981377,6715.526
1975-06-30,19099.0775477783,-4505,6715.526,62.981377,65.78033,9898.931
1975-07-31,8162.6344086129,-10356.8613283089,9898.931,65.78033,76.298,17211.92
1975-08-31,4000,-11036.9189582638,17211.92,76.298,84.65363,23486.379
1975-09-30,5780.54358872739,-11057.7205548194,23486.379,84.65363,86.22575,22956.281
1975-10-31,9079.18285299586,-8868.2160881551,22956.281,86.22575,83.11444,18673.088
1975-11-30,4731.99092112041,-9553.25447563211,18673.088,83.11444,85.51137,22051.197
1975-12-31,5099.75410530387,-8136.09845065729,22051.197,85.51137,88.92277,23355.152
1976-01-31,6750.90958868949,-3536.50253324098,23355.152,88.92277,89.05668,22728.97
1976-02-29,11154.6863683083,-4202.27635227574,22728.97,89.05668,83.6764,17008.969
1976-03-31,8696.56019053348,-3683.1046171152,17008.969,83.6764,81.645035,18209.814
1976-04-30,7830.89820951203,-1627.4800097049,18209.814,81.645035,82.83114,19931.395
1976-05-31,4735.17479813061,-2295.26497234771,19931.395,82.83114,88.139435,23070.906
1976-06-30,4394.27481949686,-3689.13350549694,23070.906,88.139435,91.094025,24999.623
1976-07-31,4000,-6536.18955931566,24999.623,91.094025,91.86996,24477
1976-08-31,3000,-3757.87039311411,24477,91.86996,92.660286,26168.111
1976-09-30,3000,-4457.71966064075,26168.111,92.660286,93.32018,26782.393
1976-10-31,3687.28513229928,-3821.95837611961,26782.393,93.32018,93.71825,26882.842
1976-11-30,4997.83498234497,-1765.94626428773,26882.842,93.71825,93.3582,24986
1976-12-31,4612.97869175026,-1650.86594901553,24986,93.3582,93.19155,24976.732
1977-01-31,7744.14520266707,-315.001903801897,24976.732,93.19155,89.22578,21598.19
1977-02-28,7099.99999999998,-1123.68780918676,21598.19,89.22578,87.23094,20459.031
1977-03-31,5895.48613778853,-700.391906109634,20459.031,87.23094,86.70702,21954.48
1977-04-30,4000,-472.179699998084,21954.48,86.70702,90.01949,23456.469
1977-05-31,6487.49102493951,-1265.13643999732,23456.469,90.01949,90.04378,21450.615
1977-06-30,3000,-1623.15816733929,21450.615,90.04378,91.7759,25749.877
1977-07-31,3000,-2673.4324684937,25749.877,91.7759,94.501045,26789.611
1977-08-31,3000,-2744.55061314814,26789.611,94.501045,93.913284,26666.422
1977-09-30,3164.48170310462,-2475.25578117527,26666.422,93.913284,93.24473,25821.184
1977-10-31,3000,-1887.7968031433,25821.184,93.24473,94.34044,26935.062
1977-11-30,5479.19219349001,-659.825690062361,26935.062,94.34044,93.43253,25345.66
1977-12-31,9268.52979170139,-5290.32258064516,25345.66,93.43253,87.58771,21859.41
1978-01-31,73501.5155125758,-4516.12903225806,21859.41,87.58771,56.42934,2536.3987
1978-02-28,55004.1363082325,-4175,2536.3987,56.42934,55.262493,3203.7974
1978-03-31,83054.5117612889,-4025,3203.7974,55.262493,53.623516,2641.8267
1978-04-30,43721.5494590857,-4097.92592468865,2641.8267,53.623516,56.89887,4177.1494
1978-05-31,23057.8437443445,-4865,4177.1494,56.89887,63.06299,7621.961
1978-06-30,18523.1671615943,-4490,7621.961,63.06299,66.49653,9903.947
1978-07-31,8000,-9382.28163403604,9903.947,66.49653,79.102974,17998.162
1978-08-31,4000,-10990.4092386989,17998.162,79.102974,86.156,23338.123
1978-09-30,6951.33037794334,-10402.3103941319,23338.123,86.156,85.35015,21121.533
1978-10-31,4000,-9259.0391314494,21121.533,85.35015,87.05132,22894.232
1978-11-30,5642.58705357876,-9176.81441660918,22894.232,87.05132,89.8942,22605.871
1978-12-31,6742.23715875221,-2862.12777933836,22605.871,89.8942,88.38983,22122.41
1979-01-31,20702.9446690246,-4745,22122.41,88.38983,74.377106,10343.917
1979-02-28,35628.8592290519,-3580.35714285714,10343.917,74.377106,60.48492,5088.97
1979-03-31,33022.1058835492,-3500,5088.97,60.48492,59.80992,5019.425
1979-04-30,12444.2386931785,-3701.71664647527,5019.425,59.80992,69.74562,12996.361
1979-05-31,13858.7328379243,-3875,12996.361,69.74562,74.04459,13107.573
1979-06-30,9841.38855556665,-4475,13107.573,74.04459,77.23919,16855.188
1979-07-31,6658.47782055248,-10060.6854355314,16855.188,77.23919,83.13154,20634.703
1979-08-31,5399.71491983372,-9383.21973204257,20634.703,83.13154,86.178825,22359.72
1979-09-30,4484.04629532672,-9934.57227959977,22359.72,86.178825,87.53128,24064.654
1979-10-31,4211.19916803085,-7578.26501098132,24064.654,87.53128,89.92124,24256.223
1979-11-30,6468.59914858736,-5890.53043947083,24256.223,89.92124,89.70121,22117.85
1979-12-31,8214.23802034695,-9825.51531180996,22117.85,89.70121,85.34126,19978.91
1980-01-31,112743.089462838,-3301.30946883106,19978.91,85.34126,54.156662,2285.5024
1980-02-29,127683.811599263,1029.26831737757,2285.5024,54.156662,52.37753,2131.4465
1980-03-31,65568.8763798139,-1616.75107281878,2131.4465,52.37753,54.259075,2800.4226
1980-04-30,19509.9028920723,-4130,2800.4226,54.259075,63.779427,8661.494
1980-05-31,16780.4204923747,-4493.98245061703,8661.494,63.779427,68.5761,10636.558
1980-06-30,12677.0584622446,-4505,10636.558,68.5761,72.93011,14401.705
1980-07-31,8561.31371516848,-9604.15141186288,14401.705,72.93011,78.81986,18273.08
1980-08-31,4000,-10852.3921197753,18273.08,78.81986,84.73551,23082.104
1980-09-30,4236.53856159793,-10910.9296624085,23082.104,84.73551,87.48848,24286.578
1980-10-31,4000,-9305.81931695809,24286.578,87.48848,90.07876,24382.363
1980-11-30,6551.75075962973,-9571.00073124317,24382.363,90.07876,90.26977,21564.059
