"Date","OUTFLOW","OMR","MTZ_EC_prev","X2","MTZ_EC_current","scenario","year","month"
2001-05-31,9367.16015373765,-3008.27699756895,15745.815,79.44646,17387.588,"June",2001,5
2001-06-30,7100,-4400,17387.588,82.51884,19934.652,"June",2001,6
2001-07-31,5000,-8057.05308129067,19934.652,86.89698,22890.984,"June",2001,7
2001-08-31,3506.79623405938,-5444.13380507949,22890.984,91.42603,25121.89,"June",2001,8
2001-09-30,3992.20154733451,-5365.55317354106,25121.89,91.99386,25082.035,"June",2001,9
2001-10-31,4000,-4670.00594271693,25082.035,92.07911,24734.625,"June",2001,10
2001-11-30,7138.06445649479,-6013.99498202239,24734.625,89.65752,22398.096,"June",2001,11
2001-12-31,35956.5444210775,-5290.32258064516,22398.096,64.2698,5539.014,"June",2001,12
2002-01-31,43836.7678980868,-3875.96774193548,5539.014,57.657784,3978.8904,"June",2002,1
2002-02-28,18674.3265376588,-4030.35714285714,3978.8904,64.65244,10073.456,"June",2002,2
2002-03-31,19399.1536694036,-3500,10073.456,66.52881,9244.58,"June",2002,3
2002-04-30,9433.1567288095,-2679.90079477104,9244.58,74.76278,16007.927,"June",2002,4
2002-05-31,9800.5374086129,-2697.58047257191,16007.927,79.876076,17356.717,"June",2002,5
2002-06-30,7243.3335,-4400,17356.717,82.10479,20297.6,"June",2002,6
2002-07-31,5000,-11289.114376458,20297.6,85.63679,22678.814,"June",2002,7
2002-08-31,3500,-5765.0313301883,22678.814,89.61754,24869.576,"June",2002,8
2002-09-30,3764.77815787848,-5797.40765708148,24869.576,91.60036,25249.549,"June",2002,9
2002-10-31,4000,-5039.68291885326,25249.549,92.20112,25319.25,"June",2002,10
2002-11-30,6121.77173613556,-5876.37877625382,25319.25,91.0053,23287.326,"June",2002,11
2002-12-31,41308.2575477581,-5290.32258064516,23287.326,63.249565,3666.612,"June",2002,12
2003-01-31,57235.7887274059,-3875.96774193548,3666.612,55.646214,3062.1145,"June",2003,1
2003-02-28,23498.7409574359,-3741.07142857143,3062.1145,62.272816,7523.5225,"June",2003,2
2003-03-31,21325.5511735027,-3500,7523.5225,64.89919,7861.3726,"June",2003,3
2003-04-30,34038.2570552533,-2550.42724533677,7861.3726,60.609684,4272.7163,"June",2003,4
2003-05-31,33985.8431697269,-3402.94367315779,4272.7163,60.017403,4626.9756,"June",2003,5
2003-06-30,10200,-4490,4626.9756,71.70667,15437.825,"June",2003,6
2003-07-31,9211.21843030001,-11100.1755582569,15437.825,80.11273,18255.654,"June",2003,7
2003-08-31,4000,-10576.6178243301,18255.654,85.52809,23285.08,"June",2003,8
2003-09-30,6118.9335726559,-11289.5934877725,23285.08,86.33638,22363.521,"June",2003,9
2003-10-31,4000,-9751.50137080697,22363.521,87.70663,23964.658,"June",2003,10
2003-11-30,6295.2279650114,-5722.86632575201,23964.658,89.163605,23353.88,"June",2003,11
2003-12-31,28221.013661494,-5290.32258064516,23353.88,68.99107,6544.617,"June",2003,12
2004-01-31,30085.5842627262,-4343.38709677419,6544.617,61.341534,5438.889,"June",2004,1
2004-02-29,83325.258712083,-4187.93103448276,5438.889,53.99527,2496.9543,"June",2004,2
2004-03-31,45665.913231992,-3575,2496.9543,56.63167,3577.0725,"June",2004,3
2004-04-30,11763.9933980571,-2772.53033523413,3577.0725,69.017914,12991.214,"June",2004,4
2004-05-31,8697.03314881331,-2733.11516630325,12991.214,79.316216,16667.83,"June",2004,5
2004-06-30,7121.74638938716,-4475,16667.83,83.074,19791.943,"June",2004,6
2004-07-31,8971.30400531921,-11264.6775541224,19791.943,83.04627,19756.629,"June",2004,7
2004-08-31,4000,-11156.9939369868,19756.629,87.66066,23753.068,"June",2004,8
2004-09-30,4038.30912025929,-6841.13183062171,23753.068,89.94387,24467.729,"June",2004,9
2004-10-31,6494.92656858964,-7473.18597092523,24467.729,88.488106,22837.514,"June",2004,10
2004-11-30,6003.32867859232,-6514.07906410222,22837.514,88.63473,23074.37,"June",2004,11
2004-12-31,16352.7075176985,-5290.32258064516,23074.37,77.81715,13314.221,"June",2004,12
2005-01-31,39510.8069939605,-4363.70967741936,13314.221,60.12191,4531.3647,"June",2005,1
2005-02-28,26662.4859490455,-4030.35714285714,4531.3647,61.846474,6365.0693,"June",2005,2
2005-03-31,44815.621992222,-3500,6365.0693,57.76155,3817.883,"June",2005,3
2005-04-30,22505.3798029715,-4430,3817.883,63.348145,8873.436,"June",2005,4
2005-05-31,52535.7934388393,-4715,8873.436,56.830788,3436.2097,"June",2005,5
2005-06-30,23010.1801689354,-4850,3436.2097,62.99473,7918.2554,"June",2005,6
2005-07-31,7302.65659424244,-9744.66240168452,7918.2554,78.646126,18144.268,"June",2005,7
2005-08-31,4000,-10653.1926445097,18144.268,86.12661,23334.941,"June",2005,8
2005-09-30,6346.95975853795,-10341.8866445365,23334.941,85.92325,21689.484,"June",2005,9
2005-10-31,4007.8246222015,-9282.78120529754,21689.484,87.30132,22614.99,"June",2005,10
2005-11-30,4898.02782857401,-9500.46468815303,22614.99,89.70447,22366.232,"June",2005,11
2005-12-31,77741.5740022866,-5290.32258064516,22366.232,56.94508,2583.8606,"June",2005,12
2006-01-31,129432.934117331,-3501.84335156946,2583.8606,52.39741,2200.4788,"June",2006,1
2006-02-28,57096.2470053112,-4464.28571428571,2200.4788,55.10178,2995.635,"June",2006,2
2006-03-31,122796.414088785,-819.053106725347,2995.635,52.73734,2158.1372,"June",2006,3
2006-04-30,148422.99826838,1949.18904502927,2158.1372,52.18312,1982.8708,"June",2006,4
2006-05-31,63102.5993606449,1196.84377191217,1982.8708,54.533,2916.7185,"June",2006,5
2006-06-30,22669.1372230319,-4467.24597874299,2916.7185,62.851055,8655.505,"June",2006,6
2006-07-31,9204.73440861291,-9659.96354717233,8655.505,74.297905,16480.363,"June",2006,7
2006-08-31,6841.94099655893,-9977.02147202967,16480.363,81.57983,19181.92,"June",2006,8
2006-09-30,7446.00369186471,-9951.70923907869,19181.92,82.30856,20156.438,"June",2006,9
2006-10-31,4357.11860004983,-9261.05670091649,20156.438,85.35685,23171.002,"June",2006,10
2006-11-30,6261.03011736519,-9307.94965966278,23171.002,88.34408,22155.434,"June",2006,11
2006-12-31,11201.1542321971,-9499.7128724433,22155.434,82.34288,17196.455,"June",2006,12
2007-01-31,6445.49271942141,-5000,17196.455,82.93488,21760.426,"June",2007,1
2007-02-28,31222.9490797216,-3625.89285714286,21760.426,65.640396,6137.191,"June",2007,2
2007-03-31,14749.630869053,-3500,6137.191,67.70277,11470.873,"June",2007,3
2007-04-30,10166.667,-2450.69271092674,11470.873,75.844696,15271.959,"June",2007,4
2007-05-31,9365.81948523728,-2759.76593125201,15271.959,79.66393,16871.191,"June",2007,5
2007-06-30,7100,-4400,16871.191,82.50234,20449.395,"June",2007,6
2007-07-31,5007.9625228114,-11511.820728278,20449.395,86.841934,23465.402,"June",2007,7
2007-08-31,3791.21623033295,-5777.16803394045,23465.402,90.78586,24627.7,"June",2007,8
2007-09-30,4810.39607813109,-7306.07767026393,24627.7,90.658394,23918.178,"June",2007,9
2007-10-31,4000,-6496.63594877934,23918.178,91.55276,25509.303,"June",2007,10
2007-11-30,6196.99075112439,-5927.99380132688,25509.303,90.8204,24011.771,"June",2007,11
2007-12-31,6666.13660260206,-3811.6110498121,24011.771,88.89379,20841.514,"June",2007,12
2008-01-31,25701.5559564612,-3126.93548387097,20841.514,69.30802,5994.3945,"June",2008,1
2008-02-29,22597.122900196,-4040.51724137931,5994.3945,64.18747,7084.9844,"June",2008,2
2008-03-31,12691.532,-2774.40507075785,7084.9844,70.762024,12977.63,"June",2008,3
2008-04-30,8941.69160857614,-2386.88010853916,12977.63,78.27168,16719.324,"June",2008,4
2008-05-31,7100,-2498.98630803592,16719.324,82.73544,18625.053,"June",2008,5
2008-06-30,7243.3335,-3629.65060416658,18625.053,84.0333,20595.16,"June",2008,6
2008-07-31,4000,-4004.18614923297,20595.16,87.780464,24734.375,"June",2008,7
2008-08-31,3114.05632400069,-3109.75382175059,24734.375,91.551704,26420.018,"June",2008,8
2008-09-30,3000,-4480.44545013051,26420.018,92.762726,26381.373,"June",2008,9
2008-10-31,3244.87983543257,-3564.54559128793,26381.373,93.90434,26508.06,"June",2008,10
2008-11-30,4910.39352871942,-3180.49408581112,26508.06,93.72569,25868.268,"June",2008,11
2008-12-31,6350.61623746242,-2215.01824836194,25868.268,91.51032,23252.588,"June",2008,12
2009-01-31,6808.77295626221,-2973.69330022449,23252.588,89.0304,21262.535,"June",2009,1
2009-02-28,27084.05089585,-3808.03571428571,21262.535,69.68252,6741.79,"June",2009,2
2009-03-31,27165.7745570542,-3905,6741.79,62.224888,6066.8022,"June",2009,3
2009-04-30,14694.856355511,-2790.87999578067,6066.8022,68.63288,12575.638,"June",2009,4
2009-05-31,10202.1429190402,-2982.22711531484,12575.638,76.55106,16257.136,"June",2009,5
2009-06-30,9920,-4400,16257.136,79.25742,16423.324,"June",2009,6
2009-07-31,5000,-6141.51182538519,16423.324,83.6228,20949.826,"June",2009,7
2009-08-31,3500,-5291.28156296416,20949.826,88.39887,24708,"June",2009,8
2009-09-30,3000,-6300.78973667758,24708,91.584305,26134.205,"June",2009,9
2009-10-31,5097.96726901605,-5393.60049603911,26134.205,91.28651,22752.73,"June",2009,10
2009-11-30,4500,-3835.29133268206,22752.73,92.18229,23947.963,"June",2009,11
2009-12-31,6417.28334204226,-3772.3004111695,23947.963,91.15099,22937.72,"June",2009,12
2010-01-31,30847.3753324975,-3126.93548387097,22937.72,67.77287,5351.6406,"June",2010,1
2010-02-28,37135.7068893461,-4030.35714285714,5351.6406,59.21397,4857.847,"June",2010,2
2010-03-31,20043.3787921002,-3905,4857.847,64.40446,8429.217,"June",2010,3
2010-04-30,26981.6246163198,-3525.46920362894,8429.217,63.180847,6472.0205,"June",2010,4
2010-05-31,19345.4649361296,-3626.99889469796,6472.0205,65.94788,9487.242,"June",2010,5
2010-06-30,13884.2536595862,-4475,9487.242,70.87899,13683.372,"June",2010,6
2010-07-31,6500,-10624.7385650939,13683.372,81.53232,19263.455,"June",2010,7
2010-08-31,4146.16986270615,-11452.1220396038,19263.455,86.68846,23348.328,"June",2010,8
2010-09-30,5019.38245765429,-8806.54686856494,23348.328,87.479004,23673.637,"June",2010,9
2010-10-31,8635.51115136539,-9193.74875041788,23673.637,83.83802,19279.81,"June",2010,10
2010-11-30,7577.38566933689,-9211.0601281199,19279.81,83.05342,19624.416,"June",2010,11
2010-12-31,57957.9804027335,-5290.32258064516,19624.416,58.283623,3049.6038,"June",2010,12
2011-01-31,30595.362866924,-4363.70967741936,3049.6038,60.350765,6339.4995,"June",2011,1
2011-02-28,33951.5149308122,-4111.34427742465,6339.4995,60.036354,5308.149,"June",2011,2
2011-03-31,125897.436454032,2139.46345599153,5308.149,52.82495,2121.3928,"June",2011,3
2011-04-30,49775.2834399272,-3742.35477811162,2121.3928,55.97459,3251.3657,"June",2011,4
2011-05-31,41442.2682274938,-4776.23509563625,3251.3657,57.672935,3934.8264,"June",2011,5
2011-06-30,52033.4766753662,-3666.45210188441,3934.8264,56.10436,3146.3555,"June",2011,6
2011-07-31,18048.1048849386,-8063.39396948903,3146.3555,65.12092,11312.338,"June",2011,7
2011-08-31,10065.6294450652,-9118.39369552646,11312.338,74.390495,15801.256,"June",2011,8
2011-09-30,10802.8026058734,-9721.02987169965,15801.256,77.17932,15929.295,"June",2011,9
2011-10-31,11654.7970008858,-8709.92942144841,15929.295,76.72799,16246.532,"June",2011,10
2011-11-30,5014.09073439315,-9099.85505440394,16246.532,82.94158,22516.568,"June",2011,11
2011-12-31,4500,-6818.29570535062,22516.568,87.71652,23258.527,"June",2011,12
2012-01-31,11076.6772300118,-5000,23258.527,84.10131,17073.389,"June",2012,1
2012-02-29,9732.9741243227,-4250,17073.389,81.89849,16730.645,"June",2012,2
2012-03-31,33039.0825424984,-3905,16730.645,63.29483,4933.218,"June",2012,3
2012-04-30,26477.8974408611,-2741.96993385948,4933.218,62.151646,6575.809,"June",2012,4
2012-05-31,11567.3712720499,-3156.43665785861,6575.809,71.479324,13777.159,"June",2012,5
2012-06-30,7112.9351653673,-4475,13777.159,81.073265,19148.219,"June",2012,6
2012-07-31,8669.59220556434,-10926.3303238009,19148.219,82.586876,19118.59,"June",2012,7
2012-08-31,4000,-10729.6457724936,19118.59,86.51533,23356.473,"June",2012,8
2012-09-30,3147.17426753588,-6499.39773253254,23356.473,89.726685,25173.592,"June",2012,9
2012-10-31,4000,-6045.42877981279,25173.592,91.7838,24002.438,"June",2012,10
2012-11-30,7098.59119865661,-7317.97868049069,24002.438,89.81009,22301.73,"June",2012,11
2012-12-31,61889.3909367132,-5290.32258064516,22301.73,58.374435,2823.4692,"June",2012,12
2013-01-31,16433.9972973738,-4775,2823.4692,65.62892,10177.443,"June",2013,1
2013-02-28,18142.857,-3521.01014939216,10177.443,67.97561,9947.063,"June",2013,2
2013-03-31,9903.91810237096,-3500,9947.063,74.642525,15535.474,"June",2013,3
2013-04-30,9725.78312152726,-2003.73355685744,15535.474,79.15816,17591.893,"June",2013,4
2013-05-31,9732.42501907183,-2936.31591537034,17591.893,80.08816,17045.084,"June",2013,5
2013-06-30,7112.93586270776,-4400,17045.084,82.26846,19798.904,"June",2013,6
2013-07-31,5000,-11023.0250196215,19798.904,85.967064,22325.11,"June",2013,7
2013-08-31,3500,-5578.60321159616,22325.11,90.370415,25077.957,"June",2013,8
2013-09-30,3591.36300669352,-5271.71727932597,25077.957,92.07151,25812.402,"June",2013,9
2013-10-31,4685.80632102067,-1424.3854312163,25812.402,91.3585,23676.744,"June",2013,10
2013-11-30,4525.8682066951,-3458.79798131177,23676.744,92.74392,24473.299,"June",2013,11
2013-12-31,6505.18509243519,-2556.07319587058,24473.299,90.50981,22981.475,"June",2013,12
2014-01-31,6224.03686906786,-764.173389463611,22981.475,89.401344,22320.746,"June",2014,1
2014-02-28,13551.4000636078,-4625,22320.746,81.943825,14779.482,"June",2014,2
2014-03-31,15174.2093025407,-4325,14779.482,72.591324,11548.886,"June",2014,3
2014-04-30,8995.98822445219,-1599.63191833255,11548.886,77.28132,16409.707,"June",2014,4
2014-05-31,4162.63440861291,-1818.77216965888,16409.707,86.156525,21744.113,"June",2014,5
2014-06-30,3000,-1563.27228276006,21744.113,90.31911,24565.56,"June",2014,6
2014-07-31,3000,-1659.9907611123,24565.56,93.097084,25449.246,"June",2014,7
2014-08-31,3000,-1409.86484814149,25449.246,93.42068,25793.062,"June",2014,8
2014-09-30,3646.29366292289,-3075.26852417168,25793.062,93.02485,25979.396,"June",2014,9
2014-10-31,3000,-2176.84533430592,25979.396,93.9939,26794.723,"June",2014,10
2014-11-30,5725.93348088143,-1177.89837124073,26794.723,92.78181,24681.342,"June",2014,11
2014-12-31,34576.1406393305,-5290.32258064516,24681.342,65.71231,5188.313,"June",2014,12
2015-01-31,6000,-3806.17481560088,5188.313,75.64359,19235.516,"June",2015,1
2015-02-28,16923.1203119182,-4223.21428571428,19235.516,75.091995,11149.82,"June",2015,2
2015-03-31,11400,-1411.48778512756,11149.82,74.21446,14378.612,"June",2015,3
2015-04-30,7084.42438968238,-1311.68486500006,14378.612,80.92667,19135.104,"June",2015,4
2015-05-31,7100,-860.263473436325,19135.104,84.43542,18216.53,"June",2015,5
2015-06-30,7100,-1546.3649309701,18216.53,84.21061,20510.574,"June",2015,6
2015-07-31,4000,-2298.10353904662,20510.574,87.85129,24035.457,"June",2015,7
2015-08-31,3000,-2307.98496447278,24035.457,91.51985,26175.775,"June",2015,8
2015-09-30,3000,-4346.18789274114,26175.775,93.08089,25865.83,"June",2015,9
2015-10-31,3000,-1947.37442368848,25865.83,94.41227,27068.174,"June",2015,10
2015-11-30,8056.86970430843,-368.774928659926,27068.174,90.426834,24194.594,"June",2015,11
2015-12-31,7483.82315173294,-5011.41389549244,24194.594,87.14634,25656.018,"June",2015,12
2016-01-31,35447.8614014506,-161.021054926886,25656.018,64.04004,4256.366,"June",2016,1
2016-02-29,18870.69,-3813.59964358047,4256.366,64.97286,8646.118,"June",2016,2
2016-03-31,59701.7817469135,-3905,8646.118,55.91906,2880.7651,"June",2016,3
2016-04-30,18821.0748918211,-2662.03096150523,2880.7651,64.39939,8899.119,"June",2016,4
2016-05-31,9500.13069142947,-2743.14719211349,8899.119,75.916855,15929.539,"June",2016,5
2016-06-30,7265.07988938717,-4475,15929.539,81.86641,19722.387,"June",2016,6
2016-07-31,9072.60757831848,-9982.38642902124,19722.387,82.37062,19089.3,"June",2016,7
2016-08-31,4000,-9205.96055816813,19089.3,86.76238,23711.912,"June",2016,8
2016-09-30,3000,-5580.47180148033,23711.912,90.92741,25780.443,"June",2016,9
2016-10-31,4056.5170913213,-5840.48920548136,25780.443,92.45402,23429.99,"June",2016,10
2016-11-30,7896.03598482094,-8014.66626938961,23429.99,89.172165,21614.611,"June",2016,11
2016-12-31,42117.1113236569,-5290.32258064516,21614.611,61.859543,5009.8135,"June",2016,12
2017-01-31,141678.751012478,-5000,5009.8135,52.02831,2168.484,"June",2017,1
2017-02-28,273369.630786268,7585.28275435187,2168.484,49.40819,1136.5627,"June",2017,2
2017-03-31,99128.7934776784,19.9754214795642,1136.5627,52.906654,2305.6765,"June",2017,3
2017-04-30,78836.2196628887,-648.607737182527,2305.6765,53.555428,2472.984,"June",2017,4
2017-05-31,41743.9697621462,-3446.41103330536,2472.984,57.340363,4617.704,"June",2017,5
2017-06-30,27846.4672526849,-1705.54198013919,4617.704,61.3186,6449.6523,"June",2017,6
2017-07-31,9034.07972520908,-8678.5796791037,6449.6523,73.46852,16309.005,"June",2017,7
2017-08-31,6162.25373435866,-9533.38611324924,16309.005,82.31421,20331.154,"June",2017,8
2017-09-30,7955.54440304729,-9851.94036486848,20331.154,82.15243,19886.205,"June",2017,9
2017-10-31,4000,-9358.6132036203,19886.205,85.38577,22987.303,"June",2017,10
2017-11-30,16158.9294933073,-8954.63024966967,22987.303,78.73565,12253.386,"June",2017,11
2017-12-31,7701.8031687548,-8162.45311105246,12253.386,79.3462,22654.754,"June",2017,12
2018-01-31,19911.5283585453,-3645.16129032258,22654.754,72.636604,10592.25,"June",2018,1
2018-02-28,9917.85252044928,-4325,10592.25,73.67184,15953.502,"June",2018,2
2018-03-31,45955.6726880485,-3500,15953.502,59.433247,3373.4517,"June",2018,3
2018-04-30,32718.3328464377,-3480.1051133212,3373.4517,59.698185,4958.5234,"June",2018,4
2018-05-31,13760.081,-3803.83872755403,4958.5234,69.15251,12417.625,"June",2018,5
2018-06-30,6326.47447876731,-4475,12417.625,80.30507,20814.037,"June",2018,6
2018-07-31,10469.0505226668,-10633.488754511,20814.037,81.30709,18060.996,"June",2018,7
2018-08-31,4000,-10903.0577052901,18060.996,85.46897,22629.99,"June",2018,8
2018-09-30,3000,-6516.13796443519,22629.99,89.74564,25407.934,"June",2018,9
2018-10-31,4740.25448596027,-4660.40452509101,25407.934,90.44844,25573.9,"June",2018,10
2018-11-30,5532.05911445743,-6087.83572817722,25573.9,90.66041,23073.113,"June",2018,11
2018-12-31,8715.93319543163,-7183.55044479125,23073.113,86.6721,18640.244,"June",2018,12
2019-01-31,37252.3767951098,-3521.77419354839,18640.244,62.799767,4602.675,"June",2019,1
2019-02-28,98841.7505677783,-4175,4602.675,53.30254,2352.768,"June",2019,2
2019-03-31,119140.079099073,-4025,2352.768,52.710823,2249.9937,"June",2019,3
2019-04-30,62405.9311066212,-4111.17951069768,2249.9937,54.55425,2996.039,"June",2019,4
2019-05-31,37325.2737242051,-4505,2996.039,58.279522,3963.488,"June",2019,5
2019-06-30,23974.4358477775,-5000,3963.488,62.96989,7593.964,"June",2019,6
2019-07-31,9041.53387909982,-9422.27561008946,7593.964,74.31375,16560.043,"June",2019,7
2019-08-31,5165.41876528846,-9802.57509551344,16560.043,83.49725,21919.238,"June",2019,8
2019-09-30,6182.84610297914,-9884.49236253378,21919.238,84.46639,21698.045,"June",2019,9
2019-10-31,4086.53025117716,-9137.99881268883,21698.045,86.64154,23739.512,"June",2019,10
2019-11-30,7406.21157283588,-9048.78793872818,23739.512,87.8165,23261.89,"June",2019,11
2019-12-31,18823.296254477,-5290.32258064516,23261.89,75.37503,12580.819,"June",2019,12
2020-01-31,10630.404968453,-5000,12580.819,74.496414,17525.604,"June",2020,1
2020-02-29,11144.827,-4209.37748445878,17525.604,78.41545,16305.764,"June",2020,2
2020-03-31,10225.6840950528,-3432.14112285901,16305.764,78.141106,16394.277,"June",2020,3
2020-04-30,9453.87802355212,-2289.18584767025,16394.277,79.38386,16598.871,"June",2020,4
2020-05-31,10206.9648377177,-2664.18291949592,16598.871,79.51862,17021.13,"June",2020,5
2020-06-30,7112.58406338183,-4400,17021.13,82.08457,19678.375,"June",2020,6
2020-07-31,5000,-10090.499285999,19678.375,86.9284,22289.576,"June",2020,7
2020-08-31,4514.97037359073,-8519.56092403053,22289.576,90.17185,23855.543,"June",2020,8
2020-09-30,3018.97200073813,-5528.36601840278,23855.543,91.99387,25596.379,"June",2020,9
2020-10-31,4418.47251492816,-4048.36452897689,25596.379,92.27652,25243.92,"June",2020,10
2020-11-30,5394.48995246079,-3017.97666594644,25243.92,91.59714,25006.605,"June",2020,11
2020-12-31,4916.45694615663,-2095.22438879422,25006.605,91.648155,23939.957,"June",2020,12
2021-01-31,9900.57363308685,-2490.4665335508,23939.957,86.73122,19624.172,"June",2021,1
2021-02-28,10110.3384634508,-4625,19624.172,82.93575,18130.21,"June",2021,2
2021-03-31,7285.86647196406,-2833.32648753135,18130.21,82.9765,20384.076,"June",2021,3
2021-04-30,5002.58596036849,-684.548408887125,20384.076,87.27165,22398.158,"June",2021,4
2021-05-31,4280.5052523,-1766.20242124993,22398.158,91.482475,24780.402,"June",2021,5
2021-06-30,5262.84380794244,-1697.57535969035,24780.402,91.30418,25097.645,"June",2021,6
2021-07-31,3000,-2014.00195966312,25097.645,92.90732,25673.592,"June",2021,7
2021-08-31,3000,-2015.0623943099,25673.592,93.81327,26675.61,"June",2021,8
2021-09-30,3658.46216905924,-1857.0963471634,26675.61,NA,NA,"June",2021,9
1921-11-30,4564.88784348822,-8560.22573348467,11741.752,81.784584,21184.678,"MaxDS_Even",1921,11
1921-12-31,8621.87717725409,-9375.67207707308,21184.678,84.00814,18176.846,"MaxDS_Even",1921,12
1922-01-31,13580.1162493368,-4745,18176.846,76.39916,13870.438,"MaxDS_Even",1922,1
1922-02-28,41283.0971840207,-3625.89285714286,13870.438,59.867916,4657.0303,"MaxDS_Even",1922,2
1922-03-31,30631.6826109218,-3500,4657.0303,60.30916,5472.7935,"MaxDS_Even",1922,3
1922-04-30,21204.1277151295,-3995,5472.7935,64.34692,8414.548,"MaxDS_Even",1922,4
1922-05-31,44875.7927155604,-4190,8414.548,58.169086,4048.961,"MaxDS_Even",1922,5
1922-06-30,28929.5190378379,-4925,4048.961,60.989098,6372.4126,"MaxDS_Even",1922,6
1922-07-31,20400,-7911.26364101879,6372.4126,66.21148,10070.164,"MaxDS_Even",1922,7
1922-08-31,20400,-6491.53207539087,10070.164,67.176315,9112.391,"MaxDS_Even",1922,8
1922-09-30,9687.5,-4573.13364632446,9112.391,74.0747,15547.507,"MaxDS_Even",1922,9
1922-10-31,14687.5,-3535.63724280663,15547.507,74.0113,14742.242,"MaxDS_Even",1922,10
1922-11-30,7515.40982428394,-8541.71210323729,14742.242,78.89389,18801.455,"MaxDS_Even",1922,11
1922-12-31,26263.6186104915,-5290.32258064516,18801.455,66.95246,7613.3228,"MaxDS_Even",1922,12
1923-01-31,28178.0433354617,-4343.38709677419,7613.3228,62.151417,6640.6553,"MaxDS_Even",1923,1
1923-02-28,18194.999858138,-4142.85714285714,6640.6553,65.73812,10341.321,"MaxDS_Even",1923,2
1923-03-31,12872.9371370653,-3500,10341.321,71.50646,12862.436,"MaxDS_Even",1923,3
1923-04-30,21615.5911055458,-3184.62553606874,12862.436,67.20199,8098.2017,"MaxDS_Even",1923,4
1923-05-31,12812.6090898176,-3875,8098.2017,71.667946,13082.039,"MaxDS_Even",1923,5
1923-06-30,7773.3335,-4475,13082.039,79.69438,18908.8,"MaxDS_Even",1923,6
1923-07-31,6500,-8000.54264926072,18908.8,84.30887,21045.387,"MaxDS_Even",1923,7
1923-08-31,4000,-5217.23696123135,21045.387,88.06803,23453.693,"MaxDS_Even",1923,8
1923-09-30,3639.30608571275,-7538.5079794577,23453.693,90.81457,25330.24,"MaxDS_Even",1923,9
1923-10-31,4000,-4959.61505165093,25330.24,92.1927,25273.428,"MaxDS_Even",1923,10
1923-11-30,5341.02236937412,-4060.61081679825,25273.428,91.923386,24834.08,"MaxDS_Even",1923,11
1923-12-31,6400.90978909115,-2579.52083465244,24834.08,89.76771,23190.48,"MaxDS_Even",1923,12
1924-01-31,9214.81719580356,-4259.15517265495,23190.48,86.14728,19668.541,"MaxDS_Even",1924,1
1924-02-29,11773.3886229384,-4625,19668.541,81.2794,16048.461,"MaxDS_Even",1924,2
1924-03-31,7291.8772224698,-1092.91717473188,16048.461,81.160675,19484.797,"MaxDS_Even",1924,3
1924-04-30,4795.77448585476,-577.858112752635,19484.797,86.870186,21863.156,"MaxDS_Even",1924,4
1924-05-31,4000,-1654.37502203563,21863.156,91.50627,22774.566,"MaxDS_Even",1924,5
1924-06-30,4189.7567901618,-1358.73325155196,22774.566,90.84681,24276.871,"MaxDS_Even",1924,6
1924-07-31,3000,-1575.18247263081,24276.871,93.499,25817.197,"MaxDS_Even",1924,7
1924-08-31,3000,-1865.98878973094,25817.197,93.969376,26195.002,"MaxDS_Even",1924,8
1924-09-30,3668.05555556667,-2331.09096471385,26195.002,92.66368,25393.775,"MaxDS_Even",1924,9
1924-10-31,3521.16118555635,-4900.39806097133,25393.775,93.32181,26780.81,"MaxDS_Even",1924,10
1924-11-30,5946.46509084171,-2663.19147458917,26780.81,92.15449,25932.725,"MaxDS_Even",1924,11
1924-12-31,8712.58674040154,-3549.1759079759,25932.725,87.66356,21195.879,"MaxDS_Even",1924,12
1925-01-31,8922.52139063717,-4625,21195.879,84.39983,18664.193,"MaxDS_Even",1925,1
1925-02-28,73586.330199621,-4035.71428571429,18664.193,56.786144,2577.1616,"MaxDS_Even",1925,2
1925-03-31,17903.3225984263,-3905,2577.1616,64.30304,9171.321,"MaxDS_Even",1925,3
1925-04-30,23232.1948774858,-2711.12169110522,9171.321,64.74831,7207.7974,"MaxDS_Even",1925,4
1925-05-31,15672.6748959252,-3037.54603445664,7207.7974,68.55856,11515.587,"MaxDS_Even",1925,5
1925-06-30,7625,-4400,11515.587,78.456505,17700.658,"MaxDS_Even",1925,6
1925-07-31,5000,-6383.2936725727,17700.658,84.80146,22356.436,"MaxDS_Even",1925,7
1925-08-31,3500,-4483.6248491068,22356.436,88.26159,25471.682,"MaxDS_Even",1925,8
1925-09-30,3676.63682585591,-7381.27386770236,25471.682,91.31145,25219.525,"MaxDS_Even",1925,9
1925-10-31,4000,-4296.06885212211,25219.525,92.09618,25324.873,"MaxDS_Even",1925,10
1925-11-30,5749.54279280174,-4714.10982659097,25324.873,91.50203,23929.104,"MaxDS_Even",1925,11
1925-12-31,6177.39090940966,-3035.3046617926,23929.104,90.58732,22031.209,"MaxDS_Even",1925,12
1926-01-31,14346.4079410162,-4055,22031.209,81.02469,14815.506,"MaxDS_Even",1926,1
1926-02-28,39080.0953131567,-3808.03571428571,14815.506,60.90661,4422.602,"MaxDS_Even",1926,2
1926-03-31,16145.161,-1550.97448769243,4422.602,66.282005,10213.924,"MaxDS_Even",1926,3
1926-04-30,20163.5630114119,-2339.39519481968,10213.924,66.86408,8335.353,"MaxDS_Even",1926,4
1926-05-31,9701.613,-2582.38011044925,8335.353,75.15332,16317.305,"MaxDS_Even",1926,5
