"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-8012.31844081249,4964.4727,73.98679,79.86723,4969.498
1921-12-31,17889.088775159,-5290.32258064516,4969.498,79.86723,74.35321,6434.0576
1922-01-31,16445.2671593523,-4343.38709677419,6434.0576,74.35321,69.055534,3107.349
1922-02-28,58472.4701662176,-4550,3107.349,69.055534,56.434277,1096.5936
1922-03-31,43640.663492113,-3500,1096.5936,56.434277,56.95386,339.9571
1922-04-30,32157.5265745164,-3995,339.9571,56.95386,59.954243,555.31757
1922-05-31,31604.0140023666,-3979.03563132487,555.31757,59.954243,60.72659,691.39905
1922-06-30,30400,-726.071008087958,691.39905,60.72659,61.024826,745.9156
1922-07-31,20400,-9665.29864120684,745.9156,61.024826,66.24755,390.2097
1922-08-31,10400,-10449.0145654895,390.2097,66.24755,76.733574,1131.3304
1922-09-30,14375,-5079.66444859253,1131.3304,76.733574,74.038895,3382.5603
1922-10-31,12500,-2417.04669541213,3382.5603,74.038895,73.90477,4484.155
1922-11-30,7594.51435589521,-8469.17986214286,4484.155,73.90477,80.03846,6339.141
1922-12-31,39010.7180582962,-5290.32258064516,6339.141,80.03846,62.02952,3672.8682
1923-01-31,31787.2371463936,-4343.38709677419,3672.8682,62.02952,60.388184,758.1767
1923-02-28,19491.9019365733,-4030.35714285714,758.1767,60.388184,64.808426,1169.1055
1923-03-31,11895.161,-2792.80206033325,1169.1055,64.808426,72.06477,2698.8901
1923-04-30,24282.015243902,-3100.1727194519,2698.8901,72.06477,66.143875,2936.2622
1923-05-31,12124.193,-1705.80503237393,2936.2622,66.143875,71.67732,2649.7236
1923-06-30,6718.75,-4475,2649.7236,71.67732,80.99886,5418.303
1923-07-31,6500,-5409.76454720941,5418.303,80.99886,84.85289,4915.9854
1923-08-31,4000,-1921.58455160746,4915.9854,84.85289,88.337906,6844.1133
1923-09-30,3446.85883284701,-6919.06126661948,6844.1133,88.337906,91.24878,9399.923
1923-10-31,5564.81770493318,-2512.02568059683,9399.923,91.24878,90.59646,8804.409
1923-11-30,5030.4498417895,-4909.48296523992,8804.409,90.59646,90.8724,8761.739
1923-12-31,6407.99402859011,-2522.34421894504,8761.739,90.8724,89.46506,8267.98
1924-01-31,9343.51748334381,-4775,8267.98,89.46506,85.83387,5773.7383
1924-02-29,13331.631159867,-4625,5773.7383,85.83387,79.64463,2735.8608
1924-03-31,7103.64006347188,-1450.64158186869,2735.8608,79.64463,80.45476,4691.679
1924-04-30,4784.56973920374,-700.215148719934,4691.679,80.45476,85.92747,9951.346
1924-05-31,4260.21505378066,-1377.28288977731,9951.346,85.92747,90.72089,8022.602
1924-06-30,3000,-1224.23359836787,8022.602,90.72089,93.21611,13029.589
1924-07-31,3000,-1483.96312010096,13029.589,93.21611,94.24376,17296.814
1924-08-31,3000,-1648.28717392226,17296.814,94.24376,94.01772,19021.186
1924-09-30,3718.47222223667,-2366.13445318434,19021.186,94.01772,92.66521,11506.716
1924-10-31,3728.79170528928,-5219.34895900729,11506.716,92.66521,93.1023,10977.942
1924-11-30,5648.48907012719,-2625.30458146523,10977.942,93.1023,92.28448,11047.372
1924-12-31,9438.03010811517,-3640.90643646691,11047.372,92.28448,87.01824,7232.4863
1925-01-31,8494.01336300607,-4625,7232.4863,87.01824,84.031494,7879.978
1925-02-28,79415.1041615836,-4035.71428571429,7879.978,84.031494,55.89212,876.5653
1925-03-31,16706.1819028082,-3905,876.5653,55.89212,64.89482,958.08276
1925-04-30,27255.4507748906,-2515.27997591708,958.08276,64.89482,63.182865,1386.1069
1925-05-31,12540.0517648568,-1938.07857906225,1386.1069,63.182865,70.49833,2277.3003
1925-06-30,6996.6665,-3077.72368401039,2277.3003,70.49833,80.59629,5768.109
1925-07-31,5000,-5092.84678938531,5768.109,80.59629,85.25781,9890.676
1925-08-31,3500,-3589.09250167946,9890.676,85.25781,88.73105,13559.212
1925-09-30,3032.79377787967,-6395.50616104128,13559.212,88.73105,92.216484,9814.779
1925-10-31,4000,-3901.5637258004,9814.779,92.216484,92.70026,10220.537
1925-11-30,5297.00061206924,-3638.22937815903,10220.537,92.70026,92.15978,9899.807
1925-12-31,6112.2430523295,-2815.92155443175,9899.807,92.15978,91.1524,8569.418
1926-01-31,15008.3627626047,-4055,8569.418,91.1524,80.617615,3269.8958
1926-02-28,43734.991402359,-3808.03571428571,3269.8958,80.617615,59.654175,967.7963
1926-03-31,17663.307,-1250.1422187489,967.7963,59.654175,65.20343,995.0539
1926-04-30,20918.4780925268,-2386.33840303347,995.0539,65.20343,66.05303,1822.3391
1926-05-31,11487.097,-2929.00532507031,1822.3391,66.05303,73.132576,2933.3762
1926-06-30,7100,-4400,2933.3762,73.132576,81.15303,5964.276
1926-07-31,5000,-3730.76238608444,5964.276,81.15303,85.34612,10502.522
