"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-8450.12924338361,6107.768,80.06121,82.99984,7015.114
1921-12-31,17931.4941206425,-5290.32258064516,7015.114,82.99984,74.59458,7526.4746
1922-01-31,17470.0959419374,-4343.38709677419,7526.4746,74.59458,68.29505,3045.0327
1922-02-28,58877.3780577168,-4550,3045.0327,68.29505,56.28542,1005.59
1922-03-31,43677.8808127025,-3500,1005.59,56.28542,56.941795,336.65796
1922-04-30,31937.9975651741,-3995,336.65796,56.941795,60.01559,559.2235
1922-05-31,31625.0843020199,-3979.04624320782,559.2235,60.01559,60.731174,695.8814
1922-06-30,17000,-3179.30960041227,695.8814,60.731174,66.50201,1434.1907
1922-07-31,8000,-10479.2171195035,1434.1907,66.50201,79.338806,1731.312
1922-08-31,7000,-9310.09166566184,1731.312,79.338806,83.365486,3745.5002
1922-09-30,10625,-5966.77113407516,3745.5002,83.365486,79.96526,6789.592
1922-10-31,8437.5,-5184.13763800635,6789.592,79.96526,79.984344,7464.3813
1922-11-30,7594.51435589521,-8468.89068522719,7464.3813,79.984344,82.75253,8364.587
1922-12-31,41031.7456716641,-5290.32258064516,8364.587,82.75253,61.55317,3886.4814
1923-01-31,31829.1275821369,-4343.38709677419,3886.4814,61.55317,60.30265,719.91943
1923-02-28,19412.622247268,-4030.35714285714,719.91943,60.30265,64.84178,1166.2279
1923-03-31,11895.161,-2808.45680956086,1166.2279,64.84178,72.084656,2710.253
1923-04-30,24333.89841155,-3065.69506069584,2710.253,72.084656,66.12071,2932.0146
1923-05-31,12124.193,-3434.7276032312,2932.0146,66.12071,71.66647,2657.9282
1923-06-30,6718.75,-4475,2657.9282,71.66647,80.99845,5380.854
1923-07-31,8394.50148814616,-10152.0313609049,5380.854,80.99845,83.097664,3880.0798
1923-08-31,4000,-6745.43835176609,3880.0798,83.097664,86.89493,5474.153
1923-09-30,3970.66516034587,-7315.96727896008,5474.153,86.89493,89.16203,12491.75
1923-10-31,4000,-5230.98159466167,12491.75,89.16203,90.93252,9729.917
1923-11-30,5842.31265566968,-4686.03223032777,9729.917,90.93252,90.728806,9491.53
1923-12-31,6709.49535169049,-3236.37139267913,9491.53,90.728806,88.58997,7619.185
1924-01-31,9550.07506361805,-4775,7619.185,88.58997,85.35079,5419.981
1924-02-29,13480.6303011584,-4625,5419.981,85.35079,79.193115,2602.6824
1924-03-31,7103.79778199042,-1545.92167053293,2602.6824,79.193115,80.341896,4636.2407
1924-04-30,4831.32774011626,-697.967106872446,4636.2407,80.341896,85.87723,9925.726
1924-05-31,4000,-1668.68681190777,9925.726,85.87723,90.96993,8125.5254
1924-06-30,3212.07362049336,-1455.76217539424,8125.5254,90.96993,93.26067,13038.526
1924-07-31,3000,-1878.38294459591,13038.526,93.26067,94.126396,17042.102
1924-08-31,3000,-1722.77815193948,17042.102,94.126396,94.00602,18860.137
1924-09-30,3677.25082806354,-2211.43861629773,18860.137,94.00602,92.69514,11681.141
1924-10-31,3758.02232277216,-5176.83412363133,11681.141,92.69514,93.09811,11050.722
1924-11-30,5642.02565141468,-2641.93688945011,11050.722,93.09811,92.27691,11130.105
1924-12-31,9278.18072492793,-3717.5083673305,11130.105,92.27691,87.20626,7347.1963
1925-01-31,8528.72064757655,-4625,7347.1963,87.20626,84.154434,7982.272
1925-02-28,78200.3629428638,-4035.71428571429,7982.272,84.154434,55.98064,884.8743
1925-03-31,16857.6870505337,-3905,884.8743,55.98064,64.83009,948.30786
1925-04-30,27291.7345033153,-2516.0384758249,948.30786,64.83009,63.1454,1372.1841
1925-05-31,13248.1142691179,-2232.76018083177,1372.1841,63.1454,69.87174,2177.9673
1925-06-30,6779.1665,-4400,2177.9673,69.87174,80.410385,5496.461
1925-07-31,5000,-6995.75325373474,5496.461,80.410385,85.37054,9837.5
1925-08-31,3500,-4854.94973630598,9837.5,85.37054,88.68765,13551.63
1925-09-30,3485.5885185439,-6996.34722687541,13551.63,88.68765,91.77038,9372.7
1925-10-31,4000,-3917.79132480816,9372.7,91.77038,92.307175,9644.21
1925-11-30,5511.62994961093,-4427.22781581644,9644.21,92.307175,91.80913,9385.49
1925-12-31,6298.10436635565,-3070.20789454119,9385.49,91.80913,90.687485,8107.157
1926-01-31,15111.4947520653,-4055,8107.157,90.687485,80.24357,3132.5535
1926-02-28,43611.4553141176,-3808.03571428571,3132.5535,80.24357,59.643547,958.2171
1926-03-31,17663.307,-1242.29216388156,958.2171,59.643547,65.20821,993.22534
1926-04-30,20971.8556473435,-2391.46624767002,993.22534,65.20821,66.023476,1817.4865
1926-05-31,11487.097,-3218.63539579883,1817.4865,66.023476,73.11756,2926.908
1926-06-30,7100,-4400,2926.908,73.11756,81.15226,5953.898
1926-07-31,5000,-4282.84428626342,5953.898,81.15226,85.345474,10496.454
1926-08-31,3500,-3302.41477704627,10496.454,85.345474,88.99377,13683.839
1926-09-30,3000,-5379.91436485025,13683.839,88.99377,92.41065,10388.345
1926-10-31,4000,-3907.17599471661,10388.345,92.41065,92.79845,10756.398
1926-11-30,16728.7779794758,-8492.93071138495,10756.398,92.79845,79.6637,3752.5752
1926-12-31,14604.8350172956,-5290.32258064516,3752.5752,79.6637,72.07433,2824.822
1927-01-31,36472.9292199287,-3875.96774193548,2824.822,72.07433,61.028217,1736.0591
1927-02-28,173286.012612946,-4175,1736.0591,61.028217,51.543823,289.7994
1927-03-31,51061.8150787844,-3575,289.7994,51.543823,55.868214,237.38144
1927-04-30,49281.1187821371,-3917.00160636358,237.38144,55.868214,56.26705,286.99368
1927-05-31,16399.193,-3959.94963501352,286.99368,56.26705,66.267654,1051.8434
1927-06-30,17000,-4505,1051.8434,66.267654,69.318794,2426.3606
1927-07-31,8000,-10340.851804928,2426.3606,69.318794,77.360535,4593.349
1927-08-31,7000,-10704.4878964455,4593.349,77.360535,82.27963,8385.652
1927-09-30,9843.75,-4407.10983638214,8385.652,82.27963,79.97315,8964.143
1927-10-31,8437.5,-4970.43271173677,8964.143,79.97315,80.07061,8241.746
1927-11-30,5348.64465341794,-9705.9370726871,8241.746,80.07061,84.63973,9186.66
1927-12-31,4977.15788629353,-8442.1972997535,9186.66,84.63973,87.45982,11706.567
1928-01-31,16890.7311916134,-3645.16129032258,11706.567,87.45982,78.093834,3107.6282
1928-02-29,20388.6776054879,-4040.51724137931,3107.6282,78.093834,67.15468,1659.402
1928-03-31,88255.6703042453,-3500,1659.402,67.15468,54.21353,445.81195
1928-04-30,29832.9315319908,-3219.12654085024,445.81195,54.21353,60.126717,444.45676
1928-05-31,12600.807,-3266.10885131593,444.45676,60.126717,70.31767,2036.9052
1928-06-30,17000,-2418.71786022567,2036.9052,70.31767,70.67296,3501.934
1928-07-31,8000,-10878.4300306529,3501.934,70.67296,79.77572,2009.178
1928-08-31,7000,-11216.0589241014,2009.178,79.77572,83.2366,3920.2842
1928-09-30,10312.5,-4605.60301543849,3920.2842,83.2366,79.934044,7141.4604
1928-10-31,8593.75,-2668.94296557679,7141.4604,79.934044,79.98353,7647.5796
1928-11-30,6371.83225693996,-8489.74253909947,7647.5796,79.98353,84.0278,8799.714
1928-12-31,5062.26736567942,-7444.99756852577,8799.714,84.0278,86.70131,10697.446
1929-01-31,8476.21413711493,-4745,10697.446,86.70131,86.391754,5810.5283
1929-02-28,16237.1292466524,-3580.35714285714,5810.5283,86.391754,77.67407,2285.3965
1929-03-31,9104.87902449988,-3719.9309405495,2285.3965,77.67407,76.657425,3128.5525
1929-04-30,7182.75820317018,-884.778149422945,3128.5525,76.657425,81.90263,7188.327
1929-05-31,4192.66413441936,-1816.3381713479,7188.327,81.90263,87.31499,10392.305
1929-06-30,3000,-1478.77803817029,10392.305,87.31499,91.05264,14190.004
1929-07-31,3000,-1867.05580560219,14190.004,91.05264,93.76056,17352.652
1929-08-31,3000,-1996.005672906,17352.652,93.76056,93.57116,19201.361
1929-09-30,3168.05555556662,-3240.60936241697,19201.361,93.57116,93.21198,12022.372
1929-10-31,3000,-2692.92292991175,12022.372,93.21198,94.22988,11658.943
1929-11-30,5355.89757662903,-131.539902455553,11658.943,94.22988,93.07905,10814.053
1929-12-31,14770.1258686913,-5290.32258064516,10814.053,93.07905,81.78968,3571.6855
1930-01-31,26676.5223948168,-4262.09677419355,3571.6855,81.78968,65.05849,1497.2145
1930-02-28,18535.715,-2571.87517855115,1497.2145,65.05849,65.86822,1525.8718
1930-03-31,30052.3372680402,-3905,1525.8718,65.86822,61.978065,1260.6511
1930-04-30,8459.62477408255,-1957.32972011475,1260.6511,61.978065,73.578865,2361.6565
1930-05-31,9512.48901184658,-1376.4357618804,2361.6565,73.578865,80.59935,6180.327
1930-06-30,7112.31912191024,-4400,6180.327,80.59935,82.549164,7628.5625
1930-07-31,5000,-8890.68559107016,7628.5625,82.549164,85.94702,10467.289
1930-08-31,3500,-8001.56300091689,10467.289,85.94702,90.10787,13192.176
1930-09-30,3206.63950504695,-5852.08409874322,13192.176,90.10787,92.25346,9602.019
1930-10-31,4478.93352340942,-2179.43429442866,9602.019,92.25346,92.053986,9777.005
1930-11-30,5307.51527338802,-2588.1210728957,9777.005,92.053986,91.424545,9872.561
1930-12-31,5607.71035577686,-762.320028178179,9872.561,91.424545,91.16999,8734.907
1931-01-31,10898.9005583341,-4055,8734.907,91.16999,85.361725,5231.1494
1931-02-28,8314.88259517749,-4625,5231.1494,85.361725,83.5906,3673.1853
1931-03-31,7287.16610021567,-1563.68704636634,3673.1853,83.5906,83.77352,4209.151
1931-04-30,4041.75517941326,-758.380961938022,4209.151,83.77352,88.179085,6478.5723
1931-05-31,4756.14544956557,-1819.77593840358,6478.5723,88.179085,91.36884,9709.762
1931-06-30,5291.80546663346,-1682.2483003768,9709.762,91.36884,91.0459,13377.09
1931-07-31,3000,-2105.74842200979,13377.09,91.0459,92.83652,15673.468
1931-08-31,3000,-1931.98497326606,15673.468,92.83652,93.84688,18269.615
1931-09-30,3718.47222223667,-2127.92925866385,18269.615,93.84688,92.6447,11852.294
1931-10-31,3000,-1968.74250148005,11852.294,92.6447,93.935394,11457.904
1931-11-30,6344.05078567608,-748.510377533563,11457.904,93.935394,91.93238,10490.413
1931-12-31,21250.8965023915,-5290.32258064516,10490.413,91.93238,73.82009,2376.8909
1932-01-31,22560.2849842229,-4262.09677419355,2376.8909,73.82009,65.01197,1276.5419
1932-02-29,24377.5187131948,-3991.37931034483,1276.5419,65.01197,63.8186,1571.7771
1932-03-31,8468.04106635781,-3547.89167940563,1571.7771,63.8186,74.518936,3007.5144
1932-04-30,8559.43609302626,-3132.51662166286,3007.5144,74.518936,81.0032,6826.5127
1932-05-31,12770.062490467,-3398.04132410003,6826.5127,81.0032,77.35207,6608.691
1932-06-30,4162.77968441278,-1525.01605236701,6608.691,77.35207,82.98142,7027.167
1932-07-31,3014.30618428912,-2171.40278162508,7027.167,82.98142,89.82662,12891.955
1932-08-31,3000,-2065.99529476356,12891.955,89.82662,92.36324,16822.355
1932-09-30,3034.53316060977,-4218.25705798815,16822.355,92.36324,93.283325,11863.288
1932-10-31,3421.49916026289,-3023.03230210803,11863.288,93.283325,94.1964,12062.067
1932-11-30,4229.55782831391,-3557.69272817412,12062.067,94.1964,94.268486,11437.536
1932-12-31,7898.55506720971,-3736.19201545226,11437.536,94.268486,90.40209,8090.165
1933-01-31,11880.5880504222,-4625,8090.165,90.40209,83.45756,3531.9019
1933-02-28,10137.1057816776,-4625,3531.9019,83.45756,79.12173,4882.2554
1933-03-31,7785.07929164037,-2771.13748577416,4882.2554,79.12173,80.66442,7456.61
1933-04-30,6165.32763275462,-593.321470984022,7456.61,80.66442,83.89864,10054.971
1933-05-31,6187.48985709678,-2081.16337364158,10054.971,83.89864,86.95074,5995.562
1933-06-30,3000,-1437.86099920707,5995.562,86.95074,90.85413,11079.754
1933-07-31,3259.64283120677,-2067.16630766942,11079.754,90.85413,93.26415,16900.383
1933-08-31,3000,-1879.65920847552,16900.383,93.26415,93.57518,18592.584
1933-09-30,3667.83935706199,-2838.09842474952,18592.584,93.57518,92.58566,11746.741
1933-10-31,3000,-3132.28224743635,11746.741,92.58566,93.853714,11398.206
1933-11-30,6619.66892017206,-2143.54831268335,11398.206,93.853714,91.75658,10165.415
1933-12-31,10862.753736928,-7501.43870364865,10165.415,91.75658,84.93903,4872.548
1934-01-31,16504.6494797918,-3439.51612903226,4872.548,84.93903,73.863625,4120.34
1934-02-28,15560.1001115679,-4223.21428571428,4120.34,73.863625,69.96403,3317.7202
1934-03-31,8250.81555192392,-3911.14283084314,3317.7202,69.96403,77.12136,4766.806
1934-04-30,5829.60300651881,-764.902088571827,4766.806,77.12136,83.62929,8694.643
1934-05-31,4308.62698855052,-2058.02547132869,8694.643,83.62929,89.7139,7599.0405
1934-06-30,4168.24914900748,-1675.73289077593,7599.0405,89.7139,91.68371,12735.649
1934-07-31,3000,-2097.75490931014,12735.649,91.68371,93.08127,16330.285
1934-08-31,3000,-2300.86361638795,16330.285,93.08127,93.76153,18618.488
1934-09-30,3500,-3295.43648179765,18618.488,93.76153,92.82858,12360.096
1934-10-31,3322.42640146481,-1983.3539702058,12360.096,92.82858,93.61533,12017.069
1934-11-30,6181.4057994836,-4691.85453849525,12017.069,93.61533,91.76648,9791.276
1934-12-31,5621.37289187988,-4041.70894331901,9791.276,91.76648,90.79363,7841.462
1935-01-31,31784.188109954,-3439.51612903226,7841.462,90.79363,67.45858,1633.5101
1935-02-28,14578.4785401538,-3982.14285714286,1633.5101,67.45858,67.46472,1246.1351
1935-03-31,25032.4197523144,-3905,1246.1351,67.46472,64.65979,1877.1854
1935-04-30,50547.9842927641,-3304.11382812903,1877.1854,64.65979,56.98423,622.17926
1935-05-31,20088.709,-1830.32699179402,622.17926,56.98423,64.33469,863.9654
1935-06-30,6170,-4475,863.9654,64.33469,77.89866,3949.302
