"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4564.88784348822,-8560.22573348467,7227.636,79.97626,85.57823,9503.216
1921-12-31,9142.88305028664,-8924.74501045624,9503.216,85.57823,83.95635,11735.032
1922-01-31,13929.7841724222,-4745,11735.032,83.95635,76.188255,7230.1675
1922-02-28,42087.2191576463,-3625.89285714286,7230.1675,76.188255,59.6198,2517.239
1922-03-31,31672.8898934747,-3500,2517.239,59.6198,59.982826,621.75
1922-04-30,21224.6935891161,-3995,621.75,59.982826,64.27109,1098.7716
1922-05-31,46323.3717524342,-4190,1098.7716,64.27109,57.889915,751.2335
1922-06-30,28961.9738996303,-4925,751.2335,57.889915,60.936623,579.54816
1922-07-31,8000,-8864.38253148294,579.54816,60.936623,77.88736,1081.6708
1922-08-31,7000,-9344.96956528025,1081.6708,77.88736,83.26375,3719.313
1922-09-30,10625,-4289.14695414046,3719.313,83.26375,79.961006,6580.2627
1922-10-31,8437.5,-5114.77749222202,6580.2627,79.961006,80.00611,7561.848
1922-11-30,7621.97967895876,-8541.59838747163,7561.848,80.00611,82.725235,8546.653
1922-12-31,31518.1886539775,-5290.32258064516,8546.653,82.725235,64.70476,4845.58
1923-01-31,28314.3072428209,-4343.38709677419,4845.58,64.70476,61.788654,1101.0057
1923-02-28,18267.2425874812,-4142.85714285714,1101.0057,61.788654,65.68983,1407.9667
1923-03-31,12894.8829722047,-3500,1407.9667,65.68983,71.45676,2790.8203
1923-04-30,21551.1851100814,-3188.15022333858,2790.8203,71.45676,67.23655,3021.0168
1923-05-31,13798.2520359865,-3875,3021.0168,67.23655,70.784,2787.2217
1923-06-30,7596.25,-4475,2787.2217,70.784,79.32806,4872.8184
1923-07-31,7192.10884336121,-9602.14860635351,4872.8184,79.32806,83.68795,3902.8271
1923-08-31,4000,-9596.79024430961,3902.8271,83.68795,87.48286,5617.1274
1923-09-30,4776.16118487699,-8056.90021304175,5617.1274,87.48286,88.483795,11999.92
