"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4564.88784348822,-8560.22573348467,7227.636,79.97626,85.57823,9503.216
1921-12-31,9142.88305028664,-8924.74501045624,9503.216,85.57823,83.95635,11735.032
1922-01-31,13929.7841724222,-4745,11735.032,83.95635,76.188255,7230.1675
1922-02-28,42087.0506585102,-3625.89285714286,7230.1675,76.188255,59.619823,2517.2415
1922-03-31,31674.0872005016,-3500,2517.2415,59.619823,59.98249,621.70306
1922-04-30,21224.5592622723,-3995,621.70306,59.98249,64.27107,1098.7384
1922-05-31,46343.4401635627,-4190,1098.7384,64.27107,57.886215,750.871
1922-06-30,28968.7723812567,-4925,750.871,57.886215,60.933884,579.2782
1922-07-31,8000,-8862.84328816691,579.2782,60.933884,77.88679,1079.4297
1922-08-31,6004.032,-10082.2440057608,1079.4297,77.88679,84.184975,4145.696
1922-09-30,11250,-3745.04724273691,4145.696,84.184975,79.95939,7103.3853
1922-10-31,8125,-6250.3188201647,7103.3853,79.95939,79.958206,7479.4424
1922-11-30,7834.68992409095,-8541.62072117391,7479.4424,79.958206,82.73005,8574.22
1922-12-31,31344.8190961684,-5290.32258064516,8574.22,82.73005,64.70845,4823.9214
1923-01-31,28305.7636560492,-4343.38709677419,4823.9214,64.70845,61.799347,1104.9446
1923-02-28,18263.2355654314,-4142.85714285714,1104.9446,61.799347,65.69276,1408.2533
1923-03-31,12898.0434339356,-3500,1408.2533,65.69276,71.45553,2791.0183
1923-04-30,21537.1546176201,-3188.54226137752,2791.0183,71.45553,67.24337,3021.7163
1923-05-31,13803.9632527792,-3875,3021.7163,67.24337,70.78251,2788.188
1923-06-30,7596.25,-4475,2788.188,70.78251,79.32521,4871.7153
1923-07-31,7121.50985542068,-9534.24202295713,4871.7153,79.32521,83.752106,3930.4456
1923-08-31,4000,-9535.08518325151,3930.4456,83.752106,87.534225,5652.3013
1923-09-30,4767.80017056403,-8062.81796369102,5652.3013,87.534225,88.5109,12022.127
