"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-8450.12924338362,6107.768,80.06121,82.99984,7015.114
1921-12-31,17931.4941206425,-5290.32258064516,7015.114,82.99984,74.59458,7526.4746
1922-01-31,17470.0959419374,-4343.38709677419,7526.4746,74.59458,68.29505,3045.0327
1922-02-28,58877.2924991822,-4550,3045.0327,68.29505,56.285427,1005.5912
1922-03-31,43679.5697871727,-3500,1005.5912,56.285427,56.941498,336.63998
1922-04-30,31937.8944843386,-3995,336.63998,56.941498,60.01558,559.21277
1922-05-31,31625.0553647926,-3979.03748946969,559.21277,60.01558,60.731186,695.8742
1922-06-30,8880.45643204393,-4199.74467751514,695.8742,60.731186,72.99691,2380.2947
1922-07-31,8162.63440861291,-9927.56644514683,2380.2947,72.99691,81.58027,2907.4136
1922-08-31,6237.23110861293,-9626.70490009978,2907.4136,81.58027,84.19066,4258.9517
1922-09-30,11250,-6821.61164668861,4258.9517,84.19066,79.90974,7288.0923
1922-10-31,8125,-5316.15159949697,7288.0923,79.90974,79.92862,7366.027
1922-11-30,7594.51435589521,-8468.9756599245,7366.027,79.92862,82.96809,8484.3
1922-12-31,41885.840770505,-5290.32258064516,8484.3,82.96809,61.32982,3786.044
1923-01-31,31826.6661510099,-4343.38709677419,3786.044,61.32982,60.274426,704.5048
1923-02-28,19410.4843195032,-4030.35714285714,704.5048,60.274426,64.84306,1165.3252
1923-03-31,11895.161,-2803.7248824238,1165.3252,64.84306,72.08417,2710.3687
1923-04-30,24331.701211492,-3065.77306852832,2710.3687,72.08417,66.122635,2933.6707
1923-05-31,12124.193,-3437.48095352864,2933.6707,66.122635,71.66692,2659.88
1923-06-30,6718.75,-4475,2659.88,71.66692,80.99848,5393.553
1923-07-31,8691.22986841573,-10414.8960453536,5393.553,80.99848,82.83261,3789.82
1923-08-31,4000,-9856.33587047646,3789.82,82.83261,86.688416,5274.349
1923-09-30,4800.10416625201,-7391.56739360853,5274.349,86.688416,88.26064,12094.953
1923-10-31,4000,-6366.7503339998,12094.953,88.26064,90.243744,8968.148
1923-11-30,5766.3402200338,-4767.38818716627,8968.148,90.243744,90.57237,9186.059
1923-12-31,6670.66611287707,-3271.87118505914,9186.059,90.57237,88.52811,7614.1714
1924-01-31,9548.83277874527,-4775,7614.1714,88.52811,85.371475,5471.083
1924-02-29,13483.7085094119,-4625,5471.083,85.371475,79.221275,2615.622
1924-03-31,7103.72746153792,-1547.98703949051,2615.622,79.221275,80.34263,4636.614
1924-04-30,4833.00898852651,-697.813050829715,4636.614,80.34263,85.875374,9926.334
1924-05-31,4260.21505378065,-1403.76951678329,9926.334,85.875374,90.68394,7981.707
1924-06-30,3000,-1455.63549898009,7981.707,90.68394,93.1984,12987.589
1924-07-31,3000,-1878.32933151526,12987.589,93.1984,94.23877,17415.553
1924-08-31,3000,-1722.73155653779,17415.553,94.23877,94.016945,19192.568
1924-09-30,3677.24112847635,-2216.49383268336,19192.568,94.016945,92.70335,11778.389
1924-10-31,3679.82924164998,-5012.95119268921,11778.389,92.70335,93.1908,11142.674
1924-11-30,5693.00290240789,-2596.08032401725,11142.674,93.1908,92.28955,11213.401
1924-12-31,9058.46730959743,-3636.57713433018,11213.401,92.28955,87.44137,7472.256
1925-01-31,8213.27471305213,-4625,7472.256,87.44137,84.69038,8247.944
1925-02-28,78862.1396880542,-4035.71428571429,8247.944,84.69038,56.010532,917.6149
1925-03-31,16865.5238286924,-3905,917.6149,56.010532,64.81902,947.61926
1925-04-30,27294.4941075257,-2516.11977422325,947.61926,64.81902,63.143547,1370.3126
1925-05-31,13244.1949312598,-2231.92204415972,1370.3126,63.143547,69.874756,2177.035
1925-06-30,6779.1665,-4400,2177.035,69.874756,80.41221,5495.79
1925-07-31,5000,-6933.90963532184,5495.79,80.41221,85.370674,9835.097
1925-08-31,3500,-4824.02023865227,9835.097,85.370674,88.68814,13546.532
1925-09-30,3474.52738831316,-6995.81395542467,13546.532,88.68814,91.78154,9376.944
1925-10-31,4000,-3903.5792860356,9376.944,91.78154,92.31704,9655.612
1925-11-30,5514.09654539301,-4425.79244970736,9655.612,92.31704,91.809296,9390
1925-12-31,6297.09217515611,-3071.13669251401,9390,91.809296,90.6877,8106.773
1926-01-31,15111.3166284907,-4055,8106.773,90.6877,80.24423,3132.2783
1926-02-28,43651.6854040371,-3808.03571428571,3132.2783,80.24423,59.6349,957.12463
1926-03-31,17663.307,-1242.28584306937,957.12463,59.6349,65.20667,992.7437
