"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-6566.66235998206,8333.046,89.17653,89.97917,13600.381
1921-12-31,18012.0433385513,-5290.32258064516,13600.381,89.97917,77.83038,3301.6829
1922-01-31,17654.917226667,-4343.38709677419,3301.6829,77.83038,68.586365,2156.0876
1922-02-28,61027.8192759382,-4261.84605602505,2156.0876,68.586365,56.009686,983.1789
1922-03-31,43830.1058406984,-3500,983.1789,56.009686,56.88867,336.6827
1922-04-30,33146.681934007,-3995,336.6827,56.88867,59.690136,534.5963
1922-05-31,31672.7680375337,-3978.95973679378,534.5963,59.690136,60.659573,671.823
1922-06-30,17000,-3222.77640859359,671.823,60.659573,66.49525,1430.7173
1922-07-31,8000,-10480.332493571,1430.7173,66.49525,79.34199,1732.9667
1922-08-31,7000,-11246.8397940043,1732.9667,79.34199,83.36695,3711.1636
1922-09-30,3000,-9839.61710007616,3711.1636,83.36695,87.283905,9432.478
1922-10-31,4119.65116617326,-6058.00150197304,9432.478,87.283905,90.91676,8893.039
1922-11-30,7246.38640118379,-7879.4697983676,8893.039,90.91676,88.918365,8049.662
1922-12-31,40833.0816086495,-5290.32258064516,8049.662,88.918365,62.38744,3865.728
1923-01-31,31842.1951085133,-4343.38709677419,3865.728,62.38744,60.25126,713.6385
1923-02-28,19437.5272798717,-4030.35714285714,713.6385,60.25126,64.87179,1179.6116
1923-03-31,12025.807,-2691.28369983707,1179.6116,64.87179,72.069984,2718.8052
1923-04-30,24334.4738837037,-3066.07226718682,2718.8052,72.069984,66.07185,2898.1602
1923-05-31,12124.193,-3439.93359405148,2898.1602,66.07185,71.66553,2653.8938
1923-06-30,6718.75,-4475,2653.8938,71.66553,80.99792,5376.6323
1923-07-31,8399.77320817102,-10171.3756008317,5376.6323,80.99792,83.09277,3877.3657
1923-08-31,4000,-9646.47136765204,3877.3657,83.09277,86.891205,5399.75
1923-09-30,4875.79988447907,-7525.42473425312,5399.75,86.891205,88.25602,12137.201
1923-10-31,4000,-7176.44694402564,12137.201,88.25602,90.20684,8873.028
1923-11-30,6501.93347571118,-5790.31139395194,8873.028,90.20684,89.71376,8529.54
1923-12-31,7100.63400735897,-2484.95099420428,8529.54,89.71376,87.383705,6526.0767
1924-01-31,9518.02095130034,-4775,6526.0767,87.383705,84.19079,9547.532
1924-02-29,13479.3080947798,-4625,9547.532,84.19079,79.00371,2835.239
1924-03-31,7103.75898271846,-1542.47107920642,2835.239,79.00371,80.321976,4740.955
1924-04-30,4829.88609860419,-697.486775126619,4740.955,80.321976,85.55273,9847.802
1924-05-31,4260.21505378065,-1404.31513761684,9847.802,85.55273,91.33922,8014.8994
1924-06-30,3000,-1455.37248037279,8014.8994,91.33922,93.19939,12988.21
1924-07-31,3000,-1878.22099493711,12988.21,93.19939,94.2391,17415.506
1924-08-31,3000,-1722.63814848387,17415.506,94.2391,94.017,19192.188
