"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-6567.93706661697,8332.985,89.17653,89.97917,13600.627
1921-12-31,18013.270575265,-5290.32258064516,13600.627,89.97917,77.82903,3301.7014
1922-01-31,17656.1172092836,-4343.38709677419,3301.7014,77.82903,68.58503,2155.8416
1922-02-28,61030.3964479384,-4260.30119461328,2155.8416,68.58503,56.009304,983.044
1922-03-31,43831.7648004622,-3500,983.044,56.009304,56.88836,336.6545
1922-04-30,33147.9498173325,-3995,336.6545,56.88836,59.68973,534.5632
1922-05-31,31673.8679992555,-3978.9542577767,534.5632,59.68973,60.6592,671.7796
1922-06-30,10200,-4125.34754385362,671.7796,60.6592,71.7513,2184.841
1922-07-31,10200,-9992.02327236004,2184.841,71.7513,78.88899,3161.078
1922-08-31,10200,-11164.9715000309,3161.078,78.88899,79.01695,3374.125
1922-09-30,3226.96000431056,-10955.1569647723,3374.125,79.01695,85.07582,5347.8154
1922-10-31,4000,-6885.33400021983,5347.8154,85.07582,90.61157,8116.392
1922-11-30,7390.89070218629,-7688.63372273483,8116.392,90.61157,89.09782,7771.1733
1922-12-31,40479.0914470505,-5290.32258064516,7771.1733,89.09782,62.400787,3779.919
1923-01-31,31834.6945583943,-4343.38709677419,3779.919,62.400787,60.262875,720.65717
1923-02-28,19432.6732772442,-4030.35714285714,720.65717,60.262875,64.87446,1180.0819
1923-03-31,12025.807,-2690.46895502312,1180.0819,64.87446,72.0723,2720.1294
1923-04-30,24333.4662041339,-3065.98211033092,2720.1294,72.0723,66.07205,2898.5437
1923-05-31,12124.193,-3437.4465373192,2898.5437,66.07205,71.66574,2653.2612
1923-06-30,6718.75,-4475,2653.2612,71.66574,80.99792,5375.7974
1923-07-31,7759.54672410254,-10176.3733160091,5375.7974,80.99792,83.19093,5717.1533
1923-08-31,4000,-9712.4231049085,5717.1533,83.19093,86.41469,6803.8037
1923-09-30,4840.91274241836,-7544.88715418176,6803.8037,86.41469,89.07666,7438.6255
1923-10-31,4000.72448287642,-6152.42448052045,7438.6255,89.07666,90.80306,8845.856
1923-11-30,7087.50734440631,-6831.2387898691,8845.856,90.80306,89.76708,8134.661
1923-12-31,5789.52291019533,-3707.51369479363,8134.661,89.76708,89.20241,7178.288
1924-01-31,10165.8365506175,-4233.65404297768,7178.288,89.20241,84.969505,5479.985
1924-02-29,13482.4754431422,-4625,5479.985,84.969505,78.867256,2488.6882
1924-03-31,7103.89734145129,-1543.67677825704,2488.6882,78.867256,80.333824,4602.5244
1924-04-30,4832.00063813868,-697.427754557617,4602.5244,80.333824,85.86777,9918.672
1924-05-31,4260.21505378066,-1406.03509507606,9918.672,85.86777,90.68885,7976.3438
1924-06-30,3000,-1455.32949342504,7976.3438,90.68885,93.1987,12979.669
1924-07-31,3000,-1878.19483276346,12979.669,93.1987,94.238884,17285.908
1924-08-31,3000,-1722.61393089377,17285.908,94.238884,94.01695,18852.383
1924-09-30,3677.14948928653,-2231.69616534947,18852.383,94.01695,92.70342,11591.224
1924-10-31,3629.90682596493,-4951.18586521927,11591.224,92.70342,93.244606,11142.1875
1924-11-30,5731.68466976532,-2574.88714970834,11142.1875,93.244606,92.29102,11250.77
1924-12-31,9038.98821146523,-3659.60521572997,11250.77,92.29102,87.444824,7469.6875
1925-01-31,8527.67780183705,-4625,7469.6875,87.444824,84.388725,8141.8315
1925-02-28,77863.4396263883,-4035.71428571429,8141.8315,84.388725,56.018166,894.1974
1925-03-31,16834.6279588455,-3905,894.1974,56.018166,64.84556,950.0294
1925-04-30,27286.584067448,-2516.32211246926,950.0294,64.84556,63.150444,1374.189
1925-05-31,13246.5060140934,-2227.78834072782,1374.189,63.150444,69.87384,2178.6677
1925-06-30,6779.1665,-4303.15148443754,2178.6677,69.87384,80.41143,5498.9287
1925-07-31,5000,-6552.43380012285,5498.9287,80.41143,85.370575,9833.006
1925-08-31,3500,-4746.62928873621,9833.006,85.370575,88.68797,13554.024
1925-09-30,3468.98360879597,-6998.04950570113,13554.024,88.68797,91.78698,9388.885
1925-10-31,4000,-3898.97381781259,9388.885,91.78698,92.321976,9668.346
1925-11-30,5527.11782496346,-4405.84308635996,9668.346,92.321976,91.79658,9390.69
1925-12-31,6290.60902608382,-3073.98070557773,9390.69,91.79658,90.68391,8103.8896
1926-01-31,15108.0362012117,-4055,8103.8896,90.68391,80.2477,3135.1333
1926-02-28,43943.7542756798,-3808.03571428571,3135.1333,80.2477,59.573082,951.4536
1926-03-31,17663.307,-1244.04927526502,951.4536,59.573082,65.195496,989.6789
1926-04-30,20974.5007998845,-2392.68033326223,989.6789,65.195496,66.022514,1816.2043
1926-05-31,11487.097,-3224.05905290448,1816.2043,66.022514,73.11651,2925.6606
1926-06-30,7100,-4400,2925.6606,73.11651,81.152466,5953.2256
1926-07-31,5000,-5272.71317510267,5953.2256,81.152466,85.345436,10509.196
1926-08-31,3500,-3525.33385838052,10509.196,85.345436,88.99369,13729.16
1926-09-30,3000,-5411.32621309804,13729.16,88.99369,92.41065,10428.868
1926-10-31,4014.06969102892,-3884.13931705099,10428.868,92.41065,92.783264,10705.871
1926-11-30,16413.3796197852,-8492.20854032844,10705.871,92.783264,79.97536,3825.8755
1926-12-31,13713.6606344772,-5290.32258064516,3825.8755,79.97536,73.10064,3036.8496
1927-01-31,36453.033358903,-3875.96774193548,3036.8496,73.10064,61.21871,1874.2639
1927-02-28,173096.474017583,-4175,1874.2639,61.21871,51.551144,291.6627
1927-03-31,51046.3784495109,-3575,291.6627,51.551144,55.869522,237.42038
1927-04-30,49283.2787162844,-3917.03377805333,237.42038,55.869522,56.267086,286.9828
1927-05-31,16399.193,-3959.81980841887,286.9828,56.267086,66.26759,1051.7673
1927-06-30,10200,-4505,1051.7673,66.26759,75.521324,3382.3862
1927-07-31,10200,-11334.8231627423,3382.3862,75.521324,78.52351,6239.2437
1927-08-31,10200,-10721.5436383608,6239.2437,78.52351,78.05322,6928.884
1927-09-30,3000,-9038.95338941414,6928.884,78.05322,84.214325,8676.569
1927-10-31,4015.04066709936,-7770.18299328199,8676.569,84.214325,88.63968,13464.868
1927-11-30,6399.62716240176,-8246.17637288034,13464.868,88.63968,89.09963,7563.75
1927-12-31,7882.01890567515,-5736.70558017301,7563.75,89.09963,86.32115,9669.337
1928-01-31,16899.9064977787,-3645.16129032258,9669.337,86.32115,74.71156,7543.8486
1928-02-29,20449.5465559808,-4040.51724137931,7543.8486,74.71156,66.61473,2873.5337
1928-03-31,90991.2030626035,-3500,2873.5337,66.61473,54.05227,486.54306
1928-04-30,29983.9795003127,-3222.11175939524,486.54306,54.05227,60.078457,434.53555
1928-05-31,12510.081,-3270.12828239464,434.53555,60.078457,70.317955,2024.295
1928-06-30,10200,-4490,2024.295,70.317955,77.25747,4861.057
1928-07-31,10200,-10379.4718747949,4861.057,77.25747,78.9965,3841.6814
1928-08-31,10200,-11174.6890856697,3841.6814,78.9965,78.830696,3495.2964
1928-09-30,3000,-6522.93819483622,3495.2964,78.830696,85.024666,5746.9873
1928-10-31,4000,-7439.5237608417,5746.9873,85.024666,90.5231,8401.723
1928-11-30,6559.45624938877,-6442.54700667188,8401.723,90.5231,90.025665,8306.806
1928-12-31,7223.00397894882,-5495.15269148863,8306.806,90.025665,88.42512,6132.4023
1929-01-31,8478.40027490489,-4745,6132.4023,88.42512,86.19356,5124.1343
1929-02-28,16239.2316442152,-3580.35714285714,5124.1343,86.19356,77.27092,2333.6409
1929-03-31,9107.07712126528,-3719.33686506166,2333.6409,77.27092,76.86142,3308.3733
1929-04-30,7184.37190739487,-913.939720397456,3308.3733,76.86142,82.06229,7234.268
1929-05-31,4162.63440861291,-1830.66164970347,7234.268,82.06229,87.34582,10399.552
1929-06-30,4000,-1477.97044436537,10399.552,87.34582,90.05986,13836.624
1929-07-31,4000,-3139.21832222436,13836.624,90.05986,92.047745,15753.896
1929-08-31,3116.40382099238,-1821.5508219154,15753.896,92.047745,92.75655,17125.06
1929-09-30,3000,-4868.40672262962,17125.06,92.75655,93.138695,10933.423
1929-10-31,3000,-1992.99824776434,10933.423,93.138695,94.16661,11400.12
1929-11-30,5403.17615952768,-2176.69859568405,11400.12,94.16661,93.019394,10998.854
1929-12-31,14214.5073572025,-5290.32258064516,10998.854,93.019394,82.3811,3669.071
1930-01-31,26383.7052388111,-4262.09677419355,3669.071,82.3811,65.39158,1690.5493
1930-02-28,18535.715,-2343.97554238021,1690.5493,65.39158,65.90022,1521.5432
1930-03-31,29939.3520463594,-3905,1521.5432,65.90022,62.015133,1256.6667
1930-04-30,12261.707115974,-2023.24084998025,1256.6667,62.015133,70.01542,1860.3513
1930-05-31,7595.27735636792,-2625.75106240427,1860.3513,70.01542,80.30758,5188.0796
1930-06-30,7112.3341499853,-4400,5188.0796,80.30758,83.65015,8188.85
1930-07-31,5000,-8309.74890704504,8188.85,83.65015,85.971985,10785.014
1930-08-31,3500,-3995.64510824666,10785.014,85.971985,90.265396,13372.739
1930-09-30,3000,-5617.32295826785,13372.739,90.265396,92.5145,9910.246
1930-10-31,4191.84085093507,-3924.15718076694,9910.246,92.5145,92.553406,10702.751
1930-11-30,5223.31478402238,-2558.85772990708,10702.751,92.553406,91.84191,10003.151
1930-12-31,5271.58677666399,-1868.56010931506,10003.151,91.84191,91.75265,9537.925
1931-01-31,13510.2506453131,-1679.04672723977,9537.925,91.75265,83.06578,4651.9824
1931-02-28,8297.72669181298,-4625,4651.9824,83.06578,80.29559,4939.0063
1931-03-31,7287.3277123804,-1569.36794540883,4939.0063,80.29559,82.94221,3948.3833
1931-04-30,4009.53007980588,-757.275836215416,3948.3833,82.94221,88.00131,6364.712
1931-05-31,4783.31071966211,-1823.13214782933,6364.712,88.00131,90.5857,9564.835
1931-06-30,4639.17181927435,-1681.02670439634,9564.835,90.5857,91.89178,13831.5
1931-07-31,3000,-2103.75715158307,13831.5,91.89178,93.38717,16369.914
