"Date","OUTFLOW","OMR","BD_EC_prev","X2_prev","X2_current","BD_EC_current"
1921-11-30,4500,-6567.93706661697,8332.985,89.17653,89.97917,13600.627
1921-12-31,18013.270575265,-5290.32258064516,13600.627,89.97917,77.82903,3301.7014
1922-01-31,17656.1172092836,-4343.38709677419,3301.7014,77.82903,68.58503,2155.8416
1922-02-28,61029.0043299002,-4261.55143930024,2155.8416,68.58503,56.009453,983.0595
1922-03-31,43831.8404802239,-3500,983.0595,56.009453,56.888348,336.6601
1922-04-30,33147.9543451704,-3995,336.6601,56.888348,59.689724,534.56195
1922-05-31,31674.0108934117,-3979.07802920163,534.56195,59.689724,60.659145,671.77075
1922-06-30,10200,-4125.47984908406,671.77075,60.659145,71.75127,2184.8167
1922-07-31,10200,-10015.9797163157,2184.8167,71.75127,79.35864,2124.346
1922-08-31,10200,-11165.0089766796,2124.346,79.35864,79.87109,2300.3489
1922-09-30,3227.02216920793,-10955.2771412179,2300.3489,79.87109,84.95393,7065.8364
1922-10-31,4000,-7307.72610781749,7065.8364,84.95393,90.47565,8035.946
1922-11-30,7359.01866091922,-7709.08978896146,8035.946,90.47565,88.48614,7754.255
1922-12-31,40472.3772752036,-5290.32258064516,7754.255,88.48614,62.372562,3820.4126
1923-01-31,31821.8330943511,-4343.38709677419,3820.4126,62.372562,60.26891,716.36725
1923-02-28,19429.0893531033,-4030.35714285714,716.36725,60.26891,64.87706,1180.4153
1923-03-31,12025.807,-2678.63967466506,1180.4153,64.87706,72.07327,2720.2407
1923-04-30,24344.9857014971,-3065.69580546222,2720.2407,72.07327,66.06639,2897.6118
1923-05-31,12124.193,-3437.30294559335,2897.6118,66.06639,71.66332,2651.9392
1923-06-30,6718.75,-4475,2651.9392,71.66332,80.997826,5375.0435
1923-07-31,8372.39944149875,-10163.5635160907,5375.0435,80.997826,83.11728,3883.2722
1923-08-31,4000,-9707.07733377769,3883.2722,83.11728,86.91036,5400.474
1923-09-30,4876.98603584134,-7515.40998758311,5400.474,86.91036,88.26167,12130.557
1923-10-31,4000.70762741505,-7133.48295552017,12130.557,88.26167,90.2073,8894.844
1923-11-30,7022.98168076775,-6706.10811264255,8894.844,90.2073,89.10674,8171.7607
1923-12-31,6185.79965738293,-3362.10094204381,8171.7607,89.10674,86.94352,11361.008
1924-01-31,9531.67989435231,-4775,11361.008,86.94352,84.74041,5684.2705
1924-02-29,13477.5060040677,-4625,5684.2705,84.74041,79.17473,2683.344
1924-03-31,7103.89760119218,-1546.14303473396,2683.344,79.17473,80.51413,4614.2
1924-04-30,4872.37090778655,-697.437611561433,4614.2,80.51413,85.844696,9806.705
1924-05-31,4260.21505378066,-1374.3793727993,9806.705,85.844696,90.65483,7955.082
1924-06-30,3000,-1223.60366743451,7955.082,90.65483,93.18743,12981.237
1924-07-31,3000,-1484.2796556026,12981.237,93.18743,94.23471,17272.85
1924-08-31,3000,-1648.60948274185,17272.85,94.23471,94.01632,19008.213
1924-09-30,3718.47222223667,-2405.29129817767,19008.213,94.01632,92.66521,11486.018
1924-10-31,3716.08959726231,-5210.4866717526,11486.018,92.66521,93.11602,10981.284
1924-11-30,5651.21002556056,-2647.50420618697,10981.284,93.11602,92.29255,11052.01
1924-12-31,9200.1589745946,-3507.32130101683,11052.01,92.29255,87.29706,7377.3647
1925-01-31,8512.13278367654,-4625,7377.3647,87.29706,84.25293,8044.328
1925-02-28,78420.9391563085,-4035.71428571429,8044.328,84.25293,55.972412,887.4797
1925-03-31,16847.0080348605,-3905,887.4797,55.972412,64.83309,949.2145
1925-04-30,27286.8302397218,-2516.753756555,949.2145,64.83309,63.148975,1372.7272
1925-05-31,13252.6544955235,-2228.59135146609,1372.7272,63.148975,69.86848,2177.1611
1925-06-30,6779.1665,-4400,2177.1611,69.86848,80.40794,5494.164
1925-07-31,5000,-6989.24510094434,5494.164,80.40794,85.370384,9835.2295
1925-08-31,3500,-4884.82066364264,9835.2295,85.370384,88.68715,13546.64
1925-09-30,3481.11452055465,-6990.54518602795,13546.64,88.68715,91.77461,9371.3545
1925-10-31,4000,-3905.05340814387,9371.3545,91.77461,92.311165,9649.676
1925-11-30,5511.0665476629,-4429.82788821488,9649.676,92.311165,91.81091,9389.153
1925-12-31,6297.97775700224,-3070.96756522058,9389.153,91.81091,90.6887,8106.9146
1926-01-31,15111.102934087,-4055,8106.9146,90.6887,80.24458,3132.0635
1926-02-28,43623.6812752048,-3808.03571428571,3132.0635,80.24458,59.64101,957.7226
1926-03-31,17663.307,-1241.32523519393,957.7226,59.64101,65.20775,993.03235
1926-04-30,20969.9825842865,-2393.0982530165,993.03235,65.20775,66.02453,1817.5425
1926-05-31,11487.097,-3222.84614734673,1817.5425,66.02453,73.11807,2926.7407
1926-06-30,7100,-4400,2926.7407,73.11807,81.15227,5953.9995
1926-07-31,5000,-5343.75671890993,5953.9995,81.15227,85.34549,10510.226
1926-08-31,3500,-3627.50900252041,10510.226,85.34549,88.993835,13733.818
1926-09-30,3000,-5411.74721772818,13733.818,88.993835,92.41065,10430.49
1926-10-31,4011.3936866074,-3888.41983284088,10430.49,92.41065,92.78615,10704.913
1926-11-30,16280.4289234745,-8490.79135910154,10704.913,92.78615,80.11329,3861.5728
1926-12-31,13283.8444146593,-5290.32258064516,3861.5728,80.11329,73.5982,3141.4917
1927-01-31,36436.8642416647,-3875.96774193548,3141.4917,73.5982,61.318897,1946.9667
1927-02-28,173056.729893733,-4175,1946.9667,61.318897,51.553616,292.64798
1927-03-31,51045.7144744228,-3575,292.64798,51.553616,55.86936,237.4273
1927-04-30,49260.5023200158,-3920.08611782554,237.4273,55.86936,56.270363,287.06097
1927-05-31,16399.193,-3959.70408011866,287.06097,56.270363,66.26835,1052.0133
1927-06-30,10200,-4505,1052.0133,66.26835,75.52121,3382.2036
1927-07-31,10200,-11330.507852146,3382.2036,75.52121,78.52354,6238.7354
1927-08-31,10200,-10616.1090751359,6238.7354,78.52354,78.05321,6929.3364
1927-09-30,3000,-9013.23034130946,6929.3364,78.05321,84.214325,8676.811
1927-10-31,4070.33048184718,-7874.87851471912,8676.811,84.214325,88.58271,13445.599
1927-11-30,6362.0647357788,-8274.86839050642,13445.599,88.58271,89.09658,7541.5874
1927-12-31,7901.87672143576,-5720.8396964022,7541.5874,89.09658,86.32014,9673.978
1928-01-31,16810.4359355673,-3645.16129032258,9673.978,86.32014,74.78714,7561.939
1928-02-29,20207.9906242118,-4040.51724137931,7561.939,74.78714,66.77324,2919.2847
1928-03-31,90220.1925932325,-3500,2919.2847,66.77324,54.09306,490.89816
1928-04-30,29857.333511642,-3093.28049714488,490.89816,54.09306,60.117508,435.3471
1928-05-31,12510.081,-3222.09470368065,435.3471,60.117508,70.33275,1993.66
1928-06-30,10200,-4490,1993.66,70.33275,77.260345,4836.6104
1928-07-31,10224.1444397924,-10764.3219568193,4836.6104,77.260345,79.948265,2585.9626
1928-08-31,10200,-11190.0017904117,2585.9626,79.948265,79.79811,2377.9111
1928-09-30,3000,-6524.8278316545,2377.9111,79.79811,84.919266,7227.9272
1928-10-31,4000,-7353.29355007365,7227.9272,84.919266,90.48537,8262.01
1928-11-30,6450.1663853325,-6528.28322530954,8262.01,90.48537,89.72472,8389.866
1928-12-31,7581.46173995614,-5167.63732667583,8389.866,89.72472,87.478226,5943.4287
1929-01-31,8476.53548267868,-4745,5943.4287,87.478226,85.131516,8685.895
1929-02-28,16274.892753002,-3580.35714285714,8685.895,85.131516,77.151596,2446.006
1929-03-31,9107.12148887306,-3719.45713029692,2446.006,77.151596,76.83331,3428.0303
1929-04-30,7184.37190705061,-913.6390489586,3428.0303,76.83331,81.9698,7148.2646
1929-05-31,4192.67460036918,-1818.74991951319,7148.2646,81.9698,87.52372,10212.434
1929-06-30,3000,-1477.44133974215,10212.434,87.52372,91.05154,14186.893
1929-07-31,3000,-1865.86641365037,14186.893,91.05154,93.76027,17373.184
1929-08-31,3000,-1995.4324541168,17373.184,93.76027,93.57116,19268.713
1929-09-30,3168.05555556663,-3236.98596711231,19268.713,93.57116,93.21198,12052.516
1929-10-31,3000,-2698.08604556941,12052.516,93.21198,94.22988,11664.005
1929-11-30,5370.74940791877,-119.870736528497,11664.005,94.22988,93.06316,10797.7295
1929-12-31,14478.131390608,-5290.32258064516,10797.7295,93.06316,82.096855,3630.7478
1930-01-31,26678.6976973272,-4262.09677419355,3630.7478,82.096855,65.16137,1536.204
1930-02-28,18535.715,-2574.38319012322,1536.204,65.16137,65.86827,1529.0043
1930-03-31,30035.8991922949,-3905,1529.0043,65.86827,61.983303,1260.9131
1930-04-30,12261.7071200599,-2023.35581316596,1260.9131,61.983303,70.00376,1856.2892
1930-05-31,7594.96981980875,-2627.57883449714,1856.2892,70.00376,80.30835,5186.287
1930-06-30,7112.33358523061,-4400,5186.287,80.30835,83.65012,8196.284
1930-07-31,5000,-8975.62834670008,8196.284,83.65012,85.97152,10797.088
1930-08-31,3500,-6338.38995361858,10797.088,85.97152,90.26545,13367.755
1930-09-30,3039.34260626441,-5866.76331963692,13367.755,90.26545,92.476974,9754.196
1930-10-31,4244.18184515056,-3970.54913784811,9754.196,92.476974,92.4612,10538.358
1930-11-30,5197.83954627705,-2591.72341014334,10538.358,92.4612,91.80913,9984.906
1930-12-31,4729.9991565345,-1921.77458397895,9984.906,91.80913,92.35418,9608.663
1931-01-31,14060.0861167249,-1440.65589995656,9608.663,92.35418,82.89461,4507.9575
1931-02-28,8332.64031899969,-4625,4507.9575,82.89461,79.9632,4706.1367
1931-03-31,7287.31415933193,-1574.41331064201,4706.1367,79.9632,82.89249,3921.1382
1931-04-30,4043.55274780179,-757.179130118362,3921.1382,82.89249,87.94457,6341.095
1931-05-31,4764.50991506441,-1821.33894545722,6341.095,87.94457,90.573204,9545.392
1931-06-30,4647.49012914859,-1681.05310906491,9545.392,90.573204,91.89493,13840.368
1931-07-31,3000,-2103.92720243769,13840.368,91.89493,93.38072,16368.512
