"Date","OUTFLOW","OMR","MTZ_EC_prev","X2","MTZ_EC_current","scenario","year","month"
1956-08-31,5531.58610861289,-10577.7836459651,16655.156,82.832054,20792.264,"StatusQuo",1956,8
1956-09-30,10793.0555555667,-10323.7736916847,20792.264,79.79296,17368.953,"StatusQuo",1956,9
1956-10-31,8125,-8480.06536613677,17368.953,79.97645,17611.719,"StatusQuo",1956,10
1956-11-30,4636.35079904498,-9494.05649456368,17611.719,85.80578,21916.152,"StatusQuo",1956,11
1956-12-31,4500,-6318.11654144287,21916.152,88.70075,23844.197,"StatusQuo",1956,12
1957-01-31,10216.0543228284,-3347.86471950909,23844.197,85.96069,19925.832,"StatusQuo",1957,1
1957-02-28,25911.6939675228,-3625.89285714286,19925.832,68.30087,7290.1763,"StatusQuo",1957,2
1957-03-31,51098.7996398884,-3500,7290.1763,56.69068,3108.1074,"StatusQuo",1957,3
1957-04-30,13071.9774601286,-2469.57381128006,3108.1074,68.10442,12527.049,"StatusQuo",1957,4
1957-05-31,17354.8931220795,-3096.12325467844,12527.049,70.48922,10930.961,"StatusQuo",1957,5
1957-06-30,7000,-4475,10930.961,78.441,19818.844,"StatusQuo",1957,6
1957-07-31,8683.17758610383,-11062.2778539089,19818.844,82.34293,19501.014,"StatusQuo",1957,7
1957-08-31,4460.89716442328,-10260.8063257132,19501.014,85.933205,23210.41,"StatusQuo",1957,8
1957-09-30,4913.42287945798,-8829.19580663703,23210.41,87.64175,23673,"StatusQuo",1957,9
1957-10-31,8480.34713191495,-9656.95198916023,23673,84.076775,19401.297,"StatusQuo",1957,10
1957-11-30,4500,-7714.24888848763,19401.297,86.25533,22044.645,"StatusQuo",1957,11
1957-12-31,13826.524895463,-5290.32258064516,22044.645,79.55605,13529.663,"StatusQuo",1957,12
1958-01-31,39223.3406971535,-4363.70967741936,13529.663,60.440773,4138.7485,"StatusQuo",1958,1
1958-02-28,194004.813548129,-4223.21428571428,4138.7485,51.353355,1805.3368,"StatusQuo",1958,2
1958-03-31,116108.320424299,-3099.69782244947,1805.3368,52.673145,2103.231,"StatusQuo",1958,3
1958-04-30,104374.698233929,-1200.74787730435,2103.231,52.97404,2274.3767,"StatusQuo",1958,4
1958-05-31,53792.7903864189,-5000,2274.3767,55.353016,3411.0864,"StatusQuo",1958,5
1958-06-30,40418.333575542,-5000,3411.0864,57.725662,4127.6357,"StatusQuo",1958,6
1958-07-31,9658.91751242836,-9453.57951601129,4127.6357,71.647865,16533.568,"StatusQuo",1958,7
1958-08-31,6890.25890772822,-9673.07222870856,16533.568,81.394585,19166.027,"StatusQuo",1958,8
1958-09-30,10414.0885687531,-9921.31635907326,19166.027,79.43948,16500.408,"StatusQuo",1958,9
1958-10-31,8437.5,-8211.41942291975,16500.408,80.008194,18422.602,"StatusQuo",1958,10
1958-11-30,4500,-9604.15840410783,18422.602,85.76656,23046.207,"StatusQuo",1958,11
1958-12-31,5556.89170433451,-6339.66576148943,23046.207,88.735596,22617.465,"StatusQuo",1958,12
1959-01-31,22090.7261939061,-3645.16129032258,22617.465,73.060936,8885.442,"StatusQuo",1959,1
1959-02-28,53369.2743848046,-4030.35714285714,8885.442,56.891834,3053.673,"StatusQuo",1959,2
1959-03-31,15217.8394207412,-3500,3053.673,66.486885,11151.986,"StatusQuo",1959,3
1959-04-30,9484.72255556666,-2353.46289724083,11151.986,76.89927,17464.379,"StatusQuo",1959,4
1959-05-31,9742.34924870371,-2768.61309548042,17464.379,79.97118,16372.718,"StatusQuo",1959,5
1959-06-30,7498.32723431563,-4475,16372.718,81.901726,19367.793,"StatusQuo",1959,6
1959-07-31,8899.90185220292,-9617.71727102922,19367.793,82.76441,18986.84,"StatusQuo",1959,7
1959-08-31,4178.06022191147,-9749.52418652715,18986.84,86.85547,23515.291,"StatusQuo",1959,8
1959-09-30,5636.27535369975,-6713.97197607183,23515.291,87.83567,23790.16,"StatusQuo",1959,9
1959-10-31,4000,-6658.58095146613,23790.16,89.476654,23712.986,"StatusQuo",1959,10
1959-11-30,4500,-3940.7826518005,23712.986,91.94948,23887.734,"StatusQuo",1959,11
1959-12-31,5169.62317945385,-1963.05986542873,23887.734,91.25051,24286.299,"StatusQuo",1959,12
1960-01-31,9850.9255858612,-2725.02822618814,24286.299,86.07275,19385.408,"StatusQuo",1960,1
1960-02-29,27182.5028734819,-3676.72413793103,19385.408,67.05757,7140.095,"StatusQuo",1960,2
1960-03-31,17071.9541953729,-3905,7140.095,66.53566,9769.432,"StatusQuo",1960,3
1960-04-30,8235.14194090003,-1932.80772022094,9769.432,77.161476,17260.293,"StatusQuo",1960,4
1960-05-31,10283.7528667263,-2808.31079586172,17260.293,80.23798,16432.979,"StatusQuo",1960,5
1960-06-30,7100,-4400,16432.979,81.94184,20307.926,"StatusQuo",1960,6
1960-07-31,5127.8381293344,-10821.8681979203,20307.926,85.69877,22942.738,"StatusQuo",1960,7
1960-08-31,3741.28823844979,-5155.26919305691,22942.738,90.19339,24915.324,"StatusQuo",1960,8
1960-09-30,3494.4699313394,-4656.97174232302,24915.324,92.12203,26085.262,"StatusQuo",1960,9
1960-10-31,4000,-4200.85526970861,26085.262,92.126205,25244.152,"StatusQuo",1960,10
1960-11-30,6691.11751160702,-4841.30512398718,25244.152,91.00402,23001.115,"StatusQuo",1960,11
1960-12-31,8103.70510502752,-5290.32258064516,23001.115,86.61623,19543.307,"StatusQuo",1960,12
1961-01-31,7797.16344027253,-4055,19543.307,85.538475,20578.875,"StatusQuo",1961,1
1961-02-28,33035.5477736986,-3982.14285714286,20578.875,65.04334,5140.191,"StatusQuo",1961,2
1961-03-31,13468.3368100183,-3905,5140.191,68.35198,12399.268,"StatusQuo",1961,3
1961-04-30,10166.667,-2172.29481414011,12399.268,76.78044,15393.29,"StatusQuo",1961,4
1961-05-31,9160.36633640144,-2636.8106471241,15393.29,80.14088,16837.592,"StatusQuo",1961,5
1961-06-30,7100,-4350.53812957387,16837.592,82.76285,20216.832,"StatusQuo",1961,6
1961-07-31,5000,-5995.73187523192,20216.832,86.04772,22972.643,"StatusQuo",1961,7
1961-08-31,3500,-4601.7073941554,22972.643,89.7898,25064.74,"StatusQuo",1961,8
1961-09-30,3000,-4699.21643478022,25064.74,92.43613,26503.549,"StatusQuo",1961,9
1961-10-31,4000,-4013.75969987596,26503.549,92.759674,26221.656,"StatusQuo",1961,10
1961-11-30,5243.30104243388,-3130.36125903183,26221.656,92.23244,25210.701,"StatusQuo",1961,11
1961-12-31,8624.88104085825,-5819.89145071294,25210.701,87.93124,17753.49,"StatusQuo",1961,12
1962-01-31,6000,-4055,17753.49,87.18059,21819.406,"StatusQuo",1962,1
1962-02-28,61730.6437867591,-3580.35714285714,21819.406,58.6388,2855.7737,"StatusQuo",1962,2
1962-03-31,22202.3336634511,-3500,2855.7737,62.684456,7926.214,"StatusQuo",1962,3
1962-04-30,11764.007230718,-3493.32096530478,7926.214,72.02098,14175.274,"StatusQuo",1962,4
1962-05-31,11161.29,-3355.50099065325,14175.274,76.931984,14961.755,"StatusQuo",1962,5
1962-06-30,7673.3335,-4475,14961.755,81.010475,18777.361,"StatusQuo",1962,6
1962-07-31,6720.69248764752,-8958.69835430702,18777.361,84.54238,21064.479,"StatusQuo",1962,7
1962-08-31,4000,-8161.70299777193,21064.479,88.63868,24062.23,"StatusQuo",1962,8
1962-09-30,3226.84592324955,-5300.07305058183,24062.23,91.43838,25201.807,"StatusQuo",1962,9
1962-10-31,21316.2680246293,-10025.6877640524,25201.807,73.360535,8019.9253,"StatusQuo",1962,10
1962-11-30,4500,-8976.21877554298,8019.9253,79.377975,20844.91,"StatusQuo",1962,11
1962-12-31,16377.8176821129,-5290.32258064516,20844.91,76.17913,13558.797,"StatusQuo",1962,12
1963-01-31,13290.5932971247,-4363.70967741936,13558.797,72.357506,14332.01,"StatusQuo",1963,1
1963-02-28,77162.8054463972,-4223.21428571428,14332.01,55.266685,2591.1406,"StatusQuo",1963,2
1963-03-31,32560.1785122961,-3500,2591.1406,59.366856,5159.7334,"StatusQuo",1963,3
1963-04-30,99762.3748927527,-3736.54616319354,5159.7334,53.37785,2444.9785,"StatusQuo",1963,4
1963-05-31,35488.9512074432,-3872.07549308331,2444.9785,58.74517,4896.5967,"StatusQuo",1963,5
1963-06-30,13269.5280674548,-4505,4896.5967,68.85192,12750.529,"StatusQuo",1963,6
1963-07-31,8023.78619175627,-11349.7597153319,12750.529,78.66155,17483.764,"StatusQuo",1963,7
1963-08-31,5510.0806,-11542.7364673262,17483.764,83.67921,21943.205,"StatusQuo",1963,8
1963-09-30,10781.25,-10082.2498780593,21943.205,79.947426,17026.977,"StatusQuo",1963,9
1963-10-31,8125,-6109.86057637758,17026.977,79.903275,18481.803,"StatusQuo",1963,10
1963-11-30,16254.4898337702,-9068.88615002457,18481.803,74.2605,12489.743,"StatusQuo",1963,11
1963-12-31,4500,-9662.87364438222,12489.743,81.24926,21994.143,"StatusQuo",1963,12
1964-01-31,15404.0609322365,-3645.16129032258,21994.143,77.46229,14120.236,"StatusQuo",1964,1
1964-02-29,11173.4511394171,-3875,14120.236,74.70747,15452.981,"StatusQuo",1964,2
1964-03-31,9667.24658875787,-3500,15452.981,77.76585,16139.333,"StatusQuo",1964,3
1964-04-30,10001.8110859056,-2293.71661762187,16139.333,78.812614,16627.777,"StatusQuo",1964,4
1964-05-31,9297.57630461687,-2843.0116735418,16627.777,80.343864,16885.834,"StatusQuo",1964,5
1964-06-30,7112.48382431624,-4400,16885.834,82.68631,20415.684,"StatusQuo",1964,6
1964-07-31,5000,-9909.84850749538,20415.684,87.07816,22345.904,"StatusQuo",1964,7
1964-08-31,3500,-6915.25047165425,22345.904,91.400665,24614.662,"StatusQuo",1964,8
1964-09-30,3438.26158942857,-4799.17196091226,24614.662,92.45984,25940.166,"StatusQuo",1964,9
1964-10-31,4000,-4514.85338904248,25940.166,92.58156,25749.684,"StatusQuo",1964,10
1964-11-30,7826.66198358252,-5675.71347532997,25749.684,89.19552,21587.645,"StatusQuo",1964,11
1964-12-31,59045.6907937818,-5290.32258064516,21587.645,58.577774,2915.302,"StatusQuo",1964,12
1965-01-31,125668.992121399,-4262.09677419355,2915.302,52.342663,2260.6187,"StatusQuo",1965,1
1965-02-28,35874.3156448535,-4464.28571428572,2260.6187,58.43463,4833.68,"StatusQuo",1965,2
1965-03-31,23149.6031471577,-3650,4833.68,63.255894,7511.251,"StatusQuo",1965,3
1965-04-30,56124.6637457852,-4124.92591873454,7511.251,56.228268,3011.5317,"StatusQuo",1965,4
1965-05-31,25327.0892758436,-4193.13876353816,3011.5317,62.103516,6958.999,"StatusQuo",1965,5
1965-06-30,15320.0327830613,-4505,6958.999,68.51587,12654.808,"StatusQuo",1965,6
1965-07-31,8186.33167339785,-10408.4066039444,12654.808,77.90719,18789.89,"StatusQuo",1965,7
1965-08-31,5813.8439086129,-10847.0706429631,18789.89,83.29889,21632.043,"StatusQuo",1965,8
1965-09-30,10793.0555555667,-10839.6945082401,21632.043,79.774086,16860.752,"StatusQuo",1965,9
1965-10-31,7968.75,-6094.70537210411,16860.752,79.9538,18929.775,"StatusQuo",1965,10
1965-11-30,15593.6605823969,-8125.81705381658,18929.775,74.71977,13557.899,"StatusQuo",1965,11
1965-12-31,6284.60032283008,-9823.45044654365,13557.899,79.65183,19361.488,"StatusQuo",1965,12
1966-01-31,19104.1609575111,-3645.16129032258,19361.488,71.891975,10144.127,"StatusQuo",1966,1
1966-02-28,25898.638775168,-3741.07142857143,10144.127,63.741863,6958.39,"StatusQuo",1966,2
1966-03-31,20440.2662700373,-3500,6958.39,65.07231,9015.69,"StatusQuo",1966,3
1966-04-30,12688.813204691,-2664.05385950329,9015.69,71.21815,13998.663,"StatusQuo",1966,4
1966-05-31,10683.871,-3123.99954983166,13998.663,76.99019,15545.055,"StatusQuo",1966,5
1966-06-30,7121.74638938717,-4475,15545.055,81.7071,19593.969,"StatusQuo",1966,6
1966-07-31,7946.67683572177,-9276.62875451687,19593.969,83.76195,20482.42,"StatusQuo",1966,7
1966-08-31,4000,-8368.89272820636,20482.42,87.93867,24196.893,"StatusQuo",1966,8
1966-09-30,3375.43433250425,-5523.64376812807,24196.893,91.03678,25071.959,"StatusQuo",1966,9
1966-10-31,4000,-5321.23280339511,25071.959,92.08296,24758,"StatusQuo",1966,10
1966-11-30,7338.44259288463,-6647.25428742187,24758,89.56551,21914.643,"StatusQuo",1966,11
1966-12-31,24147.8154195449,-5290.32258064516,21914.643,69.96163,9432.147,"StatusQuo",1966,12
1967-01-31,51910.7047863774,-4363.70967741936,9432.147,56.76839,3264.238,"StatusQuo",1967,1
1967-02-28,48813.5932829809,-4464.28571428572,3264.238,56.384274,3461.1575,"StatusQuo",1967,2
1967-03-31,62665.113432387,-4025,3461.1575,54.8282,2762.4067,"StatusQuo",1967,3
1967-04-30,51665.5446143533,-2298.58579457119,2762.4067,55.874428,3265.6467,"StatusQuo",1967,4
1967-05-31,51546.3036374494,-5000,3265.6467,55.943676,3759.5881,"StatusQuo",1967,5
1967-06-30,53951.1531354232,-3446.30490204526,3759.5881,55.559944,3003.9207,"StatusQuo",1967,6
1967-07-31,17879.3850454945,-6683.23253895779,3003.9207,65.133224,10798.795,"StatusQuo",1967,7
1967-08-31,8753.81447347421,-8935.60749246763,10798.795,75.93861,16805.05,"StatusQuo",1967,8
1967-09-30,8665.52286230159,-9738.02564502398,16805.05,79.92959,18262.686,"StatusQuo",1967,9
1967-10-31,9062.5,-6976.93094208947,18262.686,80.065735,17913.56,"StatusQuo",1967,10
1967-11-30,4686.14082509952,-9494.70083655574,17913.56,84.95979,22447.06,"StatusQuo",1967,11
1967-12-31,5803.60664727082,-8089.92033167229,22447.06,87.26685,23402.58,"StatusQuo",1967,12
1968-01-31,22355.1412262431,-3645.16129032258,23402.58,72.687775,10320.681,"StatusQuo",1968,1
1968-02-29,60121.1183323361,-4040.51724137931,10320.681,56.120937,2900.5156,"StatusQuo",1968,2
1968-03-31,34175.8904054416,-3500,2900.5156,59.00715,4678.234,"StatusQuo",1968,3
1968-04-30,10515.4003746882,-2719.93264348119,4678.234,71.35093,14584.451,"StatusQuo",1968,4
1968-05-31,8957.87546908604,-2764.16509060243,14584.451,79.95451,17880.26,"StatusQuo",1968,5
1968-06-30,8062.38501997984,-4475,17880.26,83.40474,20036.889,"StatusQuo",1968,6
1968-07-31,9822.61065699454,-10412.2220608681,20036.889,81.95703,18139.932,"StatusQuo",1968,7
1968-08-31,4000,-10701.5364571986,18139.932,85.42069,22782.816,"StatusQuo",1968,8
1968-09-30,3000,-6284.78437819621,22782.816,89.38004,25601.504,"StatusQuo",1968,9
1968-10-31,4000,-6124.13594103459,25601.504,91.46596,24574.643,"StatusQuo",1968,10
1968-11-30,6540.77554628103,-5222.80163865604,24574.643,90.690605,22423.389,"StatusQuo",1968,11
1968-12-31,17261.1361097981,-5290.32258064516,22423.389,76.29703,12284.93,"StatusQuo",1968,12
1969-01-31,140250.533100968,-318.131925502239,12284.93,52.64549,2076.434,"StatusQuo",1969,1
1969-02-28,132631.290713159,2360.4116065559,2076.434,52.402508,2139.5605,"StatusQuo",1969,2
1969-03-31,67816.0393838159,587.194633223778,2139.5605,54.17449,2727.6086,"StatusQuo",1969,3
1969-04-30,61189.9030424829,59.2004798431569,2727.6086,54.747387,2804.492,"StatusQuo",1969,4
1969-05-31,62349.1730395567,394.611431673799,2804.492,54.672035,2933.3892,"StatusQuo",1969,5
1969-06-30,40626.6584760772,1506.14883355704,2933.3892,57.722717,4044.3804,"StatusQuo",1969,6
1969-07-31,9182.94955903095,-8086.4121457912,4044.3804,71.891754,17435.498,"StatusQuo",1969,7
1969-08-31,5674.12292032353,-9308.28700513835,17435.498,82.70728,21327.613,"StatusQuo",1969,8
1969-09-30,10636.8055555667,-9719.83878533409,21327.613,79.81248,17285.662,"StatusQuo",1969,9
1969-10-31,8125,-7384.43910543254,17285.662,79.92663,19596.406,"StatusQuo",1969,10
1969-11-30,5318.27863831424,-9053.76860430669,19596.406,84.82408,22729.598,"StatusQuo",1969,11
1969-12-31,45491.7877595657,-5290.32258064516,22729.598,61.20121,3385.3982,"StatusQuo",1969,12
1970-01-31,226115.891376001,-698.97564661464,3385.3982,50.53463,1489.3743,"StatusQuo",1970,1
1970-02-28,82511.8435348738,-4464.28571428571,1489.3743,53.36902,2316.804,"StatusQuo",1970,2
1970-03-31,42860.5478108457,-3650,2316.804,57.112286,3821.6565,"StatusQuo",1970,3
1970-04-30,12508.9116563552,-3635.60960511112,3821.6565,68.567726,13259.256,"StatusQuo",1970,4
1970-05-31,8713.93376872113,-3561.2457374048,13259.256,78.98295,17145.213,"StatusQuo",1970,5
1970-06-30,10042.6279715565,-4505,17145.213,80.17866,17052.225,"StatusQuo",1970,6
1970-07-31,9472.71126216504,-11326.7899455155,17052.225,79.62745,18237.176,"StatusQuo",1970,7
1970-08-31,5721.7744,-10446.9804098263,18237.176,83.1779,21899.598,"StatusQuo",1970,8
1970-09-30,10781.25,-5792.45232706061,21899.598,80.06221,16501.262,"StatusQuo",1970,9
1970-10-31,7968.75,-5461.89813302734,16501.262,80.01236,18259.023,"StatusQuo",1970,10
1970-11-30,10279.4600754293,-8410.93586328151,18259.023,80.1627,16635.412,"StatusQuo",1970,11
1970-12-31,56940.4446104207,-5290.32258064516,16635.412,57.944855,3185.3118,"StatusQuo",1970,12
1971-01-31,48069.0664971651,-4516.12903225806,3185.3118,56.468296,3536.7227,"StatusQuo",1971,1
1971-02-28,21629.8897078916,-4464.28571428571,3536.7227,63.291107,8351.431,"StatusQuo",1971,2
1971-03-31,53825.620321781,-3650,8351.431,56.641476,3076.279,"StatusQuo",1971,3
1971-04-30,22829.3655972867,-2931.09361629601,3076.279,63.034367,8365.958,"StatusQuo",1971,4
1971-05-31,30727.078782948,-3579.31797063037,8365.958,61.55996,5534.204,"StatusQuo",1971,5
1971-06-30,20360.7139488645,-4505,5534.204,64.94823,8976.228,"StatusQuo",1971,6
1971-07-31,8185.54431378017,-11419.2588041444,8976.228,75.90284,17237.338,"StatusQuo",1971,7
1971-08-31,5602.15040861292,-11502.217309517,17237.338,83.23687,21815.473,"StatusQuo",1971,8
1971-09-30,10793.0555555666,-11379.1770216521,21815.473,79.77705,18366.979,"StatusQuo",1971,9
1971-10-31,8125,-4571.66833550481,18366.979,79.933365,17525.662,"StatusQuo",1971,10
1971-11-30,4500,-9049.58723039925,17525.662,85.736244,22141.402,"StatusQuo",1971,11
1971-12-31,12973.5689407484,-5290.32258064516,22141.402,79.96432,15081.3545,"StatusQuo",1971,12
1972-01-31,6677.00944926665,-5000,15081.3545,81.20581,20817.447,"StatusQuo",1972,1
1972-02-29,15616.1834352015,-4040.51724137931,20817.447,76.64987,12907.148,"StatusQuo",1972,2
1972-03-31,23686.3479753375,-3500,12907.148,65.40106,6834.0464,"StatusQuo",1972,3
1972-04-30,13130.9755751085,-2602.53810953962,6834.0464,70.48393,12994.698,"StatusQuo",1972,4
1972-05-31,8380.55031731769,-2639.79622459371,12994.698,78.89771,18770.299,"StatusQuo",1972,5
1972-06-30,8491.41813248659,-4475,18770.299,82.48526,20010.932,"StatusQuo",1972,6
1972-07-31,9380.34811282821,-10992.4591348948,20010.932,82.045296,17727.527,"StatusQuo",1972,7
1972-08-31,4000,-7612.06142435839,17727.527,85.46929,22673.754,"StatusQuo",1972,8
1972-09-30,3000,-6703.93598031754,22673.754,89.410355,25591.1,"StatusQuo",1972,9
1972-10-31,4360.67830567267,-5906.95785928235,25591.1,91.149956,24050.736,"StatusQuo",1972,10
1972-11-30,10049.3051260015,-8222.67780698182,24050.736,86.6618,17824.65,"StatusQuo",1972,11
1972-12-31,19977.9990387372,-5290.32258064516,17824.65,71.21584,9250.501,"StatusQuo",1972,12
1973-01-31,86162.6032849176,-4516.12903225806,9250.501,54.16659,2475.5847,"StatusQuo",1973,1
1973-02-28,88431.2256213197,-4223.21428571428,2475.5847,53.312325,2403.5427,"StatusQuo",1973,2
1973-03-31,58916.0473861179,-3575,2403.5427,54.877968,2875.388,"StatusQuo",1973,3
1973-04-30,15131.2283013805,-4108.57616130905,2875.388,66.115036,10702.495,"StatusQuo",1973,4
1973-05-31,14989.9221929113,-4054.66476152605,10702.495,71.54685,11993.61,"StatusQuo",1973,5
1973-06-30,10828.0555555667,-4490,11993.61,75.75106,16653.406,"StatusQuo",1973,6
1973-07-31,9025.61631531179,-10389.2085779545,16653.406,80.7504,18566.701,"StatusQuo",1973,7
1973-08-31,6074.5967,-9080.34820430496,18566.701,83.80564,21145.611,"StatusQuo",1973,8
1973-09-30,10937.5,-5299.39667285742,21145.611,79.97698,16529.281,"StatusQuo",1973,9
1973-10-31,8281.25,-6732.71596029775,16529.281,80.02271,19845.06,"StatusQuo",1973,10
1973-11-30,25669.7605434974,-8871.15934926956,19845.06,67.154976,7391.4453,"StatusQuo",1973,11
1973-12-31,50687.511922643,-5290.32258064516,7391.4453,56.803257,3333.9495,"StatusQuo",1973,12
1974-01-31,157193.251809797,-4343.38709677419,3333.9495,51.716743,2043.9678,"StatusQuo",1974,1
1974-02-28,45469.4745025106,-4464.28571428572,2043.9678,56.618584,3684.6328,"StatusQuo",1974,2
1974-03-31,132313.632459027,-4550,3684.6328,52.693653,2138.657,"StatusQuo",1974,3
1974-04-30,75236.063579901,-4656.66027634725,2138.657,53.699596,2565.1257,"StatusQuo",1974,4
1974-05-31,29823.9340358403,-4394.50272295761,2565.1257,60.16267,5571.726,"StatusQuo",1974,5
1974-06-30,22976.1022036985,-4505,5571.726,63.85986,7953.282,"StatusQuo",1974,6
1974-07-31,10244.8514851368,-10881.0718955444,7953.282,73.24417,16290.212,"StatusQuo",1974,7
1974-08-31,5672.71500861289,-11154.0643835025,16290.212,82.09342,20764.568,"StatusQuo",1974,8
1974-09-30,10480.5555555667,-11016.9376448549,20764.568,79.88106,17178.645,"StatusQuo",1974,9
1974-10-31,8138.47652140221,-7157.17986113361,17178.645,80.08124,17974.111,"StatusQuo",1974,10
1974-11-30,4969.16784251672,-9514.13969336162,17974.111,85.35151,22235.146,"StatusQuo",1974,11
1974-12-31,7111.82224563114,-9840.77752394401,22235.146,85.71158,23078.01,"StatusQuo",1974,12
1975-01-31,7983.32803406533,-5000,23078.01,85.76345,21161.635,"StatusQuo",1975,1
1975-02-28,71057.5467530547,-3762.5,21161.635,57.58282,2566.1667,"StatusQuo",1975,2
1975-03-31,92407.7582296391,-3500,2566.1667,53.391884,2355.1763,"StatusQuo",1975,3
1975-04-30,20268.8933571169,-3995,2355.1763,63.376965,9223.72,"StatusQuo",1975,4
1975-05-31,27315.8850570352,-4319.04006498814,9223.72,62.989273,6720.023,"StatusQuo",1975,5
1975-06-30,19089.8940225891,-4505,6720.023,65.7869,9904.127,"StatusQuo",1975,6
1975-07-31,8162.63440861292,-10381.2530868532,9904.127,76.30081,17213.71,"StatusQuo",1975,7
1975-08-31,5602.15040861292,-11039.6926511503,17213.71,83.28056,21936.637,"StatusQuo",1975,8
1975-09-30,10793.0555555667,-11059.8669706496,21936.637,79.84895,17346.773,"StatusQuo",1975,9
1975-10-31,9033.4783985821,-8869.44217097293,17346.773,79.14595,17264.06,"StatusQuo",1975,10
1975-11-30,4731.99092112042,-9554.02228274087,17264.06,84.99304,21630.094,"StatusQuo",1975,11
1975-12-31,4500,-8059.74635565628,21630.094,88.423584,23804.604,"StatusQuo",1975,12
1976-01-31,6577.83430029509,-3125.76285122429,23804.604,89.10403,22977.531,"StatusQuo",1976,1
1976-02-29,7693.1035,-4250,22977.531,87.19712,20257.416,"StatusQuo",1976,2
1976-03-31,10726.2651057191,-3128.62562608616,20257.416,81.676384,16603.643,"StatusQuo",1976,3
1976-04-30,7830.89822958084,-1579.85077915937,16603.643,81.45974,19714.297,"StatusQuo",1976,4
1976-05-31,4734.7598059188,-2295.45057745308,19714.297,88.01899,23061.629,"StatusQuo",1976,5
1976-06-30,4137.78971674871,-4066.34825450758,23061.629,91.1743,25281.557,"StatusQuo",1976,6
1976-07-31,4000,-5264.44297803718,25281.557,91.986465,24562.531,"StatusQuo",1976,7
1976-08-31,3000,-3910.15420469166,24562.531,92.719345,26269.59,"StatusQuo",1976,8
1976-09-30,3000,-4420.40025862287,26269.59,93.33877,26837.412,"StatusQuo",1976,9
1976-10-31,3618.6762615613,-3739.70381772498,26837.412,93.80249,26999.447,"StatusQuo",1976,10
1976-11-30,5309.8103273388,-1485.74540964632,26999.447,93.092186,24673.588,"StatusQuo",1976,11
1976-12-31,3744.9358765156,-1968.78190654663,24673.588,93.84465,25880.053,"StatusQuo",1976,12
1977-01-31,5267.70082558432,-2072.07816947711,25880.053,92.304016,24771.77,"StatusQuo",1977,1
1977-02-28,13419.0278406133,-213.61683056471,24771.77,83.44728,15239.15,"StatusQuo",1977,2
1977-03-31,6383.85182786224,-700.488334346175,15239.15,81.64895,19821.41,"StatusQuo",1977,3
1977-04-30,4000,-472.300868973941,19821.41,88.52863,22582.406,"StatusQuo",1977,4
1977-05-31,4695.45177198577,-1728.93070004822,22582.406,91.194046,23300.756,"StatusQuo",1977,5
1977-06-30,5874.6552888209,-3163.90771599726,23300.756,89.12488,23292.236,"StatusQuo",1977,6
1977-07-31,3000,-2673.90482574666,23292.236,91.91902,25926.037,"StatusQuo",1977,7
1977-08-31,3000,-2744.94466967588,25926.037,93.72202,26411.656,"StatusQuo",1977,8
1977-09-30,3115.97678167296,-2478.10261715947,26411.656,93.12985,25929.621,"StatusQuo",1977,9
1977-10-31,3000,-1771.91051038306,25929.621,94.2579,26956.963,"StatusQuo",1977,10
1977-11-30,5552.65849980861,-592.924423332451,26956.963,93.36971,25289.064,"StatusQuo",1977,11
1977-12-31,9013.29687186669,-5290.32258064516,25289.064,87.81846,22105.941,"StatusQuo",1977,12
1978-01-31,71394.4791061082,-4516.12903225806,22105.941,56.66381,2565.3901,"StatusQuo",1978,1
1978-02-28,52925.1533791211,-4175,2565.3901,55.508183,3323.717,"StatusQuo",1978,2
1978-03-31,82006.3742108264,-4025,3323.717,53.677032,2663.81,"StatusQuo",1978,3
1978-04-30,43417.4152042578,-4097.92286778624,2663.81,56.955875,4213.991,"StatusQuo",1978,4
1978-05-31,22967.1621802218,-4865,4213.991,63.10953,7649.4106,"StatusQuo",1978,5
1978-06-30,18497.2747994551,-4490,7649.4106,66.52702,9918.958,"StatusQuo",1978,6
1978-07-31,8000,-9384.96882675651,9918.958,79.11277,18003.598,"StatusQuo",1978,7
1978-08-31,6024.52191423211,-10989.8993986238,18003.598,84.15658,21510.627,"StatusQuo",1978,8
1978-09-30,11105.5555555667,-10401.5029407791,21510.627,79.80008,16588.693,"StatusQuo",1978,9
1978-10-31,8125,-5824.19419416561,16588.693,79.96506,17922.264,"StatusQuo",1978,10
1978-11-30,5642.58705357878,-9176.94290477088,17922.264,85.16588,21359.559,"StatusQuo",1978,11
1978-12-31,4854.68060941727,-9038.90235205399,21359.559,87.52292,23810.184,"StatusQuo",1978,12
1979-01-31,20393.9830386194,-4745,23810.184,74.61236,10604.104,"StatusQuo",1979,1
1979-02-28,35422.8643871545,-3580.35714285714,10604.104,60.62028,5111.448,"StatusQuo",1979,2
1979-03-31,29801.7051778254,-3500,5111.448,60.734154,5724.6577,"StatusQuo",1979,3
1979-04-30,12593.2374706219,-3751.3471817212,5724.6577,69.92902,12941.829,"StatusQuo",1979,4
1979-05-31,12250.7413394031,-3875,12941.829,75.63218,14385.231,"StatusQuo",1979,5
1979-06-30,9673.333,-4475,14385.231,78.263176,17170.248,"StatusQuo",1979,6
1979-07-31,6975.88291815418,-10060.8619115535,17170.248,83.02508,20383.824,"StatusQuo",1979,7
1979-08-31,4090.58042363737,-7936.59899414963,20383.824,87.512505,23577.354,"StatusQuo",1979,8
